"","gene_names","ID","CpG_logFC","Gene_logFC","AveExpr","P.Value"
"292","PDLIM1","10_97047991",0.490849792650769,-1.7942494254657,6.07397178250053,0.0182820833401745
"293","PEG10","7_94276483",NA,1.73040993249724,-0.848624459083507,0.0461456357227029
"294","PGAP1","2_197788703",NA,2.34581054418099,2.96496350290883,3.88846361486546e-08
"295","PHGDH","1_120198229",NA,1.80685246505931,4.03182572722805,0.00952332512909579
"296","PHYHD1","9_131679351",0.339971718817948,-1.91543527641053,1.22854421147612,0.00325285598399791
"297","PHYHD1","9_131697573",NA,-1.91543527641053,1.22854421147612,0.00325285598399791
"298","PLXNA2","1_208411486",NA,-1.56166940879706,2.61122505194536,0.0129827171472733
"299","PPP4R4","14_94606411",NA,1.59645956859886,-3.27943473397376,0.0395071510370134
"300","PRG2","11_57156486",NA,-2.18844322749365,1.58538095250161,0.0320053452237957
"301","PTAFR","1_28511770",NA,-1.90632687110458,5.48782677945296,0.0439016741076898
"302","PTGER3","1_71509061",NA,2.05906505466208,-0.73658334211555,0.0355719440155744
"303","PTH2R","2_209222656",0.466385819020904,-3.58419141170895,2.90828181631811,0.00158711138637968
"304","PTH2R","2_209222656",0.372620300493269,-3.58419141170895,2.90828181631811,0.00158711138637968
"305","PTH2R","2_209222656",0.364059338709831,-3.58419141170895,2.90828181631811,0.00158711138637968
"306","PTX4","16_1537496",0.394394453277056,-5.29154119431021,0.909011873688335,0.00253942125392033
"307","PTX4","16_1537496",0.382918261200477,-5.29154119431021,0.909011873688335,0.00253942125392033
"308","PWP2","21_45522090",NA,1.64388566341948,0.464075638953338,0.01340205642113
"309","PWP2","21_45545089",NA,1.64388566341948,0.464075638953338,0.01340205642113
"310","QPCT","2_37571654",0.398269409898801,-2.41581557937578,1.70458396558415,0.0444394218861315
"311","QPCT","2_37571654",0.56258329631501,-2.41581557937578,1.70458396558415,0.0444394218861315
"312","QPCT","2_37571654",0.530965361199321,-2.41581557937578,1.70458396558415,0.0444394218861315
"313","QPCT","2_37571654",0.352677526621563,-2.41581557937578,1.70458396558415,0.0444394218861315
"314","QPCT","2_37571654",0.530868154543499,-2.41581557937578,1.70458396558415,0.0444394218861315
"315","RASAL2","1_178061630",0.337126432490165,1.78228953206275,2.68719115902952,0.0385253220106884
"316","RASSF4","10_45446450",NA,-1.68622455627496,5.84096512122576,0.014022825578336
"317","RBPMS-AS1","8_30240908",NA,2.04300697508694,-2.11638264834068,0.0258322728205274
"318","REG4","1_120353123",NA,-1.71558837517415,-3.66900796083259,0.0223217934706658
"319","RGS10","10_121294464",NA,-1.61174273097598,4.3942242284713,0.00219623863389634
"320","RNU4-27P","1_36863902",NA,-2.19636881766776,-3.6077176025048,5.35775816290104e-09
"321","RNU6-1042P","1_150663458",NA,-2.24412769173468,-3.68908944165007,5.26749575123188e-08
"322","RNU6-26P","3_98522759",NA,2.16994434244029,-3.12400036664545,0.000622576686571138
"323","RNU6-501P","1_201692891",0.440023382343978,-1.77617864066615,-3.96166859764904,0.000609706242631326
"324","RNU6-517P","7_120834634",NA,1.68788958559419,-5.23869099445626,0.0267193939248414
"325","ROGDI","16_4839234",NA,-3.07197234754645,4.90998111885125,6.87103643951729e-07
"326","RPS6KL1","14_75388915",NA,-1.67762270117846,2.18790904890363,0.0467554534073033
"327","S100B","21_48021868",0.315367013380107,-2.61401834286671,1.31103253312386,0.0185359984142717
"328","S100P","4_6682999",0.39902383219072,-2.52980985757382,1.39498074910297,0.00878437186191054
"329","S100P","4_6682999",0.533894219430114,-2.52980985757382,1.39498074910297,0.00878437186191054
"330","S100P","4_6682999",0.395149618964451,-2.52980985757382,1.39498074910297,0.00878437186191054
"331","SCN2A","2_166095630",NA,2.17096482803909,-1.32985078127246,0.0440032582496382
"332","SCPEP1","17_55054129",NA,-1.63916621589897,5.67298234406463,0.0340651331166228
"333","SEMA4A","1_156107982",0.376266648932729,-1.71113127473289,6.15106604300562,0.00163199515535938
"334","SEMA4A","1_156107982",0.393636907951478,-1.71113127473289,6.15106604300562,0.00163199515535938
"335","SEMA6B","19_4529824",0.422686161999344,-2.0145414847444,1.22961092903263,0.00989979587861094
"336","SEMA6B","19_4529824",0.349627161008252,-2.0145414847444,1.22961092903263,0.00989979587861094
"337","SEMA6B","19_4529824",0.415211970585143,-2.0145414847444,1.22961092903263,0.00989979587861094
"338","SEMA6B","19_4529824",0.378940514412077,-2.0145414847444,1.22961092903263,0.00989979587861094
"339","SEMA6B","19_4529824",0.300585878249921,-2.0145414847444,1.22961092903263,0.00989979587861094
"340","SEMA6B","19_4529824",0.379161857487014,-2.0145414847444,1.22961092903263,0.00989979587861094
"341","SEMA6B","19_4529824",0.403960405489894,-2.0145414847444,1.22961092903263,0.00989979587861094
"342","SERP2","13_44947216",0.384599569760355,-3.01448139007077,0.516000185659258,0.00197950788258962
"343","SERP2","13_44947216",0.302935719337379,-3.01448139007077,0.516000185659258,0.00197950788258962
"344","SERP2","13_44947216",0.361416753078695,-3.01448139007077,0.516000185659258,0.00197950788258962
"345","SGIP1","1_66994184",0.307646069137937,1.87735846522394,-1.26585224878611,0.00259626180557771
"346","SIGLEC12","19_51987570",NA,-2.27806156380289,2.41588455807299,0.0348281801368481
"347","SIGLEC7","19_51643530",0.331276486832082,-2.03616041247043,1.37063336695267,0.0374728044946823
"348","SIGLEC9","19_51617905",0.548850300912618,-2.60073212338247,3.09511716592848,0.0232792464424862
"349","SIGLEC9","19_51617905",0.338096272773804,-2.60073212338247,3.09511716592848,0.0232792464424862
"350","SIGLECL1","19_51760252",NA,-2.20346732352865,-1.92440446339219,0.0033646117435586
"351","SIPA1L2","1_232696487",NA,-1.85050334436038,3.14055472943542,0.0463453648372916
"352","SLC22A12","11_64356432",NA,1.68605756723799,-1.19580588992286,0.00889857410798617
"353","SLC2A6","9_136341088",NA,-1.60801018329456,3.55709168106361,0.0173896439248847
"354","SLC35G2","3_136523708",0.34132984971656,1.97638723651799,2.32304194090524,2.81259186174034e-06
"355","SLC37A2","11_124930049",0.333445608989545,-2.05600075715043,3.60869402218704,0.0109022409447402
"356","SLC9A3R2","16_2053710",0.58534486155323,-2.29133297578375,3.33160844562371,0.00353836209746739
"357","SLC9A3R2","16_2053710",0.30582091030129,-2.29133297578375,3.33160844562371,0.00353836209746739
"358","SLFN13","17_33774280",0.532913409941427,-1.72269487418858,5.41467620202975,0.000720710967110312
"359","SLFN13","17_33774280",0.325652375555905,-1.72269487418858,5.41467620202975,0.000720710967110312
"360","SLFN13","17_33774280",0.409178668299833,-1.72269487418858,5.41467620202975,0.000720710967110312
"361","SLFN13","17_33774280",0.317090362305441,-1.72269487418858,5.41467620202975,0.000720710967110312
"362","SLFN13","17_33774280",0.377751529800544,-1.72269487418858,5.41467620202975,0.000720710967110312
"363","SLFN13","17_33774280",0.540885559472945,-1.72269487418858,5.41467620202975,0.000720710967110312
"364","SLFN13","17_33774280",0.364038885308971,-1.72269487418858,5.41467620202975,0.000720710967110312
"365","SMIM22","16_4839234",NA,-2.6697714284801,-1.01282731788274,0.000209208175235665
"366","SOCS2-AS1","12_93956470",NA,1.62427656724032,2.34741230800696,0.0476056259328319
"367","SOCS2-AS1","12_93963636",NA,1.62427656724032,2.34741230800696,0.0476056259328319
"368","SORCS2","4_7188336",NA,-3.18305116180785,0.407267769698475,0.00776518468428209
"369","SOX13","1_204036461",0.351908424651553,2.13451588148162,1.5754415949165,0.000337610957766195
"370","SPATA12","3_57093475",0.344492067332901,-2.02344114423064,-2.51187340808702,0.0130089455235653
"371","SPIRE1","18_12654588",NA,2.32362746072432,2.21383043759971,0.000794334749729399
"372","ST14","11_130029015",NA,-2.22596718243823,3.16018110448039,0.021049578435521
"373","ST3GAL6-AS1","3_98447570",NA,2.00393842351737,-1.31031774426677,0.00235029534175936
"374","STON2","14_81901484",NA,2.01292663479202,4.74313199960305,0.00941888924338094
"375","SULT2B1","19_49057007",0.302629269424574,-2.80460938329847,0.229663801803979,0.00459672510927119
"376","SUSD3","9_95815702",0.637749283400248,-2.39647980509111,2.79126393793735,0.00317936501111745
"377","SUSD3","9_95815702",0.475968585626891,-2.39647980509111,2.79126393793735,0.00317936501111745
"378","SUSD3","9_95815702",0.648344945919076,-2.39647980509111,2.79126393793735,0.00317936501111745
"379","SUSD3","9_95815702",0.681461010802884,-2.39647980509111,2.79126393793735,0.00317936501111745
"380","SUSD3","9_95815702",0.557995547855159,-2.39647980509111,2.79126393793735,0.00317936501111745
"381","SYCP2","20_58508525",NA,1.53804732333399,2.12672039185735,0.0448220404672614
"382","TARM1","19_54563728",0.558689046072862,-2.50829812987862,-1.64927745898704,0.0170182541875992
"383","TARM1","19_54563728",0.317385244487638,-2.50829812987862,-1.64927745898704,0.0170182541875992
"384","TARM1","19_54563728",0.324241828460969,-2.50829812987862,-1.64927745898704,0.0170182541875992
"385","TARM1","19_54563728",0.458508188794784,-2.50829812987862,-1.64927745898704,0.0170182541875992
"386","TAS2R39","7_142876740",NA,1.6401356740727,-4.12044365768859,0.0073412902710014
"387","TBC1D4","13_76054492",NA,1.55037836411734,3.59560407518625,0.0024227642339798
"388","TBC1D9","4_141671742",0.336748262442181,-1.73448585088895,3.25291380041751,0.02027358604459
"389","THBS4","5_79286170",NA,-2.18918909154576,2.18407502962497,0.00257383104824537
"390","THBS4","5_79373551",NA,-2.18918909154576,2.18407502962497,0.00257383104824537
"391","TM4SF1","3_149094683",NA,2.550714612825,2.2029747911971,0.0135044364502984
"392","TMEM150B","19_55834023",NA,-2.71597880405894,2.2519337062003,0.00320826367641992
"393","TMEM26","10_63204566",0.322232655515166,1.8026456224777,-3.64181515644215,0.0279328462009575
"394","TMIE","3_46740910",NA,-2.07631422395568,-1.11874956867573,0.0117543755131529
"395","TNF","6_31528654",0.595497568533665,-3.2514307161711,1.66432579784289,0.000140395638186315
"396","TNF","6_31528654",0.599539391618091,-3.2514307161711,1.66432579784289,0.000140395638186315
"397","TNF","6_31528654",0.589139139272349,-3.2514307161711,1.66432579784289,0.000140395638186315
"398","TNF","6_31528654",0.625204559619048,-3.2514307161711,1.66432579784289,0.000140395638186315
"399","TNF","6_31528654",0.587340609787338,-3.2514307161711,1.66432579784289,0.000140395638186315
"400","TNF","6_31528654",0.531728329395925,-3.2514307161711,1.66432579784289,0.000140395638186315
"401","TNF","6_31528654",0.560575053864157,-3.2514307161711,1.66432579784289,0.000140395638186315
"402","TNF","6_31528654",0.319254973269548,-3.2514307161711,1.66432579784289,0.000140395638186315
"403","TNF","6_31528654",0.687253619483861,-3.2514307161711,1.66432579784289,0.000140395638186315
"404","TNF","6_31528654",0.353229072063461,-3.2514307161711,1.66432579784289,0.000140395638186315
"405","TNF","6_31528654",0.518269153201017,-3.2514307161711,1.66432579784289,0.000140395638186315
"406","TNF","6_31528654",0.713326787424481,-3.2514307161711,1.66432579784289,0.000140395638186315
"407","TNF","6_31528654",0.539318803891899,-3.2514307161711,1.66432579784289,0.000140395638186315
"408","TNF","6_31528654",0.326209455078559,-3.2514307161711,1.66432579784289,0.000140395638186315
"409","TNFSF15","9_117550114",NA,-1.96643519959809,-0.375652690358263,0.0157716777812576
"410","TNFSF15","9_117565400",NA,-1.96643519959809,-0.375652690358263,0.0157716777812576
"411","TNNI2","11_1841987",0.381688649455533,-2.45587802115284,0.689426775774132,0.027133149704871
"412","TNNI2","11_1841987",0.401302367286679,-2.45587802115284,0.689426775774132,0.027133149704871
"413","TNNI2","11_1841987",0.331063780593587,-2.45587802115284,0.689426775774132,0.027133149704871
"414","TNNT3","11_1924738",0.37255530322993,-1.76832846140513,2.19318455454317,0.0275578267179561
"415","TNNT3","11_1924738",0.459971909332816,-1.76832846140513,2.19318455454317,0.0275578267179561
"416","TNNT3","11_1924738",0.443549308020038,-1.76832846140513,2.19318455454317,0.0275578267179561
"417","TTLL7","1_84463604",0.333802286696086,1.8806375946134,0.788830821108806,0.0307319979217675
"418","TYROBP","19_36397947",NA,-1.95673159702357,6.76216245866801,0.00473730005478899
"419","UTF1","10_135033256",0.315802897202279,-1.91579196188275,-2.82200006043159,0.0159067132201691
"420","VSTM1","19_54563728",0.558689046072862,-3.98815477822347,2.75634930130199,0.0234662285940609
"421","VSTM1","19_54563728",0.317385244487638,-3.98815477822347,2.75634930130199,0.0234662285940609
"422","VSTM1","19_54563728",0.324241828460969,-3.98815477822347,2.75634930130199,0.0234662285940609
"423","VSTM1","19_54563728",0.458508188794784,-3.98815477822347,2.75634930130199,0.0234662285940609
"424","VSTM4","10_50319051",0.308257391806359,2.06963274075049,-0.677777508521018,0.0130368697256964
"425","WDR86","7_151104619",0.304437904445213,1.52389038072439,1.57317587508609,0.0045499501033313
"426","XKR6","8_11057286",NA,2.28627401546765,0.222440360017774,0.000985270336373536
"427","ZBBX","3_167098260",NA,-1.77104643051358,-4.0712383130382,2.78517750788572e-05
"428","ZNF185","X_152068973",0.459768603265752,-1.96173970757386,6.12688713855919,0.0106877406812642
"429","ZNF185","X_152068973",0.401077011195726,-1.96173970757386,6.12688713855919,0.0106877406812642
"430","ZNF385A","12_54780495",0.39990407885405,-2.34956203941481,5.68553901801449,0.000176353341188759
"431","ZNF704","8_81785344",0.363207218308674,1.85839370669599,2.54313195053058,0.0304274264420779
