from	to	ver[el[, 1], ]	ver2[el[, 2], ]
76	4608	12_46660473	12_47340816
76	4609	12_46660473	12_47347386
76	4610	12_46660473	12_47349793
76	4611	12_46660473	12_47379323
76	4612	12_46660473	12_47408172
76	4613	12_46660473	12_47413188
76	4614	12_46660473	12_47413751
76	4615	12_46660473	12_47417112
76	4616	12_46660473	12_47588401
76	4617	12_46660473	12_47590183
76	4618	12_46660473	12_47596040
76	4619	12_46660473	12_47601857
76	4620	12_46660473	12_47610200
76	4621	12_46660473	12_47750257
76	4622	12_46660473	12_47756450
76	4623	12_46660473	12_47760593
76	4624	12_46660473	12_47783911
76	4625	12_46660473	12_47784974
76	4626	12_46660473	12_48082850
76	4627	12_46660473	12_48098957
76	778	12_46660473	12_48099114
76	4628	12_46660473	12_48099995
76	4629	12_46660473	12_48199323
77	4630	12_54362426	12_54158746
77	4631	12_54362426	12_54159335
77	4632	12_54362426	12_54159708
77	4633	12_54362426	12_54162987
77	4634	12_54362426	12_54163274
77	4635	12_54362426	12_54169139
77	4636	12_54362426	12_54173218
77	4637	12_54362426	12_54177104
77	4638	12_54362426	12_54180886
77	4639	12_54362426	12_54182568
77	4640	12_54362426	12_54183951
77	4641	12_54362426	12_54189764
77	4642	12_54362426	12_54193130
77	4643	12_54362426	12_54322815
77	4644	12_54362426	12_54407159
77	4645	12_54362426	12_54438744
77	4646	12_54362426	12_54442787
77	4647	12_54362426	12_54579739
77	790	12_54362426	12_54580445
77	4648	12_54362426	12_54583081
77	4649	12_54362426	12_54591268
77	4650	12_54362426	12_54597370
77	4651	12_54362426	12_54609713
77	4652	12_54362426	12_54610063
77	4653	12_54362426	12_54610392
77	4654	12_54362426	12_54610650
77	4655	12_54362426	12_54612285
77	4656	12_54362426	12_54614603
77	4657	12_54362426	12_54630207
77	4658	12_54362426	12_54675531
78	4659	12_56116659	12_55586658
78	4660	12_56116659	12_55587876
78	4661	12_56116659	12_56063034
78	4662	12_56116659	12_56067275
78	4663	12_56116659	12_56070732
78	4664	12_56116659	12_56110763
78	795	12_56116659	12_56113720
78	4665	12_56116659	12_56114260
78	4666	12_56116659	12_56187485
78	4667	12_56116659	12_56190065
78	4668	12_56116659	12_56207114
78	4669	12_56116659	12_56312703
78	4670	12_56116659	12_56321720
78	4671	12_56116659	12_56349661
78	4672	12_56116659	12_56369136
78	4673	12_56116659	12_56370540
78	4674	12_56116659	12_56376196
78	4675	12_56116659	12_56379622
78	4676	12_56116659	12_56403997
78	4677	12_56116659	12_56423131
78	4678	12_56116659	12_56426475
78	4679	12_56116659	12_56429538
78	4680	12_56116659	12_56434271
78	800	12_56116659	12_56434788
78	4681	12_56116659	12_56496296
78	4682	12_56116659	12_56516471
78	4683	12_56116659	12_56579593
78	4684	12_56116659	12_56586731
79	4685	12_56236275	12_54776981
79	4686	12_56236275	12_56277784
79	4687	12_56236275	12_56279254
79	4688	12_56236275	12_56307990
79	4689	12_56236275	12_56308253
79	4669	12_56236275	12_56312703
79	797	12_56236275	12_56320429
79	4670	12_56236275	12_56321720
79	4671	12_56236275	12_56349661
79	4673	12_56236275	12_56370540
79	4674	12_56236275	12_56376196
79	4690	12_56236275	12_56376477
79	4675	12_56236275	12_56379622
79	4677	12_56236275	12_56423131
79	4678	12_56236275	12_56426475
80	4691	12_57872772	12_56915351
80	4692	12_57872772	12_57022867
80	4693	12_57872772	12_57120670
80	4694	12_57872772	12_57602914
80	814	12_57872772	12_57847046
80	4695	12_57872772	12_57867893
80	4696	12_57872772	12_57896072
80	4697	12_57872772	12_57910127
80	816	12_57872772	12_57938678
80	817	12_57872772	12_57981696
80	81	12_57872772	12_57992706
80	823	12_57872772	12_58134516
80	825	12_57872772	12_58150540
81	4698	12_57992706	12_56476056
81	4699	12_57992706	12_57450060
81	4700	12_57992706	12_57624416
81	4701	12_57992706	12_57634995
81	4702	12_57992706	12_57647879
81	4703	12_57992706	12_57671555
81	4704	12_57992706	12_57674377
81	4705	12_57992706	12_57679315
81	4706	12_57992706	12_57683457
81	4707	12_57992706	12_57687505
81	4708	12_57992706	12_57694040
81	4709	12_57992706	12_57698637
81	4710	12_57992706	12_57708577
81	4711	12_57992706	12_57709688
81	4712	12_57992706	12_57712857
81	4713	12_57992706	12_57714741
81	4714	12_57992706	12_57734750
81	4715	12_57992706	12_57793209
81	4716	12_57992706	12_57794768
81	813	12_57992706	12_57841970
81	814	12_57992706	12_57847046
81	4717	12_57992706	12_57863107
81	4695	12_57992706	12_57867893
81	4718	12_57992706	12_57920036
81	4719	12_57992706	12_57921079
81	4720	12_57992706	12_57929796
81	4721	12_57992706	12_57932577
81	4722	12_57992706	12_57956319
81	4723	12_57992706	12_57960875
81	4724	12_57992706	12_57964991
81	4725	12_57992706	12_57968819
81	4726	12_57992706	12_57970576
81	4727	12_57992706	12_57976925
81	4728	12_57992706	12_57977502
81	4729	12_57992706	12_57980199
81	4730	12_57992706	12_57980881
81	4731	12_57992706	12_58022347
81	818	12_57992706	12_58024484
81	4732	12_57992706	12_58036011
81	4733	12_57992706	12_58039632
81	4734	12_57992706	12_58064846
81	4735	12_57992706	12_58066320
81	4736	12_57992706	12_58068149
81	4737	12_57992706	12_58068365
81	4738	12_57992706	12_58069156
81	4739	12_57992706	12_58070358
81	4740	12_57992706	12_58077558
81	4741	12_57992706	12_58082265
81	4742	12_57992706	12_58097123
81	4743	12_57992706	12_58097685
81	4744	12_57992706	12_58099152
81	4745	12_57992706	12_58100781
81	4746	12_57992706	12_58125392
81	822	12_57992706	12_58130768
81	823	12_57992706	12_58134516
81	4747	12_57992706	12_58139023
81	4748	12_57992706	12_58141112
81	4749	12_57992706	12_58292981
81	4750	12_57992706	12_58296042
81	4751	12_57992706	12_58296691
81	4752	12_57992706	12_58297091
82	4753	12_65659847	12_65188806
82	4754	12_65659847	12_65190226
82	4755	12_65659847	12_65278543
82	4756	12_65659847	12_65281425
82	4757	12_65659847	12_65286262
82	4758	12_65659847	12_65288344
82	4759	12_65659847	12_66442202
82	4760	12_65659847	12_66498781
82	4761	12_65659847	12_66499541
82	4762	12_65659847	12_66501485
82	4763	12_65659847	12_66505580
83	4764	12_69736454	12_67655099
83	4765	12_69736454	12_69670751
83	4766	12_69736454	12_69689031
83	4767	12_69736454	12_69689865
83	4768	12_69736454	12_69926329
83	4769	12_69736454	12_69954656
83	4770	12_69736454	12_69961745
83	4771	12_69736454	12_69963427
83	4772	12_69736454	12_69966953
83	4773	12_69736454	12_69971618
83	4774	12_69736454	12_69973128
83	4775	12_69736454	12_69973940
83	836	12_69736454	12_69977699
83	4776	12_69736454	12_69979913
83	4777	12_69736454	12_69981537
83	4778	12_69736454	12_69983493
83	4779	12_69736454	12_69985689
83	4780	12_69736454	12_69986326
83	4781	12_69736454	12_69990978
83	4782	12_69736454	12_69992256
83	4783	12_69736454	12_69994575
83	4784	12_69736454	12_69996104
83	4785	12_69736454	12_70011710
83	4786	12_69736454	12_70014120
83	4787	12_69736454	12_70017923
83	4788	12_69736454	12_70020906
83	4789	12_69736454	12_70028966
83	4790	12_69736454	12_70029245
83	4791	12_69736454	12_70040661
83	4792	12_69736454	12_70041884
83	4793	12_69736454	12_70044017
83	4794	12_69736454	12_70044707
83	4795	12_69736454	12_70044875
83	4796	12_69736454	12_70048128
83	4797	12_69736454	12_70053994
83	4798	12_69736454	12_70058066
83	4799	12_69736454	12_70114866
83	4800	12_69736454	12_70135372
83	4801	12_69736454	12_70136607
83	4802	12_69736454	12_70746416
84	4803	12_92528801	12_91758344
84	4804	12_92528801	12_91772179
84	4805	12_92528801	12_91774358
84	4806	12_92528801	12_91776059
84	4807	12_92528801	12_91776541
84	4808	12_92528801	12_91780067
84	4809	12_92528801	12_91791842
84	4810	12_92528801	12_91793263
84	4811	12_92528801	12_91954706
84	4812	12_92528801	12_91958513
84	4813	12_92528801	12_91960779
84	4814	12_92528801	12_91961950
84	4815	12_92528801	12_91962349
84	4816	12_92528801	12_91965883
84	4817	12_92528801	12_91967099
84	4818	12_92528801	12_91967640
84	4819	12_92528801	12_91968899
84	4820	12_92528801	12_91973386
84	4821	12_92528801	12_91975183
84	4822	12_92528801	12_91976888
84	4823	12_92528801	12_91980400
84	4824	12_92528801	12_91980690
84	4825	12_92528801	12_91981355
84	4826	12_92528801	12_91981519
84	4827	12_92528801	12_92077600
84	4828	12_92528801	12_92153113
84	4829	12_92528801	12_92166333
84	4830	12_92528801	12_92167310
84	4831	12_92528801	12_92168388
84	4832	12_92528801	12_92168726
84	4833	12_92528801	12_92177496
84	4834	12_92528801	12_92179970
84	4835	12_92528801	12_92181959
84	4836	12_92528801	12_92183893
84	4837	12_92528801	12_92185410
84	4838	12_92528801	12_92189219
84	4839	12_92528801	12_92191490
84	4840	12_92528801	12_92192174
84	4841	12_92528801	12_92193037
84	4842	12_92528801	12_92194990
84	4843	12_92528801	12_92202031
84	4844	12_92528801	12_92202511
84	4845	12_92528801	12_92204969
84	4846	12_92528801	12_92207667
84	4847	12_92528801	12_92209082
84	4848	12_92528801	12_92212625
84	4849	12_92528801	12_92213553
84	4850	12_92528801	12_92217520
84	4851	12_92528801	12_92220658
84	4852	12_92528801	12_92225383
84	4853	12_92528801	12_92226227
84	4854	12_92528801	12_92239041
84	4855	12_92528801	12_92241685
84	4856	12_92528801	12_92244698
84	4857	12_92528801	12_92246806
84	4858	12_92528801	12_92248581
84	4859	12_92528801	12_92248871
84	4860	12_92528801	12_92260516
84	4861	12_92528801	12_92271244
84	4862	12_92528801	12_92271949
84	4863	12_92528801	12_92274586
84	4864	12_92528801	12_92276421
84	4865	12_92528801	12_92277122
84	4866	12_92528801	12_92282146
84	4867	12_92528801	12_92282718
84	4868	12_92528801	12_92285326
84	4869	12_92528801	12_92289034
84	4870	12_92528801	12_92292541
84	4871	12_92528801	12_92296804
84	4872	12_92528801	12_92322445
84	4873	12_92528801	12_92324535
84	4874	12_92528801	12_92327795
84	4875	12_92528801	12_92331050
84	4876	12_92528801	12_92332399
84	4877	12_92528801	12_92337163
84	4878	12_92528801	12_92340847
84	4879	12_92528801	12_92346722
84	4880	12_92528801	12_92362283
84	4881	12_92528801	12_92370220
84	4882	12_92528801	12_92379833
84	4883	12_92528801	12_92383713
84	4884	12_92528801	12_92385007
84	4885	12_92528801	12_92386025
84	4886	12_92528801	12_92388697
84	4887	12_92528801	12_92394270
84	4888	12_92528801	12_92399174
84	4889	12_92528801	12_92400034
84	4890	12_92528801	12_92403106
84	4891	12_92528801	12_92412816
84	4892	12_92528801	12_92424371
84	4893	12_92528801	12_92426862
84	4894	12_92528801	12_92436927
84	4895	12_92528801	12_92440014
84	4896	12_92528801	12_92441224
84	4897	12_92528801	12_92457422
84	4898	12_92528801	12_92691622
84	4899	12_92528801	12_92697046
84	4900	12_92528801	12_92752818
84	4901	12_92528801	12_92753779
84	4902	12_92528801	12_92757303
84	4903	12_92528801	12_92768099
84	4904	12_92528801	12_92770588
84	4905	12_92528801	12_92776761
84	4906	12_92528801	12_92787819
84	4907	12_92528801	12_92789409
84	4908	12_92528801	12_92799830
84	4909	12_92528801	12_92802188
84	4910	12_92528801	12_92803092
84	4911	12_92528801	12_92808444
84	846	12_92528801	12_92814194
84	847	12_92528801	12_92815378
84	4912	12_92528801	12_92826492
84	4913	12_92528801	12_92827853
84	4914	12_92528801	12_92835035
84	4915	12_92528801	12_92835456
84	4916	12_92528801	12_92839638
84	4917	12_92528801	12_92842206
84	4918	12_92528801	12_92845435
84	4919	12_92528801	12_92845796
84	4920	12_92528801	12_92855830
84	4921	12_92528801	12_92856362
84	4922	12_92528801	12_92859385
84	4923	12_92528801	12_92867255
84	4924	12_92528801	12_92869120
84	4925	12_92528801	12_92872093
84	4926	12_92528801	12_92872809
84	4927	12_92528801	12_92872996
84	4928	12_92528801	12_92877913
84	4929	12_92528801	12_92878166
84	4930	12_92528801	12_92881011
84	4931	12_92528801	12_92882211
84	4932	12_92528801	12_92883499
84	4933	12_92528801	12_92894503
84	4934	12_92528801	12_92894693
84	4935	12_92528801	12_92898250
84	4936	12_92528801	12_92906468
84	4937	12_92528801	12_92907957
84	4938	12_92528801	12_92918849
84	4939	12_92528801	12_92928681
84	4940	12_92528801	12_92939376
84	4941	12_92528801	12_92941894
84	4942	12_92528801	12_92942916
84	4943	12_92528801	12_92944562
84	4944	12_92528801	12_92950781
84	4945	12_92528801	12_92951136
84	4946	12_92528801	12_92951417
84	4947	12_92528801	12_92955100
84	4948	12_92528801	12_92957599
84	4949	12_92528801	12_92959843
84	4950	12_92528801	12_92972898
84	4951	12_92528801	12_92973292
84	4952	12_92528801	12_92976439
84	4953	12_92528801	12_92978059
84	4954	12_92528801	12_92984400
84	4955	12_92528801	12_92984799
84	4956	12_92528801	12_92986232
84	4957	12_92528801	12_92988271
84	4958	12_92528801	12_92991490
84	4959	12_92528801	12_92992365
84	4960	12_92528801	12_92994098
84	4961	12_92528801	12_92999095
84	4962	12_92528801	12_93009098
84	4963	12_92528801	12_93009933
84	4964	12_92528801	12_93020345
84	4965	12_92528801	12_93032946
84	4966	12_92528801	12_93035406
84	4967	12_92528801	12_93037194
84	4968	12_92528801	12_93037455
84	4969	12_92528801	12_93039143
84	4970	12_92528801	12_93052839
84	4971	12_92528801	13_25447424
85	4972	12_96388569	12_95509721
85	4973	12_96388569	12_95965504
85	4974	12_96388569	12_96246467
85	851	12_96388569	12_96248886
85	4975	12_96388569	12_96253473
85	4976	12_96388569	12_96302683
85	4977	12_96388569	12_96307205
85	4978	12_96388569	12_96608372
85	4979	12_96388569	12_96652041
85	4980	12_96388569	12_96678880
85	4981	12_96388569	12_96787549
85	4982	12_96388569	12_96791304
85	854	12_96388569	12_96792262
85	4983	12_96388569	12_96795605
85	4984	12_96388569	12_96881882
85	855	12_96388569	12_96882800
85	4985	12_96388569	12_96894680
85	4986	12_96388569	12_96895724
85	4987	12_96388569	12_96897975
85	4988	12_96388569	12_96898157
85	4989	12_96388569	12_96901697
85	4990	12_96388569	12_96908393
85	4991	12_96388569	12_96910323
85	4992	12_96388569	12_96916152
85	4993	12_96388569	12_96919815
85	4994	12_96388569	12_96921906
85	4995	12_96388569	12_96922057
85	4996	12_96388569	12_96922638
85	4997	12_96388569	12_96949961
85	4998	12_96388569	12_98858251
86	4999	12_97957194	12_98230605
87	5000	12_110434549	12_99052136
87	5001	12_110434549	12_99057346
87	5002	12_110434549	12_105516775
87	5003	12_110434549	12_110469844
87	5004	12_110434549	12_110471924
87	5005	12_110434549	12_110723092
87	5006	12_110434549	12_110768157
87	5007	12_110434549	12_110768337
87	5008	12_110434549	12_110769954
87	5009	12_110434549	12_110777774
87	5010	12_110434549	12_110824409
87	5011	12_110434549	12_110897382
87	5012	12_110434549	12_122995605
87	5013	12_110434549	12_123002233
88	5014	12_114831466	12_114824487
89	5015	12_117314110	12_117160682
90	5016	12_119771541	12_108730472
90	5017	12_119771541	12_116285883
90	5018	12_119771541	12_117890795
90	5019	12_119771541	12_119323409
90	5020	12_119771541	12_119409291
90	5021	12_119771541	12_119548317
90	5022	12_119771541	12_119607074
90	5023	12_119771541	12_119614373
90	5024	12_119771541	12_119696658
90	92	12_119771541	12_130384559
91	5025	12_123199985	12_123011468
91	5026	12_123199985	12_123122186
92	5027	12_130384559	12_125666544
92	5028	12_130384559	12_125816861
92	5029	12_130384559	12_128723397
92	5030	12_130384559	12_128724127
92	5031	12_130384559	12_128724850
92	5032	12_130384559	12_128730631
92	5033	12_130384559	12_128733578
92	5034	12_130384559	12_128735914
92	5035	12_130384559	12_128736570
92	5036	12_130384559	12_128737267
92	5037	12_130384559	12_128746676
92	5038	12_130384559	12_128749496
92	5039	12_130384559	12_128760026
92	5040	12_130384559	12_128760347
92	5041	12_130384559	12_128854357
92	5042	12_130384559	12_129025779
92	5043	12_130384559	12_129041757
92	5044	12_130384559	12_129044852
92	5045	12_130384559	12_129049894
92	5046	12_130384559	12_129084134
92	5047	12_130384559	12_129091775
92	5048	12_130384559	12_129093153
92	5049	12_130384559	12_129095224
92	5050	12_130384559	12_129102953
92	5051	12_130384559	12_129103552
92	5052	12_130384559	12_129104297
92	5053	12_130384559	12_129109227
92	5054	12_130384559	12_129118115
92	5055	12_130384559	12_129122583
92	5056	12_130384559	12_129127192
92	5057	12_130384559	12_129130083
92	5058	12_130384559	12_129136858
92	881	12_130384559	12_129149066
92	5059	12_130384559	12_129161675
92	5060	12_130384559	12_129164450
92	5061	12_130384559	12_129167143
92	5062	12_130384559	12_129170124
92	5063	12_130384559	12_129177000
92	5064	12_130384559	12_129179024
92	5065	12_130384559	12_129226462
92	5066	12_130384559	12_129229038
92	5067	12_130384559	12_129257948
92	5068	12_130384559	12_129261501
92	5069	12_130384559	12_129267809
92	5070	12_130384559	12_129444325
92	5071	12_130384559	12_129455398
92	5072	12_130384559	12_129654424
92	5073	12_130384559	12_129671156
92	5074	12_130384559	12_129676541
92	5075	12_130384559	12_129677011
92	5076	12_130384559	12_129685530
92	4573	12_130384559	2_181229511
93	886	12_133407741	12_133327359
93	5077	12_133407741	12_133452881
93	889	12_133407741	12_133706248
94	886	12_133482695	12_133327359
94	5078	12_133482695	12_133341425
94	5079	12_133482695	12_133343390
94	5080	12_133482695	12_133345236
94	5081	12_133482695	12_133345479
94	5082	12_133482695	12_133376272
94	5083	12_133482695	12_133389856
94	5084	12_133482695	12_133393172
94	5085	12_133482695	12_133590646
94	5086	12_133482695	12_133624676
94	5087	12_133482695	12_133633248
94	5088	12_133482695	12_133635119
94	5089	12_133482695	12_133635455
94	5090	12_133482695	12_133639588
94	5091	12_133482695	12_133680752
94	5092	12_133482695	12_133682871
94	5093	12_133482695	12_133684667
94	5094	12_133482695	12_133694175
94	889	12_133482695	12_133706248
94	5095	12_133482695	12_133713252
94	5096	12_133482695	12_133713403
94	5097	12_133482695	12_133717841
94	5098	12_133482695	12_133729680
94	5099	12_133482695	12_133734317
94	5100	12_133482695	12_133737965
94	5101	12_133482695	12_133739643
94	5102	12_133482695	12_133744085
94	5103	12_133482695	12_133751171
94	5104	12_133482695	12_133751688
94	5105	12_133482695	12_133754150
94	5106	12_133482695	12_133765262
94	5107	12_133482695	12_133766387
94	5108	12_133482695	12_133767431
94	5109	12_133482695	12_133775992
94	5110	12_133482695	12_133778133
94	5111	12_133482695	12_133778804
94	5112	12_133482695	12_133779457
94	5113	12_133482695	12_133780633
94	5114	12_133482695	12_133781720
94	890	12_133482695	12_133786908
94	5115	12_133482695	12_133788416
94	5116	12_133482695	12_133806495
94	1230	12_133482695	19_37340147
94	1278	12_133482695	19_58070618
95	5117	13_31473111	13_30041269
95	5118	13_31473111	13_30044755
95	5119	13_31473111	13_30297431
96	895	13_36048095	13_28489531
96	896	13_36048095	13_28541808
96	5120	13_36048095	13_35793213
96	5121	13_36048095	13_36361832
96	5122	13_36048095	13_79168216
96	912	13_36048095	13_79174497
96	5123	13_36048095	13_100636306
97	5124	13_46679137	13_46186486
97	5125	13_46679137	13_46200468
97	5126	13_46679137	13_46397150
97	5127	13_46679137	13_46625515
97	5128	13_46679137	13_46945347
97	5129	13_46679137	13_47050296
97	5130	13_46679137	13_47060554
98	5131	13_53312334	13_53199853
98	5132	13_53312334	13_53229020
98	5133	13_53312334	13_53231435
98	5134	13_53312334	13_53236480
98	5135	13_53312334	13_53241137
98	5136	13_53312334	13_53266912
98	5137	13_53312334	13_53272998
98	5138	13_53312334	13_53275986
98	5139	13_53312334	13_53280147
98	5140	13_53312334	13_53283255
98	5141	13_53312334	13_53299365
98	5142	13_53312334	13_53328303
98	5143	13_53312334	13_53360302
98	5144	13_53312334	13_53370390
98	5145	13_53312334	13_53374238
98	5146	13_53312334	13_53374482
98	5147	13_53312334	13_53383018
98	910	13_53312334	13_53383736
98	5148	13_53312334	13_53384844
98	5149	13_53312334	13_53391128
98	5150	13_53312334	13_53521268
98	5151	13_53312334	13_53524319
98	5152	13_53312334	13_53529922
98	5153	13_53312334	13_53545893
98	5154	13_53312334	13_53546176
98	5155	13_53312334	13_53548303
98	5156	13_53312334	13_53548596
98	5157	13_53312334	13_53549523
98	5158	13_53312334	13_53551288
98	5159	13_53312334	13_53553280
98	5160	13_53312334	13_53559278
98	5161	13_53312334	13_53704651
98	5162	13_53312334	13_53708290
98	5163	13_53312334	13_53720473
98	5164	13_53312334	13_53726795
98	5165	13_53312334	13_53730855
98	5166	13_53312334	13_53732657
99	5167	13_53422385	13_53196455
99	5131	13_53422385	13_53199853
99	5168	13_53422385	13_53224009
99	5132	13_53422385	13_53229020
99	5133	13_53422385	13_53231435
99	5169	13_53422385	13_53232679
99	5134	13_53422385	13_53236480
99	5135	13_53422385	13_53241137
99	5136	13_53422385	13_53266912
99	5137	13_53422385	13_53272998
99	5139	13_53422385	13_53280147
99	5140	13_53422385	13_53283255
99	98	13_53422385	13_53312334
99	5170	13_53422385	13_53530210
99	5154	13_53422385	13_53546176
99	5155	13_53422385	13_53548303
99	5157	13_53422385	13_53549523
99	5158	13_53422385	13_53551288
99	5163	13_53422385	13_53720473
99	5164	13_53422385	13_53726795
99	5171	13_53422385	13_53727847
99	5165	13_53422385	13_53730855
99	5166	13_53422385	13_53732657
99	5172	13_53422385	13_53751669
99	912	13_53422385	13_79174497
100	5173	13_100141813	13_98083929
100	5174	13_100141813	13_98084804
100	5175	13_100141813	13_98085270
100	5176	13_100141813	13_98086001
100	915	13_100141813	13_98086199
100	5177	13_100141813	13_99736014
100	5178	13_100141813	13_99827027
100	5179	13_100141813	13_99849264
100	5180	13_100141813	13_99908832
100	5181	13_100141813	13_99912404
100	5182	13_100141813	13_99918732
100	5183	13_100141813	13_99920095
100	5184	13_100141813	13_99922106
100	5185	13_100141813	13_99923519
100	5186	13_100141813	13_99930333
100	5187	13_100141813	13_99945679
100	5188	13_100141813	13_101166367
100	5189	13_100141813	13_101236084
100	5190	13_100141813	13_101241374
101	895	13_100615888	13_28489531
101	896	13_100615888	13_28541808
101	5191	13_100615888	13_79164108
101	5122	13_100615888	13_79168216
101	5192	13_100615888	13_79171176
101	912	13_100615888	13_79174497
101	5193	13_100615888	13_100300883
101	5194	13_100615888	13_100305073
101	5195	13_100615888	13_100884316
101	5196	13_100615888	13_100886078
101	5197	13_100615888	13_100887013
101	5198	13_100615888	13_100887758
101	5199	13_100615888	13_101157289
101	5200	13_100615888	13_101161827
101	5201	13_100615888	13_101165285
101	5188	13_100615888	13_101166367
101	5202	13_100615888	13_101170159
101	5203	13_100615888	13_101173099
101	5204	13_100615888	13_101175533
101	5205	13_100615888	13_101183016
101	5206	13_100615888	13_101183864
101	5190	13_100615888	13_101241374
101	5207	13_100615888	13_101321379
101	5208	13_100615888	13_112706169
102	5209	13_103717950	13_106813137
102	5210	13_103717950	13_107159944
102	5211	13_103717950	13_107170229
102	5212	13_103717950	13_107180331
102	5213	13_103717950	13_107209078
102	5214	13_103717950	13_107211584
102	5215	13_103717950	13_107237874
102	5216	13_103717950	13_107378557
102	5217	13_103717950	13_107380718
102	5218	13_103717950	13_107416472
102	5219	13_103717950	13_107495146
102	5220	13_103717950	13_107648274
102	5221	13_103717950	13_107656661
103	925	13_112708988	13_112239460
103	5222	13_112708988	13_112704227
103	5223	13_112708988	13_112704713
103	5208	13_112708988	13_112706169
103	5224	13_112708988	13_112707041
104	5225	13_114118663	13_114132947
104	5226	13_114118663	13_114470485
104	5227	13_114118663	13_114985855
104	5228	13_114118663	13_114993586
105	5229	14_45578653	14_39460274
105	5230	14_45578653	14_39479195
105	5231	14_45578653	14_39484648
105	5232	14_45578653	14_39499990
105	5233	14_45578653	14_39504016
105	5234	14_45578653	14_39508697
105	5235	14_45578653	14_39510382
105	5236	14_45578653	14_39511499
105	5237	14_45578653	14_39523499
105	5238	14_45578653	14_39524852
105	5239	14_45578653	14_39525348
105	5240	14_45578653	14_39534630
105	5241	14_45578653	14_39550500
105	5242	14_45578653	14_39550758
105	5243	14_45578653	14_39555543
105	5244	14_45578653	14_39559685
105	5245	14_45578653	14_39566788
105	5246	14_45578653	14_39568697
105	956	14_45578653	14_39568943
105	5247	14_45578653	14_39588824
105	5248	14_45578653	14_39594149
105	5249	14_45578653	14_39603728
105	5250	14_45578653	14_39609281
105	5251	14_45578653	14_39616449
105	5252	14_45578653	14_39629452
105	5253	14_45578653	14_39631444
105	5254	14_45578653	14_39633228
105	5255	14_45578653	14_39635741
105	5256	14_45578653	14_39638168
105	957	14_45578653	14_39639318
105	5257	14_45578653	14_39646218
105	5258	14_45578653	14_39649616
105	5259	14_45578653	14_39659261
105	5260	14_45578653	14_39659964
105	5261	14_45578653	14_39676785
105	958	14_45578653	14_39697194
105	5262	14_45578653	14_39708064
105	5263	14_45578653	14_39713769
105	5264	14_45578653	14_39720621
105	959	14_45578653	14_39727047
105	960	14_45578653	14_39734691
105	5265	14_45578653	14_39736292
105	5266	14_45578653	14_39748665
105	5267	14_45578653	14_39753246
105	5268	14_45578653	14_39759558
105	5269	14_45578653	14_39761474
105	5270	14_45578653	14_39768371
105	5271	14_45578653	14_39777728
105	5272	14_45578653	14_39779316
105	5273	14_45578653	14_39783193
105	5274	14_45578653	14_39785777
105	5275	14_45578653	14_39788656
105	5276	14_45578653	14_39789117
105	5277	14_45578653	14_39800920
105	5278	14_45578653	14_39802155
105	5279	14_45578653	14_39811038
105	5280	14_45578653	14_39818666
105	5281	14_45578653	14_39819566
105	5282	14_45578653	14_39827559
105	5283	14_45578653	14_39833096
105	5284	14_45578653	14_39834783
105	5285	14_45578653	14_39838948
105	5286	14_45578653	14_39841109
105	5287	14_45578653	14_39862628
105	5288	14_45578653	14_39864088
105	5289	14_45578653	14_39867325
105	5290	14_45578653	14_39867599
105	5291	14_45578653	14_39868737
105	5292	14_45578653	14_39872133
105	5293	14_45578653	14_39878381
105	5294	14_45578653	14_39883764
105	5295	14_45578653	14_39892339
105	5296	14_45578653	14_39892558
105	5297	14_45578653	14_39895597
105	961	14_45578653	14_39897769
105	5298	14_45578653	14_39905605
105	5299	14_45578653	14_39914596
105	5300	14_45578653	14_39915726
105	5301	14_45578653	14_39920977
105	5302	14_45578653	14_39923467
105	5303	14_45578653	14_39923624
105	5304	14_45578653	14_39939837
105	5305	14_45578653	14_39957767
105	5306	14_45578653	14_39958069
105	5307	14_45578653	14_45296909
105	5308	14_45578653	14_45334039
105	5309	14_45578653	14_45337040
105	5310	14_45578653	14_45345811
105	5311	14_45578653	14_45352337
105	5312	14_45578653	14_45353061
105	5313	14_45578653	14_45354618
105	5314	14_45578653	14_45355408
105	5315	14_45578653	14_45355596
105	5316	14_45578653	14_45361975
105	962	14_45578653	14_45366137
105	5317	14_45578653	14_45370010
105	963	14_45578653	14_45375425
105	5318	14_45578653	14_45383718
105	5319	14_45578653	14_45387080
105	5320	14_45578653	14_45400914
105	5321	14_45578653	14_45401985
105	5322	14_45578653	14_45405478
105	5323	14_45578653	14_45408290
105	5324	14_45578653	14_45417117
105	5325	14_45578653	14_45420028
105	5326	14_45578653	14_45422244
105	964	14_45578653	14_45426838
105	5327	14_45578653	14_45432026
105	5328	14_45578653	14_45432412
105	5329	14_45578653	14_45433220
105	5330	14_45578653	14_45434235
105	5331	14_45578653	14_45439600
105	5332	14_45578653	14_45440663
105	5333	14_45578653	14_45445613
105	5334	14_45578653	14_45451024
105	5335	14_45578653	14_45457471
105	5336	14_45578653	14_45464986
105	5337	14_45578653	14_45470626
105	5338	14_45578653	14_45473204
105	5339	14_45578653	14_45473525
105	5340	14_45578653	14_45476063
105	5341	14_45578653	14_45477670
105	5342	14_45578653	14_45492889
105	5343	14_45578653	14_45496712
105	5344	14_45578653	14_45501622
105	5345	14_45578653	14_45507791
105	965	14_45578653	14_45508577
105	5346	14_45578653	14_45520670
105	5347	14_45578653	14_45521808
105	5348	14_45578653	14_45521975
