from	to	ver[el[, 1], ]	ver2[el[, 2], ]
633	2785	12_3980477	12_4417009
633	63	12_3980477	12_4670424
634	2785	12_3981184	12_4417009
634	63	12_3981184	12_4670424
635	2785	12_4423639	12_4417009
636	2785	12_4645729	12_4417009
637	64	12_6233922	12_6305102
637	65	12_6233922	12_6414977
638	65	12_6472406	12_6414977
639	65	12_6553533	12_6414977
640	64	12_6575196	12_6305102
640	65	12_6575196	12_6414977
641	64	12_6602233	12_6305102
641	65	12_6602233	12_6414977
642	65	12_6609864	12_6414977
643	64	12_6641136	12_6305102
643	65	12_6641136	12_6414977
644	64	12_6652529	12_6305102
644	65	12_6652529	12_6414977
645	65	12_6658619	12_6414977
646	66	12_11323831	12_12951096
647	66	12_12197374	12_12951096
648	66	12_12440223	12_12951096
649	66	12_12507457	12_12951096
650	66	12_13124584	12_12951096
651	66	12_13152284	12_12951096
652	66	12_13255659	12_12951096
653	2786	12_19594164	12_19695578
654	2787	12_20521213	12_20140790
655	67	12_22692467	12_25101330
656	67	12_22777870	12_25101330
657	2788	12_25149997	12_25537774
658	2788	12_25157789	12_25537774
659	2788	12_25167421	12_25537774
660	67	12_25250996	12_25101330
661	67	12_25347738	12_25101330
661	2788	12_25347738	12_25537774
662	2788	12_25391529	12_25537774
663	68	12_29649169	12_31077678
664	68	12_29669065	12_31077678
665	68	12_31517132	12_31077678
666	2789	12_49205142	12_49139735
667	70	12_49242128	12_49723250
668	70	12_49478178	12_49723250
669	70	12_49919244	12_49723250
670	70	12_49955993	12_49723250
671	70	12_49965554	12_49723250
672	70	12_49973644	12_49723250
673	70	12_49998691	12_49723250
674	72	12_53011040	12_52620846
674	73	12_53011040	12_52991046
675	73	12_53062707	12_52991046
676	73	12_53074732	12_52991046
677	73	12_53090291	12_52991046
678	73	12_53189171	12_52991046
679	73	12_53206186	12_52991046
680	73	12_53216944	12_52991046
681	73	12_53238154	12_52991046
682	74	12_53643155	12_53587351
683	74	12_53657221	12_53587351
683	2790	12_53657221	12_53885899
684	74	12_53688770	12_53587351
684	2790	12_53688770	12_53885899
685	2790	12_53692287	12_53885899
686	74	12_53718188	12_53587351
686	2790	12_53718188	12_53885899
687	74	12_53738932	12_53587351
687	2790	12_53738932	12_53885899
688	2790	12_53773640	12_53885899
689	74	12_53815443	12_53587351
689	2790	12_53815443	12_53885899
690	74	12_53820531	12_53587351
690	2790	12_53820531	12_53885899
691	2395	12_54066509	12_54610650
692	2395	12_54088616	12_54610650
693	2395	12_54119685	12_54610650
694	75	12_54184264	12_54384962
694	2395	12_54184264	12_54610650
695	2395	12_54325261	12_54610650
696	75	12_54347781	12_54384962
696	2395	12_54347781	12_54610650
696	2431	12_54347781	7_1273874
697	2395	12_54362426	12_54610650
698	2395	12_54378272	12_54610650
699	2395	12_54386487	12_54610650
699	2791	12_54386487	12_54744228
699	2431	12_54386487	7_1273874
700	2395	12_54402007	12_54610650
701	2395	12_54410340	12_54610650
702	2395	12_54418775	12_54610650
703	75	12_54580445	12_54384962
703	2791	12_54580445	12_54744228
704	2791	12_54654323	12_54744228
705	2395	12_54668939	12_54610650
705	2791	12_54668939	12_54744228
706	75	12_54689885	12_54384962
707	2395	12_54706460	12_54610650
708	2395	12_54726168	12_54610650
708	2791	12_54726168	12_54744228
709	2395	12_54757256	12_54610650
710	2395	12_54780495	12_54610650
711	2395	12_54810596	12_54610650
712	76	12_56113720	12_56116659
713	76	12_56320429	12_56116659
714	76	12_56324082	12_56116659
715	76	12_56328877	12_56116659
716	76	12_56434788	12_56116659
717	76	12_56497138	12_56116659
718	76	12_56499407	12_56116659
719	76	12_56510912	12_56116659
720	76	12_56513471	12_56116659
721	76	12_56523367	12_56116659
722	76	12_56581323	12_56116659
723	76	12_56691696	12_56116659
723	77	12_56691696	12_56393456
724	76	12_56705304	12_56116659
724	77	12_56705304	12_56393456
725	77	12_56745636	12_56393456
726	77	12_57419095	12_56393456
726	78	12_57419095	12_57992706
727	78	12_57643881	12_57992706
728	77	12_57821437	12_56393456
728	78	12_57821437	12_57992706
729	78	12_57841970	12_57992706
730	78	12_57847046	12_57992706
731	78	12_57872772	12_57992706
732	78	12_58024484	12_57992706
733	78	12_58057126	12_57992706
734	78	12_58085922	12_57992706
735	78	12_58107250	12_57992706
736	77	12_58130768	12_56393456
736	78	12_58130768	12_57992706
737	78	12_58134516	12_57992706
738	76	12_58332587	12_56116659
739	79	12_65330524	12_65659847
740	2792	12_80080060	12_80747469
741	2793	12_88427740	12_90339161
741	2794	12_88427740	12_91329794
741	2795	12_88427740	12_95941557
742	2793	12_89917112	12_90339161
743	2793	12_90100351	12_90339161
744	2793	12_90145581	12_90339161
745	2795	12_95466821	12_95941557
746	2795	12_95610384	12_95941557
747	2795	12_96248886	12_95941557
748	2795	12_98907290	12_95941557
749	2795	12_98986764	12_95941557
749	80	12_98986764	12_96181972
750	2796	12_104842999	12_105126652
751	2796	12_105347867	12_105126652
752	2797	12_108079232	12_108286935
753	2798	12_109061924	12_109161321
754	2799	12_114367078	12_113917120
755	2800	12_120552348	12_123868870
756	2800	12_123455277	12_123868870
757	81	12_133194157	12_132626183
758	173	12_133570695	19_58569648
759	173	12_133706248	19_58569648
760	173	12_133786908	19_58569648
761	2801	13_20207048	13_22246674
761	2802	13_20207048	13_34110551
762	2801	13_20356073	13_22246674
763	2803	13_20766535	13_21031768
764	2801	13_21709066	13_22246674
765	2801	13_21714449	13_22246674
765	2802	13_21714449	13_34110551
766	2801	13_22177639	13_22246674
766	2802	13_22177639	13_34110551
767	2801	13_23376831	13_22246674
768	2801	13_23750195	13_22246674
769	82	13_24462761	13_24142681
770	82	13_24476453	13_24142681
771	2801	13_24825577	13_22246674
772	2801	13_25860965	13_22246674
773	2802	13_25873711	13_34110551
774	2804	13_27736603	13_28714372
775	2805	13_27917078	13_28396496
776	2805	13_27996285	13_28396496
776	2804	13_27996285	13_28714372
777	83	13_28022845	13_28489531
778	2805	13_28062031	13_28396496
779	2805	13_28193395	13_28396496
780	2805	13_28541808	13_28396496
781	2804	13_29230456	13_28714372
782	2802	13_32889224	13_34110551
783	2802	13_33005873	13_34110551
784	2802	13_33111604	13_34110551
785	2802	13_33158436	13_34110551
786	2802	13_33588499	13_34110551
787	2802	13_33691709	13_34110551
788	2802	13_33857186	13_34110551
789	2802	13_34391841	13_34110551
790	2802	13_35513664	13_34110551
791	2802	13_38923566	13_34110551
792	2806	13_41236517	13_40746124
793	2807	13_51381938	13_50701988
794	2807	13_51480163	13_50701988
795	2808	13_51794973	13_51720354
796	2808	13_52377096	13_51720354
797	2801	13_60969152	13_22246674
797	2804	13_60969152	13_28714372
798	2809	13_74706250	13_74543530
799	83	13_79174497	13_28489531
799	84	13_79174497	13_36048095
800	83	13_100615888	13_28489531
801	85	13_102429433	13_102059922
802	85	13_103372554	13_102059922
803	87	14_22065499	14_22002312
804	87	14_23381673	14_22002312
804	88	14_23381673	14_23647194
805	88	14_23424555	14_23647194
806	88	14_23585914	14_23647194
807	2810	14_24036501	14_24387934
808	2810	14_24046976	14_24387934
809	88	14_24829975	14_23647194
810	2811	14_25513580	14_25278694
811	2812	14_30117677	14_30395994
812	89	14_36533617	14_37042565
813	89	14_36537499	14_37042565
814	89	14_36655638	14_37042565
815	2813	14_61993144	14_62119287
816	2813	14_62010731	14_62119287
817	2813	14_62036925	14_62119287
818	2813	14_62157240	14_62119287
819	2813	14_62224562	14_62119287
820	2814	14_69202601	14_69028809
821	2815	14_77491237	14_77368345
822	2815	14_77561833	14_77368345
823	92	14_88458507	14_90418886
824	92	14_88469065	14_90418886
825	92	14_89019177	14_90418886
826	92	14_89239949	14_90418886
827	92	14_89284662	14_90418886
828	92	14_89290225	14_90418886
829	92	14_89882303	14_90418886
830	92	14_90707601	14_90418886
831	93	14_93673394	14_94402416
832	92	14_93795294	14_90418886
833	93	14_94383386	14_94402416
834	2816	14_98443381	14_99661654
835	2816	14_98597619	14_99661654
836	2816	14_98671054	14_99661654
837	2817	14_102966973	14_102897760
838	2817	14_102975138	14_102897760
839	94	15_40070212	15_40509440
840	94	15_40329868	15_40509440
841	94	15_40399328	15_40509440
842	94	15_40566825	15_40509440
843	94	15_40597936	15_40509440
844	94	15_40692940	15_40509440
845	95	15_40882196	15_41130619
846	2818	15_40956131	15_41307547
847	95	15_41120471	15_41130619
848	2818	15_41181631	15_41307547
849	2818	15_41215397	15_41307547
850	2818	15_41240696	15_41307547
851	2819	15_67354356	15_67416309
852	2820	15_73072205	15_73920377
853	2821	15_86189905	15_89015108
854	2821	15_86313461	15_89015108
855	2821	15_86337252	15_89015108
856	2821	15_89150519	15_89015108
857	2821	15_89154319	15_89015108
858	2821	15_89161102	15_89015108
859	2821	15_89174278	15_89015108
860	2821	15_89426819	15_89015108
861	2821	15_89873712	15_89015108
862	2822	15_89907341	15_89953163
863	2823	15_90893303	15_91183351
864	2823	15_91068188	15_91183351
865	2823	15_91431750	15_91183351
866	2823	15_91475552	15_91183351
867	2823	15_91477137	15_91183351
868	96	15_100888624	15_101791053
869	96	15_101457290	15_101791053
870	96	15_102181817	15_101791053
871	96	15_102192119	15_101791053
872	2824	16_1726640	16_1428541
873	2824	16_1753559	16_1428541
874	2406	16_2183210	16_2028930
874	99	16_2183210	16_2053710
875	2406	16_2190404	16_2028930
875	99	16_2190404	16_2053710
875	100	16_2190404	16_2256472
876	2406	16_2205380	16_2028930
877	100	16_2559272	16_2256472
878	2825	16_2769028	16_2881973
879	2825	16_2790526	16_2881973
880	2825	16_2797840	16_2881973
881	2826	16_11035245	16_11654487
882	2827	16_11361730	16_11140018
883	2827	16_11369754	16_11140018
884	2827	16_11405067	16_11140018
885	2827	16_11428923	16_11140018
886	2826	16_11676208	16_11654487
887	2826	16_11754546	16_11654487
888	2826	16_11835975	16_11654487
889	101	16_22009190	16_22166957
890	83	16_33960920	13_28489531
891	2828	16_53465781	16_54965466
892	2828	16_53535280	16_54965466
893	2828	16_53735580	16_54965466
894	2828	16_54316961	16_54965466
895	102	16_56594686	16_56676867
896	103	16_58008153	16_57562103
897	2829	16_58058863	16_58146998
898	2830	16_58325021	16_57920019
898	2829	16_58325021	16_58146998
899	2831	16_66451660	16_66650573
900	2831	16_66519353	16_66650573
901	2831	16_66582624	16_66650573
902	2831	16_66721089	16_66650573
903	2831	16_66877861	16_66650573
904	104	16_66912842	16_66950553
905	104	16_67183045	16_66950553
906	104	16_67201912	16_66950553
907	104	16_67272239	16_66950553
908	105	16_67698217	16_68262534
909	105	16_67875386	16_68262534
910	105	16_67905460	16_68262534
911	105	16_67917948	16_68262534
912	105	16_67920885	16_68262534
913	105	16_67962056	16_68262534
914	105	16_68011849	16_68262534
915	105	16_68032983	16_68262534
916	105	16_68089122	16_68262534
917	105	16_68110224	16_68262534
918	105	16_68363104	16_68262534
919	104	16_69795637	16_66950553
920	106	16_71917414	16_73090145
921	106	16_72208365	16_73090145
922	106	16_74330045	16_73090145
923	2832	16_85643567	16_85479104
923	2833	16_85643567	16_85505935
924	108	17_256417	17_624628
925	108	17_262444	17_624628
926	109	17_1173588	17_1395708
927	2421	17_1301340	17_1279898
928	109	17_1354524	17_1395708
929	2421	17_1412771	17_1279898
930	2421	17_1464947	17_1279898
931	2421	17_1512131	17_1279898
932	2421	17_1529960	17_1279898
932	2834	17_1529960	17_1473262
933	109	17_1583448	17_1395708
934	2835	17_4688592	17_4646092
935	2835	17_4704540	17_4646092
936	2835	17_4734992	17_4646092
937	2835	17_4783162	17_4646092
938	2835	17_4830896	17_4646092
939	2835	17_4840206	17_4646092
940	2835	17_4849484	17_4646092
941	2835	17_4869734	17_4646092
942	2835	17_4876529	17_4646092
943	2835	17_4894589	17_4646092
944	110	17_5320579	17_6345437
945	110	17_5341583	17_6345437
946	110	17_5371077	17_6345437
947	110	17_5384556	17_6345437
948	110	17_5416343	17_6345437
949	110	17_5480221	17_6345437
950	110	17_6539466	17_6345437
951	111	17_6939121	17_7253060
952	111	17_6943311	17_7253060
953	111	17_7125388	17_7253060
954	111	17_7148159	17_7253060
955	111	17_7157706	17_7253060
956	111	17_7182998	17_7253060
957	111	17_7218343	17_7253060
958	111	17_7229851	17_7253060
959	111	17_7337174	17_7253060
960	111	17_7347466	17_7253060
961	111	17_7381160	17_7253060
962	111	17_7447343	17_7253060
963	111	17_7457282	17_7253060
964	111	17_7466839	17_7253060
965	111	17_7477838	17_7253060
966	111	17_7486966	17_7253060
967	111	17_7516998	17_7253060
968	111	17_7587496	17_7253060
969	111	17_7590554	17_7253060
970	111	17_8020450	17_7253060
970	112	17_8020450	17_8257967
971	2836	17_8069789	17_8769229
972	112	17_8208923	17_8257967
973	2837	17_8660389	17_8264026
974	2838	17_19879250	17_20837765
975	2839	17_20943538	17_21357797
976	2839	17_21019708	17_21357797
977	2839	17_21183232	17_21357797
978	2840	17_26219311	17_26498241
979	2840	17_26367355	17_26498241
980	113	17_33758189	17_35287723
981	113	17_34953799	17_35287723
982	113	17_35011770	17_35287723
983	129	17_35302066	17_46692325
983	130	17_35302066	17_46803742
984	114	17_36828462	17_36884506
985	114	17_36859129	17_36884506
986	115	17_37771251	17_37701747
987	2841	17_38074576	17_37827757
987	2842	17_38074576	17_37854288
988	2841	17_38115317	17_37827757
989	2843	17_38268855	17_38190234
990	2843	17_38281234	17_38190234
991	2843	17_38332641	17_38190234
992	2843	17_38442673	17_38190234
993	116	17_40058447	17_40256293
993	117	17_40058447	17_40305744
994	116	17_40117012	17_40256293
994	117	17_40117012	17_40305744
994	2432	17_40117012	17_40672073
995	116	17_40168222	17_40256293
996	116	17_40203266	17_40256293
996	2432	17_40203266	17_40672073
997	117	17_40273015	17_40305744
998	2432	17_40331443	17_40672073
999	2432	17_40422306	17_40672073
1000	2432	17_40427774	17_40672073
1001	2432	17_40543687	17_40672073
1002	2432	17_40573100	17_40672073
1003	2432	17_40584162	17_40672073
1004	2432	17_40608759	17_40672073
1005	117	17_40708905	17_40305744
1005	118	17_40708905	17_40931722
1006	118	17_40723806	17_40931722
1007	118	17_40760648	17_40931722
1008	118	17_41082543	17_40931722
1008	119	17_41082543	17_40991696
1009	2844	17_41923875	17_41843686
1010	120	17_42271520	17_42452759
1011	120	17_42284215	17_42452759
1012	120	17_42313834	17_42452759
1013	120	17_42380428	17_42452759
1014	121	17_45183304	17_46229768
1015	121	17_45804691	17_46229768
1015	129	17_45804691	17_46692325
1016	121	17_45906204	17_46229768
1016	127	17_45906204	17_46660464
1016	129	17_45906204	17_46692325
1017	129	17_45915207	17_46692325
1018	129	17_45933168	17_46692325
1019	127	17_46017787	17_46660464
1019	129	17_46017787	17_46692325
1020	129	17_46031760	17_46692325
1021	123	17_46047820	17_46613048
1021	126	17_46047820	17_46653916
1021	127	17_46047820	17_46660464
1021	129	17_46047820	17_46692325
1022	127	17_46109003	17_46660464
1022	2428	17_46109003	17_46668810
1022	128	17_46109003	17_46670497
1022	2429	17_46109003	17_46691732
1022	129	17_46109003	17_46692325
1023	2428	17_46123289	17_46668810
1023	2429	17_46123289	17_46691732
1023	129	17_46123289	17_46692325
1024	127	17_46163665	17_46660464
1024	2428	17_46163665	17_46668810
1024	2429	17_46163665	17_46691732
1024	129	17_46163665	17_46692325
1025	2428	17_46176874	17_46668810
1025	2429	17_46176874	17_46691732
1025	129	17_46176874	17_46692325
1026	127	17_46271301	17_46660464
1026	2428	17_46271301	17_46668810
1026	129	17_46271301	17_46692325
1027	121	17_46371490	17_46229768
1027	125	17_46371490	17_46633399
1027	2845	17_46371490	17_46639821
1027	2434	17_46371490	17_46647450
1027	126	17_46371490	17_46653916
1027	127	17_46371490	17_46660464
1027	2428	17_46371490	17_46668810
1027	128	17_46371490	17_46670497
1027	2429	17_46371490	17_46691732
1027	129	17_46371490	17_46692325
1028	121	17_46456641	17_46229768
1028	2434	17_46456641	17_46647450
1028	126	17_46456641	17_46653916
1028	127	17_46456641	17_46660464
1028	2428	17_46456641	17_46668810
1028	128	17_46456641	17_46670497
1028	129	17_46456641	17_46692325
1029	2434	17_46505978	17_46647450
1029	127	17_46505978	17_46660464
1029	2428	17_46505978	17_46668810
1029	128	17_46505978	17_46670497
1030	113	17_46681704	17_35287723
1030	121	17_46681704	17_46229768
1030	130	17_46681704	17_46803742
1031	121	17_46701021	17_46229768
1032	121	17_46709407	17_46229768
1033	113	17_46795626	17_35287723
1033	2434	17_46795626	17_46647450
1033	127	17_46795626	17_46660464
1033	2428	17_46795626	17_46668810
1033	128	17_46795626	17_46670497
1033	2429	17_46795626	17_46691732
1033	129	17_46795626	17_46692325
1033	2431	17_46795626	7_1273874
1034	113	17_46807448	17_35287723
1034	2428	17_46807448	17_46668810
1035	130	17_46962908	17_46803742
1036	130	17_47038915	17_46803742
1037	121	17_47089144	17_46229768
1037	122	17_47089144	17_46603999
1037	127	17_47089144	17_46660464
1037	129	17_47089144	17_46692325
1037	130	17_47089144	17_46803742
1037	131	17_47089144	17_47208426
1038	130	17_47110451	17_46803742
1039	2846	17_48064697	17_47984860
1040	133	17_48277540	17_48535173
1041	133	17_48473982	17_48535173
1042	133	17_48781239	17_48535173
1043	2847	17_48910833	17_49232298
1044	2847	17_49119440	17_49232298
1045	2848	17_53341850	17_53166680
1046	134	17_53628128	17_53802245
1047	2849	17_55160977	17_55937307
1048	2849	17_56024765	17_55937307
1049	2849	17_56062994	17_55937307
1050	2849	17_56082998	17_55937307
1051	2849	17_56150425	17_55937307
1052	113	17_59469602	17_35287723
1053	113	17_59527633	17_35287723
1054	135	17_66499140	17_67053971
1055	137	17_72345887	17_72302411
1056	137	17_72524256	17_72302411
1057	113	17_77748700	17_35287723
1057	130	17_77748700	17_46803742
1058	113	17_77773717	17_35287723
1058	127	17_77773717	17_46660464
1058	2428	17_77773717	17_46668810
1058	128	17_77773717	17_46670497
1058	129	17_77773717	17_46692325
1058	130	17_77773717	17_46803742
1058	2431	17_77773717	7_1273874
1059	113	17_77782841	17_35287723
1059	129	17_77782841	17_46692325
1059	2431	17_77782841	7_1273874
1060	2430	17_77811105	17_77766012
1061	2850	17_78388411	17_78830622
1062	2850	17_78446169	17_78830622
1063	2851	17_78518325	17_78415848
1063	2850	17_78518325	17_78830622
1064	2851	17_78958964	17_78415848
1065	2851	17_78971085	17_78415848
1066	113	17_79371698	17_35287723
1066	129	17_79371698	17_46692325
1066	130	17_79371698	17_46803742
1066	2430	17_79371698	17_77766012
1066	2852	17_79371698	17_79262733
1066	138	17_79371698	17_79281598
1067	2430	17_79477581	17_77766012
1067	2852	17_79477581	17_79262733
1068	139	17_80030209	17_80691453
1069	2853	18_5294871	18_6410191
1070	2853	18_5889616	18_6410191
1071	2854	18_11147177	18_10587548
1072	2855	18_12987613	18_13637984
1073	2855	18_13216144	18_13637984
1074	2856	18_54317718	18_55088632
1075	140	18_66381885	18_61611777
1076	141	18_72162045	18_71951773
1077	147	19_1587362	19_2325889
1078	147	19_1847648	19_2325889
1079	145	19_1872080	19_2034786
1079	147	19_1872080	19_2325889
1080	147	19_1937554	19_2325889
1081	147	19_1998216	19_2325889
1082	147	19_2132391	19_2325889
1083	147	19_2228091	19_2325889
1084	147	19_2235550	19_2325889
1085	147	19_2277438	19_2325889
1086	147	19_2299803	19_2325889
1087	147	19_2533003	19_2325889
1088	149	19_4151586	19_3877056
1089	151	19_6373599	19_7448463
1090	151	19_7282918	19_7448463
1091	151	19_7804218	19_7448463
1092	151	19_8509501	19_7448463
1093	152	19_10482404	19_10399834
1094	152	19_10511971	19_10399834
1095	152	19_10626941	19_10399834
1096	153	19_11480456	19_11441449
1097	153	19_11645937	19_11441449
1098	2857	19_12878441	19_12864112
1099	2857	19_12914752	19_12864112
1100	2857	19_12948280	19_12864112
1101	2858	19_13194401	19_13121308
1102	2859	19_15235102	19_15530514
1103	154	19_15746046	19_16177711
1104	2860	19_17569886	19_17874842
1105	2860	19_17632599	19_17874842
1106	2860	19_17792724	19_17874842
1107	2860	19_17830057	19_17874842
1108	2861	19_18666701	19_18977972
1109	2861	19_18698847	19_18977972
1110	155	19_19622779	19_19643361
1111	155	19_19723517	19_19643361
1112	155	19_19731456	19_19643361
1113	155	19_19773634	19_19643361
1114	156	19_33164472	19_33607043
1115	156	19_33182555	19_33607043
1116	156	19_33568597	19_33607043
1117	156	19_33791325	19_33607043
1118	157	19_35939222	19_36243528
1119	157	19_36230209	19_36243528
1120	173	19_37061433	19_58569648
1121	173	19_37094586	19_58569648
1122	173	19_37177995	19_58569648
1123	173	19_37662459	19_58569648
1124	173	19_37708427	19_58569648
1125	173	19_37996982	19_58569648
1126	158	19_38754701	19_38877104
1127	158	19_39095888	19_38877104
1127	159	19_39095888	19_39466261
1128	158	19_39109596	19_38877104
1129	158	19_39135953	19_38877104
1130	158	19_39337482	19_38877104
1131	158	19_39386897	19_38877104
1132	158	19_39414548	19_38877104
1133	159	19_39751637	19_39466261
1134	158	19_39826841	19_38877104
1135	161	19_42299648	19_42492002
1136	161	19_42338250	19_42492002
1137	160	19_42362412	19_42420134
1137	162	19_42362412	19_42825333
1138	160	19_42380785	19_42420134
1139	160	19_42381825	19_42420134
1140	162	19_42567778	19_42825333
1141	162	19_42628923	19_42825333
1142	162	19_42644877	19_42825333
1143	162	19_43025373	19_42825333
1144	2862	19_44029449	19_44145806
1145	2862	19_44211035	19_44145806
1146	2862	19_44258490	19_44145806
1147	173	19_44452158	19_58569648
1148	173	19_44483713	19_58569648
1149	173	19_44529346	19_58569648
1150	173	19_44547500	19_58569648
1151	173	19_44616755	19_58569648
1152	173	19_44643003	19_58569648
1153	173	19_44715761	19_58569648
1154	173	19_44753788	19_58569648
1155	173	19_44808745	19_58569648
1156	173	19_44947526	19_58569648
1157	173	19_44996138	19_58569648
1158	2863	19_46142067	19_46011989
1159	2864	19_46258116	19_46382623
1160	163	19_46522002	19_46799585
1161	163	19_46544020	19_46799585
1162	163	19_46626792	19_46799585
1163	163	19_46844383	19_46799585
1163	165	19_46844383	19_46992305
1164	163	19_47099124	19_46799585
1165	163	19_47162477	19_46799585
1166	166	19_47777264	19_48204723
1167	166	19_47920757	19_48204723
1168	163	19_48397784	19_46799585
1168	165	19_48397784	19_46992305
1169	163	19_48552650	19_46799585
1170	2865	19_49057007	19_48990751
1171	2865	19_49109815	19_48990751
1172	167	19_49863362	19_50180194
1173	167	19_49886970	19_50180194
1174	167	19_49996008	19_50180194
1175	167	19_50015130	19_50180194
1176	167	19_50264741	19_50180194
1177	2866	19_50867061	19_54971081
1178	163	19_51503176	19_46799585
1179	2866	19_51608596	19_54971081
1180	2866	19_51844731	19_54971081
1181	173	19_52394075	19_58569648
1182	2866	19_54622003	19_54971081
1183	2866	19_54663038	19_54971081
1184	2866	19_54693495	19_54971081
1185	2866	19_54703387	19_54971081
1186	2866	19_55623199	19_54971081
1187	171	19_55738449	19_55887030
1188	171	19_55794659	19_55887030
1189	173	19_57018797	19_58569648
1190	173	19_57042433	19_58569648
1191	173	19_57179043	19_58569648
1192	173	19_57786719	19_58569648
1193	173	19_57829219	19_58569648
1194	173	19_57860073	19_58569648
1195	173	19_57900763	19_58569648
1196	173	19_57918671	19_58569648
1197	173	19_57944415	19_58569648
1198	173	19_57988589	19_58569648
1199	173	19_58084089	19_58569648
1200	173	19_58133460	19_58569648
1201	173	19_58974292	19_58569648
1202	174	2_3517384	2_7056902
1203	174	2_3621510	2_7056902
1204	174	2_7004499	2_7056902
1205	174	2_7006566	2_7056902
1206	174	2_7217303	2_7056902
1207	184	2_8815511	2_105466818
1208	174	2_8821099	2_7056902
1208	2867	2_8821099	2_8377773
1209	174	2_8977571	2_7056902
1210	2868	2_9644995	2_9893780
1211	2868	2_9689098	2_9893780
1212	174	2_9769927	2_7056902
1212	2868	2_9769927	2_9893780
1213	174	2_11272832	2_7056902
1214	2549	2_19551658	2_105459073
1214	184	2_19551658	2_105466818
1214	190	2_19551658	2_176969047
1215	2869	2_25010820	2_24731634
1216	2870	2_27178447	2_27479944
1216	175	2_27178447	2_27515980
1217	2871	2_27231056	2_27073200
1218	175	2_27253488	2_27515980
1219	2870	2_27304168	2_27479944
1219	175	2_27304168	2_27515980
1220	2870	2_27340225	2_27479944
1221	2870	2_27355886	2_27479944
1222	2871	2_27497320	2_27073200
1223	175	2_27500998	2_27515980
1224	175	2_27577243	2_27515980
1224	176	2_27577243	2_27662392
1225	176	2_27847776	2_27662392
1226	176	2_27861986	2_27662392
1227	2872	2_28614158	2_27955694
1228	2872	2_28666022	2_27955694
1229	2873	2_36577978	2_36781753
1230	177	2_39619778	2_39891203
1231	177	2_39659998	2_39891203
1232	2874	2_41959129	2_40263729
1233	2875	2_43450920	2_43391805
1234	2875	2_43455071	2_43391805
1235	2875	2_43635223	2_43391805
1236	2876	2_48130849	2_48811735
1237	2876	2_48539228	2_48811735
1238	2876	2_48662849	2_48811735
1239	2877	2_54888688	2_55237788
1240	2877	2_54950262	2_55237788
1241	2877	2_55339661	2_55237788
1242	2877	2_55504703	2_55237788
1243	184	2_63274196	2_105466818
1243	2551	2_63274196	2_172950209
1244	190	2_63276074	2_176969047
1245	178	2_65659738	2_66666185
1246	2544	2_66655565	2_66789853
1247	178	2_67621709	2_66666185
1248	179	2_70520221	2_71121897
1248	180	2_70520221	2_71202287
1249	179	2_70528894	2_71121897
1249	180	2_70528894	2_71202287
1250	179	2_70626589	2_71121897
1251	179	2_70907748	2_71121897
1252	179	2_71017214	2_71121897
1252	180	2_71017214	2_71202287
1253	179	2_71215399	2_71121897
1253	180	2_71215399	2_71202287
1254	184	2_73142529	2_105466818
1255	2878	2_86329389	2_86106654
1256	2878	2_86421583	2_86106654
1256	2879	2_86421583	2_87036500
1257	2879	2_86570271	2_87036500
1258	2879	2_86667027	2_87036500
1259	2879	2_86738402	2_87036500
1260	2879	2_88354752	2_87036500
1261	2879	2_88422706	2_87036500
1262	2879	2_88464032	2_87036500
1263	2879	2_88604864	2_87036500
1264	2879	2_88707527	2_87036500
1265	2879	2_88836095	2_87036500
1266	2880	2_96780361	2_97158906
1267	2880	2_96799844	2_97158906
1268	2880	2_96804799	2_97158906
1269	2880	2_96930538	2_97158906
1270	2880	2_96970631	2_97158906
1271	2880	2_96986565	2_97158906
1272	2880	2_96990460	2_97158906
1273	2880	2_96997113	2_97158906
1274	2880	2_97425684	2_97158906
1275	182	2_98328998	2_98960936
1276	181	2_98522084	2_98702433
1276	182	2_98522084	2_98960936
1277	181	2_98606764	2_98702433
1278	181	2_98902281	2_98702433
1278	182	2_98902281	2_98960936
1279	181	2_98968858	2_98702433
1280	183	2_102003700	2_102802851
1281	183	2_102679617	2_102802851
1282	2881	2_103352757	2_105274127
1282	2549	2_103352757	2_105459073
1282	184	2_103352757	2_105466818
1283	2881	2_105144338	2_105274127
1283	2549	2_105144338	2_105459073
1284	2882	2_109061063	2_109196541
1285	184	2_110370212	2_105466818
1286	185	2_113592713	2_113539306
1287	185	2_113594484	2_113539306
1288	184	2_119588638	2_105466818
1289	2549	2_119602892	2_105459073
1289	184	2_119602892	2_105466818
1289	190	2_119602892	2_176969047
1290	184	2_131850103	2_105466818
1291	2883	2_148777364	2_150416716
1292	2883	2_149400624	2_150416716
1293	2883	2_149637499	2_150416716
1294	2883	2_149894508	2_150416716
1295	2883	2_150184978	2_150416716
1296	2883	2_152113602	2_150416716
1297	2884	2_157289370	2_157180634
1298	2884	2_158296257	2_157180634
1299	186	2_162094370	2_162928826
1300	186	2_162108416	2_162928826
1301	186	2_162162614	2_162928826
1302	184	2_162270764	2_105466818
1302	2551	2_162270764	2_172950209
1302	189	2_162270764	2_176961158
1302	190	2_162270764	2_176969047
1303	184	2_162278434	2_105466818
1303	2884	2_162278434	2_157180634
1303	2551	2_162278434	2_172950209
1303	189	2_162278434	2_176961158
1303	190	2_162278434	2_176969047
