from	to	ver[el[, 1], ]	ver2[el[, 2], ]
561	18854	X_57146197	X_57942807
562	18448	X_57617294	X_53024732
562	18660	X_57617294	X_54667391
562	555	X_57617294	X_55023116
562	18684	X_57617294	X_55740708
562	559	X_57617294	X_56256917
562	18711	X_57617294	X_56275207
562	18855	X_57617294	X_56578337
562	560	X_57617294	X_56584420
562	18786	X_57617294	X_56741790
562	18788	X_57617294	X_56764761
562	18789	X_57617294	X_56766622
562	18791	X_57617294	X_56769350
562	18742	X_57617294	X_56776947
562	18793	X_57617294	X_56780917
562	18794	X_57617294	X_56788514
562	18374	X_57617294	X_56788896
562	18795	X_57617294	X_56791890
562	18838	X_57617294	X_56792409
562	18796	X_57617294	X_56807726
562	18797	X_57617294	X_56808501
562	18712	X_57617294	X_56808928
562	18798	X_57617294	X_56812745
562	18685	X_57617294	X_56813270
562	18799	X_57617294	X_56818034
562	18856	X_57617294	X_56818567
562	18800	X_57617294	X_56821249
562	18734	X_57617294	X_56823283
562	18839	X_57617294	X_56827576
562	18840	X_57617294	X_56829442
562	18857	X_57617294	X_56830657
562	18841	X_57617294	X_56834618
562	18842	X_57617294	X_56839074
562	18713	X_57617294	X_56840300
562	18843	X_57617294	X_56844703
562	18858	X_57617294	X_56848207
562	18844	X_57617294	X_56848777
562	18859	X_57617294	X_56850086
562	18860	X_57617294	X_56992482
562	18801	X_57617294	X_57012924
562	18802	X_57617294	X_57014795
562	18803	X_57617294	X_57019153
562	3445	X_57617294	X_57020248
562	18804	X_57617294	X_57022598
562	18714	X_57617294	X_57142720
562	561	X_57617294	X_57146197
562	18805	X_57617294	X_57148903
562	18861	X_57617294	X_57149329
562	18862	X_57617294	X_57306065
562	18863	X_57617294	X_57306880
562	18864	X_57617294	X_57307078
562	18865	X_57617294	X_57307739
562	18834	X_57617294	X_57308629
562	3446	X_57617294	X_57311202
562	18845	X_57617294	X_57313162
562	18846	X_57617294	X_57313507
562	18866	X_57617294	X_57316322
562	18867	X_57617294	X_57338114
562	18868	X_57617294	X_57845235
562	18869	X_57617294	X_57920358
562	18870	X_57617294	X_57924036
562	18851	X_57617294	X_57926162
562	18837	X_57617294	X_57927641
562	3447	X_57617294	X_57931988
562	18807	X_57617294	X_57939010
562	18852	X_57617294	X_57940267
562	18853	X_57617294	X_57940497
562	18871	X_57617294	X_57942554
562	18872	X_57617294	X_57945368
562	18873	X_57617294	X_57950016
562	18874	X_57617294	X_57958272
562	18875	X_57617294	X_57986824
562	18876	X_57617294	X_58039264
562	18877	X_57617294	X_58044451
562	18878	X_57617294	X_58045584
563	18448	X_63423873	X_53024732
563	555	X_63423873	X_55023116
563	18806	X_63423873	X_57616315
563	3448	X_63423873	X_62562147
563	18879	X_63423873	X_62572351
563	18880	X_63423873	X_62573492
563	18881	X_63423873	X_62774785
563	18882	X_63423873	X_62777531
563	18883	X_63423873	X_62782539
563	18884	X_63423873	X_62950093
563	18885	X_63423873	X_62952477
563	18886	X_63423873	X_62961072
563	18715	X_63423873	X_62963780
563	18887	X_63423873	X_62965849
563	18888	X_63423873	X_62966257
563	18889	X_63423873	X_62967357
563	18890	X_63423873	X_62968644
563	18891	X_63423873	X_62971008
563	18892	X_63423873	X_62972353
563	18580	X_63423873	X_62973605
563	18893	X_63423873	X_62974249
563	18894	X_63423873	X_62974915
563	18895	X_63423873	X_62978204
563	18896	X_63423873	X_62982074
563	18897	X_63423873	X_62985694
563	18898	X_63423873	X_63313258
563	18899	X_63423873	X_63605494
563	18900	X_63423873	X_63608940
563	18901	X_63423873	X_63610146
563	18902	X_63423873	X_63611018
563	3449	X_63423873	X_63613456
563	18903	X_63423873	X_63618792
563	18904	X_63423873	X_64181896
563	18905	X_63423873	X_64193985
563	18906	X_63423873	X_64194766
563	18907	X_63423873	X_64200150
563	18908	X_63423873	X_64200317
563	18909	X_63423873	X_64233878
563	18910	X_63423873	X_64246523
563	3450	X_63423873	X_64250594
563	18911	X_63423873	X_64255243
563	18912	X_63423873	X_64256607
563	18913	X_63423873	X_64257207
563	18914	X_63423873	X_64257864
563	18915	X_63423873	X_64622716
563	18916	X_63423873	X_64665596
563	18917	X_63423873	X_64716006
563	18918	X_63423873	X_64718353
563	18919	X_63423873	X_64723070
563	18920	X_63423873	X_64724014
563	18921	X_63423873	X_64724550
563	18922	X_63423873	X_64726366
563	18923	X_63423873	X_64739824
563	18924	X_63423873	X_64741292
563	564	X_63423873	X_64745570
563	18925	X_63423873	X_64764840
563	18926	X_63423873	X_67720859
563	569	X_63423873	X_68380729
563	3477	X_63423873	X_73505909
564	18715	X_64745570	X_62963780
564	18927	X_64745570	X_63413826
564	18928	X_64745570	X_63414801
564	18929	X_64745570	X_63428824
564	18900	X_64745570	X_63608940
564	18907	X_64745570	X_64200150
564	18930	X_64745570	X_65194420
564	18931	X_64745570	X_65205552
564	18932	X_64745570	X_65207091
564	18933	X_64745570	X_65207882
564	18934	X_64745570	X_65219828
564	18935	X_64745570	X_65221478
564	18936	X_64745570	X_65223808
564	18937	X_64745570	X_65229754
564	18938	X_64745570	X_65244227
564	18939	X_64745570	X_65248935
564	18940	X_64745570	X_65260419
564	18941	X_64745570	X_65260909
564	18942	X_64745570	X_65264768
564	18943	X_64745570	X_65265238
564	18944	X_64745570	X_65266460
564	18945	X_64745570	X_65291452
564	18946	X_64745570	X_65301666
564	18947	X_64745570	X_65303539
564	18948	X_64745570	X_65319588
564	18949	X_64745570	X_65327515
564	18950	X_64745570	X_65333098
564	18951	X_64745570	X_65336395
564	18952	X_64745570	X_65337005
564	18953	X_64745570	X_65339537
564	18954	X_64745570	X_65350436
564	18955	X_64745570	X_65367714
564	18956	X_64745570	X_65384316
564	18957	X_64745570	X_65410684
564	18958	X_64745570	X_65411460
564	18959	X_64745570	X_65419731
564	18960	X_64745570	X_65421659
564	18961	X_64745570	X_65623061
564	18962	X_64745570	X_65627290
564	18963	X_64745570	X_65634789
564	18964	X_64745570	X_65931474
564	18965	X_64745570	X_65935892
564	18966	X_64745570	X_65937729
564	18967	X_64745570	X_65947146
564	18968	X_64745570	X_65948098
564	18969	X_64745570	X_65951673
564	18970	X_64745570	X_67705526
564	3454	X_64745570	X_67707999
565	563	X_64884218	X_63423873
565	18971	X_64884218	X_64814353
565	18972	X_64884218	X_64825098
565	18973	X_64884218	X_64827121
565	18974	X_64884218	X_64830665
565	18975	X_64884218	X_64857332
565	18976	X_64884218	X_64878560
565	18977	X_64884218	X_64880064
565	18978	X_64884218	X_64918280
565	18979	X_64884218	X_64950295
565	18980	X_64884218	X_64951056
565	18981	X_64884218	X_64952559
565	18982	X_64884218	X_64958076
565	18983	X_64884218	X_64968484
565	18984	X_64884218	X_65093158
565	18985	X_64884218	X_65120910
565	18986	X_64884218	X_65125584
565	18987	X_64884218	X_65138660
565	18988	X_64884218	X_65139784
565	18989	X_64884218	X_65143420
565	18990	X_64884218	X_65147710
565	18991	X_64884218	X_65153537
565	18992	X_64884218	X_65159409
565	18993	X_64884218	X_65189041
565	18930	X_64884218	X_65194420
565	18931	X_64884218	X_65205552
565	18932	X_64884218	X_65207091
565	18933	X_64884218	X_65207882
565	18994	X_64884218	X_65209371
565	18995	X_64884218	X_65212781
565	3451	X_64884218	X_65219509
565	18934	X_64884218	X_65219828
565	18935	X_64884218	X_65221478
565	18936	X_64884218	X_65223808
565	18996	X_64884218	X_65223971
565	18997	X_64884218	X_65227344
565	18998	X_64884218	X_65227668
565	18999	X_64884218	X_65228592
565	18937	X_64884218	X_65229754
565	19000	X_64884218	X_65230049
565	19001	X_64884218	X_65233541
565	19002	X_64884218	X_65235286
565	19003	X_64884218	X_65237000
565	3452	X_64884218	X_65238431
565	18938	X_64884218	X_65244227
565	19004	X_64884218	X_65247244
565	18939	X_64884218	X_65248935
565	3453	X_64884218	X_65259419
565	18940	X_64884218	X_65260419
565	18941	X_64884218	X_65260909
565	19005	X_64884218	X_65263505
565	18943	X_64884218	X_65265238
565	18944	X_64884218	X_65266460
565	19006	X_64884218	X_65285953
565	18946	X_64884218	X_65301666
565	18948	X_64884218	X_65319588
565	18949	X_64884218	X_65327515
565	18952	X_64884218	X_65337005
565	19007	X_64884218	X_65379903
565	3454	X_64884218	X_67707999
565	587	X_64884218	X_73832696
566	19008	X_66761515	5_159346285
566	19009	X_66761515	5_159350904
566	19010	X_66761515	X_66991517
566	19011	X_66761515	X_67196823
566	19012	X_66761515	X_67202917
566	19013	X_66761515	X_67220551
566	19014	X_66761515	X_67237112
566	19015	X_66761515	X_67240970
566	19016	X_66761515	X_67241868
566	19017	X_66761515	X_67242054
566	19018	X_66761515	X_67258833
566	19019	X_66761515	X_67260838
566	19020	X_66761515	X_67264504
566	19021	X_66761515	X_67267386
566	19022	X_66761515	X_67270733
566	19023	X_66761515	X_67277133
566	19024	X_66761515	X_67286900
566	19025	X_66761515	X_67287749
566	19026	X_66761515	X_67291676
566	19027	X_66761515	X_67303538
566	19028	X_66761515	X_67311420
566	19029	X_66761515	X_67315304
566	19030	X_66761515	X_67315623
566	19031	X_66761515	X_67316524
566	19032	X_66761515	X_67323009
566	19033	X_66761515	X_67326024
566	19034	X_66761515	X_67333219
566	19035	X_66761515	X_67341002
566	19036	X_66761515	X_67351790
566	19037	X_66761515	X_67353007
566	19038	X_66761515	X_67353285
566	19039	X_66761515	X_67355112
566	19040	X_66761515	X_67355667
566	19041	X_66761515	X_67362308
566	19042	X_66761515	X_67362849
566	19043	X_66761515	X_67363630
566	19044	X_66761515	X_67366492
566	19045	X_66761515	X_67367325
566	19046	X_66761515	X_67367491
566	19047	X_66761515	X_67367674
566	19048	X_66761515	X_67370329
566	19049	X_66761515	X_67373523
566	19050	X_66761515	X_67386893
566	19051	X_66761515	X_67397472
567	19052	X_67644983	X_67411720
567	19053	X_67644983	X_67413623
567	19054	X_67644983	X_67416339
567	19055	X_67644983	X_67421249
567	19056	X_67644983	X_67434021
567	19057	X_67644983	X_67463985
567	19058	X_67644983	X_67499405
568	3454	X_68034306	X_67707999
568	3456	X_68034306	X_67867116
568	569	X_68034306	X_68380729
568	19059	X_68034306	X_68441768
568	19060	X_68034306	X_68443103
568	19061	X_68034306	X_68508704
569	19062	X_68380729	X_25029015
569	18519	X_68380729	X_49638704
569	544	X_68380729	X_49683684
569	18628	X_68380729	X_49687969
569	547	X_68380729	X_51136685
569	18604	X_68380729	X_51543952
569	18447	X_68380729	X_51636608
569	3430	X_68380729	X_53012727
569	18448	X_68380729	X_53024732
569	18892	X_68380729	X_62972353
569	18580	X_68380729	X_62973605
569	18893	X_68380729	X_62974249
569	563	X_68380729	X_63423873
569	18929	X_68380729	X_63428824
569	18902	X_68380729	X_63611018
569	19063	X_68380729	X_65859133
569	3454	X_68380729	X_67707999
569	19064	X_68380729	X_67718281
569	18926	X_68380729	X_67720859
569	19065	X_68380729	X_67725511
569	19066	X_68380729	X_67737366
569	19067	X_68380729	X_67741865
569	19068	X_68380729	X_67926533
569	19069	X_68380729	X_67942113
569	19070	X_68380729	X_68011634
569	19071	X_68380729	X_68014552
569	19072	X_68380729	X_68024065
569	19073	X_68380729	X_68024946
569	568	X_68380729	X_68034306
569	19074	X_68380729	X_68055182
569	19075	X_68380729	X_68063470
569	19076	X_68380729	X_68067282
569	19077	X_68380729	X_68067445
569	19078	X_68380729	X_68070655
569	19079	X_68380729	X_68080590
569	19080	X_68380729	X_68081778
569	19081	X_68380729	X_68082979
569	19082	X_68380729	X_68083174
569	19083	X_68380729	X_68089642
569	19084	X_68380729	X_68089920
569	19085	X_68380729	X_68105133
569	19086	X_68380729	X_68106805
569	19087	X_68380729	X_68109027
569	19088	X_68380729	X_68111196
569	19089	X_68380729	X_68112196
569	19090	X_68380729	X_68113930
569	19091	X_68380729	X_68114108
569	19092	X_68380729	X_68128404
569	19093	X_68380729	X_68129360
569	19094	X_68380729	X_68133262
569	19095	X_68380729	X_68436592
569	19096	X_68380729	X_68438720
569	19059	X_68380729	X_68441768
569	19060	X_68380729	X_68443103
569	19097	X_68380729	X_68444637
569	19098	X_68380729	X_69316368
569	19099	X_68380729	X_69317470
569	19100	X_68380729	X_69340113
569	19101	X_68380729	X_69340336
569	19102	X_68380729	X_69343921
569	19103	X_68380729	X_69344491
569	19104	X_68380729	X_69349165
569	19105	X_68380729	X_69351908
569	572	X_68380729	X_69352316
569	19106	X_68380729	X_69612249
569	19107	X_68380729	X_69652745
569	582	X_68380729	X_71396915
569	19108	X_68380729	X_71401626
569	19109	X_68380729	X_75356587
569	19110	X_68380729	X_75367289
570	19111	X_68831130	X_69223545
570	3459	X_68831130	X_69240878
570	19112	X_68831130	X_69243615
570	19113	X_68831130	X_69249554
570	571	X_68831130	X_69266595
570	19114	X_68831130	X_69310392
570	19098	X_68831130	X_69316368
570	19099	X_68831130	X_69317470
570	19115	X_68831130	X_69327647
570	19103	X_68831130	X_69344491
570	19104	X_68831130	X_69349165
570	19105	X_68831130	X_69351908
570	572	X_68831130	X_69352316
570	587	X_68831130	X_73832696
571	19116	X_69266595	X_68648903
571	19117	X_69266595	X_68717071
571	3457	X_69266595	X_68717238
571	19118	X_69266595	X_68727934
571	19119	X_69266595	X_68730054
571	19120	X_69266595	X_68735392
571	19121	X_69266595	X_68735897
571	19122	X_69266595	X_68740239
571	19123	X_69266595	X_68740585
571	19124	X_69266595	X_68746756
571	19125	X_69266595	X_68757501
571	19126	X_69266595	X_68763775
571	19127	X_69266595	X_68773110
571	19128	X_69266595	X_68778465
571	19129	X_69266595	X_68781559
571	19130	X_69266595	X_68783246
571	19131	X_69266595	X_68784532
571	19132	X_69266595	X_68788340
571	19133	X_69266595	X_68797746
571	19134	X_69266595	X_68838808
572	19064	X_69352316	X_67718281
572	19074	X_69352316	X_68055182
572	569	X_69352316	X_68380729
572	19135	X_69352316	X_68385782
572	19136	X_69352316	X_68389476
572	19137	X_69352316	X_68707415
572	19117	X_69352316	X_68717071
572	3457	X_69352316	X_68717238
572	19118	X_69352316	X_68727934
572	19124	X_69352316	X_68746756
572	19125	X_69352316	X_68757501
572	19134	X_69352316	X_68838808
572	19138	X_69352316	X_68840918
572	19139	X_69352316	X_69254712
572	19103	X_69352316	X_69344491
572	19140	X_69352316	X_69510974
572	3463	X_69352316	X_69641136
572	19107	X_69352316	X_69652745
572	574	X_69352316	X_69655523
572	19141	X_69352316	X_70528627
572	19142	X_69352316	X_70765288
572	582	X_69352316	X_71396915
572	19108	X_69352316	X_71401626
573	569	X_69504684	X_68380729
573	19103	X_69504684	X_69344491
573	19105	X_69504684	X_69351908
573	19106	X_69504684	X_69612249
573	3463	X_69504684	X_69641136
573	19107	X_69504684	X_69652745
573	574	X_69504684	X_69655523
573	19143	X_69504684	X_69877268
573	19144	X_69504684	X_69889724
573	3464	X_69504684	X_70280392
573	582	X_69504684	X_71396915
573	587	X_69504684	X_73832696
574	569	X_69655523	X_68380729
574	19136	X_69655523	X_68389476
574	19117	X_69655523	X_68717071
574	19125	X_69655523	X_68757501
574	19145	X_69655523	X_69339649
574	19100	X_69655523	X_69340113
574	19103	X_69655523	X_69344491
574	19104	X_69655523	X_69349165
574	19105	X_69655523	X_69351908
574	19146	X_69655523	X_69373613
574	19147	X_69655523	X_69392364
574	19148	X_69655523	X_69398421
574	19149	X_69655523	X_69403444
574	19150	X_69655523	X_69408440
574	19151	X_69655523	X_69410611
574	19152	X_69655523	X_69413665
574	19153	X_69655523	X_69416520
574	19154	X_69655523	X_69417639
574	19155	X_69655523	X_69418765
574	19156	X_69655523	X_69425350
574	19157	X_69655523	X_69503970
574	19140	X_69655523	X_69510974
574	19158	X_69655523	X_69513181
574	19159	X_69655523	X_69757189
574	19160	X_69655523	X_69768882
574	19161	X_69655523	X_69770264
574	19162	X_69655523	X_69774561
574	19163	X_69655523	X_69793131
574	19164	X_69655523	X_69804781
574	19165	X_69655523	X_69810981
574	19166	X_69655523	X_69825582
574	19167	X_69655523	X_69866246
574	19168	X_69655523	X_69870311
574	19169	X_69655523	X_69872544
574	19170	X_69655523	X_69876746
574	19143	X_69655523	X_69877268
574	19144	X_69655523	X_69889724
574	19171	X_69655523	X_69891160
574	19172	X_69655523	X_69910618
574	19173	X_69655523	X_69914485
575	19104	X_70301934	X_69349165
575	19174	X_70301934	X_70219608
575	19175	X_70301934	X_70220005
575	19176	X_70301934	X_70221246
575	576	X_70301934	X_70321947
575	3465	X_70301934	X_70328237
575	577	X_70301934	X_70332025
575	19177	X_70301934	X_70351671
575	19178	X_70301934	X_70354143
575	19179	X_70301934	X_70358806
575	19180	X_70301934	X_70364042
575	19181	X_70301934	X_70364461
575	19182	X_70301934	X_70369179
575	19183	X_70301934	X_70376720
575	19184	X_70301934	X_70465391
575	19185	X_70301934	X_70515665
575	19186	X_70301934	X_70575887
575	3466	X_70301934	X_70576738
575	19187	X_70301934	X_70591215
575	19188	X_70301934	X_70594956
575	19189	X_70301934	X_70595224
575	19190	X_70301934	X_70757892
575	19191	X_70301934	X_70855695
576	523	X_70321947	X_47001560
576	540	X_70321947	X_49017139
576	3433	X_70321947	X_53446896
576	19192	X_70321947	X_70210798
576	19174	X_70321947	X_70219608
576	19175	X_70321947	X_70220005
576	19176	X_70321947	X_70221246
576	3464	X_70321947	X_70280392
576	575	X_70321947	X_70301934
576	577	X_70321947	X_70332025
576	19177	X_70321947	X_70351671
576	19178	X_70321947	X_70354143
576	19179	X_70321947	X_70358806
576	19180	X_70321947	X_70364042
576	19181	X_70321947	X_70364461
576	19182	X_70321947	X_70369179
576	19193	X_70321947	X_70372745
576	19183	X_70321947	X_70376720
576	19184	X_70321947	X_70465391
576	19194	X_70321947	X_70468024
576	578	X_70321947	X_70474715
576	19185	X_70321947	X_70515665
576	19195	X_70321947	X_70563857
576	19186	X_70321947	X_70575887
576	3466	X_70321947	X_70576738
576	19187	X_70321947	X_70591215
576	19188	X_70321947	X_70594956
576	19196	X_70321947	X_70607029
576	19197	X_70321947	X_70610286
576	19198	X_70321947	X_70657028
576	19199	X_70321947	X_70748658
576	580	X_70321947	X_70752379
576	19200	X_70321947	X_70757476
576	19201	X_70321947	X_70757730
576	19190	X_70321947	X_70757892
576	19202	X_70321947	X_70759856
576	19142	X_70321947	X_70765288
576	19203	X_70321947	X_70766543
576	19204	X_70321947	X_70770573
576	19205	X_70321947	X_70771117
576	3468	X_70321947	X_70795538
576	19206	X_70321947	X_70826139
576	3469	X_70321947	X_70834801
576	19191	X_70321947	X_70855695
576	582	X_70321947	X_71396915
576	587	X_70321947	X_73832696
576	607	X_70321947	X_100640013
577	19207	X_70332025	X_70200732
577	19192	X_70332025	X_70210798
577	19174	X_70332025	X_70219608
577	19175	X_70332025	X_70220005
577	19208	X_70332025	X_70220863
577	19176	X_70332025	X_70221246
577	19209	X_70332025	X_70224216
577	19210	X_70332025	X_70247104
577	19211	X_70332025	X_70252754
577	19212	X_70332025	X_70254971
577	19213	X_70332025	X_70262950
577	19214	X_70332025	X_70273395
577	19215	X_70332025	X_70278813
577	3464	X_70332025	X_70280392
577	19216	X_70332025	X_70290023
577	19217	X_70332025	X_70298971
577	19218	X_70332025	X_70319567
577	576	X_70332025	X_70321947
577	19178	X_70332025	X_70354143
577	19179	X_70332025	X_70358806
577	19180	X_70332025	X_70364042
577	19182	X_70332025	X_70369179
577	19183	X_70332025	X_70376720
577	19194	X_70332025	X_70468024
577	19185	X_70332025	X_70515665
577	19195	X_70332025	X_70563857
577	19186	X_70332025	X_70575887
577	3466	X_70332025	X_70576738
577	19187	X_70332025	X_70591215
577	19188	X_70332025	X_70594956
577	19189	X_70332025	X_70595224
577	19196	X_70332025	X_70607029
577	19197	X_70332025	X_70610286
577	19198	X_70332025	X_70657028
577	19219	X_70332025	X_70678345
577	19220	X_70332025	X_70748002
577	19199	X_70332025	X_70748658
577	580	X_70332025	X_70752379
577	19200	X_70332025	X_70757476
577	19201	X_70332025	X_70757730
577	19190	X_70332025	X_70757892
577	19202	X_70332025	X_70759856
577	19203	X_70332025	X_70766543
577	19204	X_70332025	X_70770573
577	19205	X_70332025	X_70771117
577	19221	X_70332025	X_70782235
577	19222	X_70332025	X_70824006
577	3469	X_70332025	X_70834801
577	19223	X_70332025	X_70854376
577	19191	X_70332025	X_70855695
578	19224	X_70474715	X_70148529
578	3464	X_70474715	X_70280392
578	19217	X_70474715	X_70298971
578	575	X_70474715	X_70301934
578	576	X_70474715	X_70321947
578	3465	X_70474715	X_70328237
578	577	X_70474715	X_70332025
578	19225	X_70474715	X_70416889
578	3466	X_70474715	X_70576738
578	580	X_70474715	X_70752379
578	3472	X_70474715	X_71520175
579	3464	X_70483966	X_70280392
579	19225	X_70483966	X_70416889
579	19185	X_70483966	X_70515665
579	19226	X_70483966	X_70520367
579	3466	X_70483966	X_70576738
579	3468	X_70483966	X_70795538
580	523	X_70752379	X_47001560
580	3433	X_70752379	X_53446896
580	3434	X_70752379	X_53451043
580	18451	X_70752379	X_53710137
580	569	X_70752379	X_68380729
580	19224	X_70752379	X_70148529
580	19174	X_70752379	X_70219608
580	19175	X_70752379	X_70220005
580	19213	X_70752379	X_70262950
580	19214	X_70752379	X_70273395
580	19215	X_70752379	X_70278813
580	3464	X_70752379	X_70280392
580	575	X_70752379	X_70301934
580	19218	X_70752379	X_70319567
580	576	X_70752379	X_70321947
580	3465	X_70752379	X_70328237
580	577	X_70752379	X_70332025
580	19179	X_70752379	X_70358806
580	19180	X_70752379	X_70364042
580	19181	X_70752379	X_70364461
580	19225	X_70752379	X_70416889
580	19194	X_70752379	X_70468024
580	578	X_70752379	X_70474715
580	19185	X_70752379	X_70515665
580	3466	X_70752379	X_70576738
580	19187	X_70752379	X_70591215
580	19188	X_70752379	X_70594956
580	19189	X_70752379	X_70595224
580	19196	X_70752379	X_70607029
580	19197	X_70752379	X_70610286
580	19227	X_70752379	X_70613783
580	19228	X_70752379	X_70614237
580	19229	X_70752379	X_70638585
580	19230	X_70752379	X_70645342
580	19231	X_70752379	X_70645973
580	19198	X_70752379	X_70657028
580	19232	X_70752379	X_70667603
580	19219	X_70752379	X_70678345
580	19233	X_70752379	X_70679120
580	19234	X_70752379	X_70680435
580	19235	X_70752379	X_70683723
580	19236	X_70752379	X_70685252
580	19237	X_70752379	X_70685461
580	19238	X_70752379	X_70693123
580	19239	X_70752379	X_70695867
580	19240	X_70752379	X_70702045
580	19241	X_70752379	X_70706491
580	19242	X_70752379	X_70707798
580	19243	X_70752379	X_70713887
580	19190	X_70752379	X_70757892
580	19202	X_70752379	X_70759856
580	19203	X_70752379	X_70766543
580	3468	X_70752379	X_70795538
580	19206	X_70752379	X_70826139
580	3469	X_70752379	X_70834801
580	19244	X_70752379	X_70838514
580	19223	X_70752379	X_70854376
580	19191	X_70752379	X_70855695
580	19245	X_70752379	X_70856738
580	19246	X_70752379	X_70869929
580	19247	X_70752379	X_71361523
580	582	X_70752379	X_71396915
580	19248	X_70752379	X_73461357
580	19249	X_70752379	X_73470193
580	3477	X_70752379	X_73505909
580	585	X_70752379	X_73512504
580	587	X_70752379	X_73832696
581	19250	X_71122410	X_71133270
582	3428	X_71396915	X_51545747
582	18448	X_71396915	X_53024732
582	569	X_71396915	X_68380729
582	19135	X_71396915	X_68385782
582	19104	X_71396915	X_69349165
582	19105	X_71396915	X_69351908
582	572	X_71396915	X_69352316
582	573	X_71396915	X_69504684
582	19107	X_71396915	X_69652745
582	574	X_71396915	X_69655523
582	3464	X_71396915	X_70280392
582	19182	X_71396915	X_70369179
582	19184	X_71396915	X_70465391
582	578	X_71396915	X_70474715
582	19189	X_71396915	X_70595224
582	19251	X_71396915	X_70603832
582	19252	X_71396915	X_71187220
582	19253	X_71396915	X_71204257
582	19254	X_71396915	X_71207151
582	19255	X_71396915	X_71207761
582	19256	X_71396915	X_71215499
582	19257	X_71396915	X_71215662
582	19258	X_71396915	X_71222331
582	19259	X_71396915	X_71231915
582	19260	X_71396915	X_71233222
582	19261	X_71396915	X_71237292
582	19262	X_71396915	X_71238308
582	19263	X_71396915	X_71238864
582	19264	X_71396915	X_71239070
582	19265	X_71396915	X_71243391
582	19266	X_71396915	X_71243571
582	19267	X_71396915	X_71243902
582	19268	X_71396915	X_71246350
582	19269	X_71396915	X_71248907
582	19270	X_71396915	X_71251390
582	19271	X_71396915	X_71251663
582	19272	X_71396915	X_71254423
582	19273	X_71396915	X_71263853
582	19274	X_71396915	X_71267314
582	19275	X_71396915	X_71279800
582	19276	X_71396915	X_71311905
582	19277	X_71396915	X_71319926
582	19278	X_71396915	X_71344977
582	19279	X_71396915	X_71345159
582	19280	X_71396915	X_71345773
582	19247	X_71396915	X_71361523
582	19281	X_71396915	X_71453079
582	583	X_71396915	X_71454630
582	19282	X_71396915	X_71460815
582	19283	X_71396915	X_71500076
582	19284	X_71396915	X_71501460
582	3472	X_71396915	X_71520175
582	19285	X_71396915	X_71756392
582	19286	X_71396915	X_71760393
582	19287	X_71396915	X_71783427
582	19288	X_71396915	X_71796765
582	19289	X_71396915	X_72433502
582	19290	X_71396915	X_72768568
582	19291	X_71396915	X_72784128
582	19292	X_71396915	X_72788060
582	19293	X_71396915	X_73161214
582	18162	X_71396915	X_73162400
582	19294	X_71396915	X_73164479
582	19295	X_71396915	X_73197769
582	19296	X_71396915	X_73212131
582	19297	X_71396915	X_73500109
582	3477	X_71396915	X_73505909
582	18163	X_71396915	X_73508137
582	585	X_71396915	X_73512504
582	587	X_71396915	X_73832696
582	589	X_71396915	X_74493460
582	19298	X_71396915	X_75650850
582	17768	X_71396915	X_80064049
583	19104	X_71454630	X_69349165
583	19299	X_71454630	X_71173899
583	19300	X_71454630	X_71201869
583	19253	X_71454630	X_71204257
583	19301	X_71454630	X_71206123
583	19255	X_71454630	X_71207761
583	19256	X_71454630	X_71215499
583	19257	X_71454630	X_71215662
583	19258	X_71454630	X_71222331
583	19259	X_71454630	X_71231915
583	19260	X_71454630	X_71233222
583	19261	X_71454630	X_71237292
583	19263	X_71454630	X_71238864
583	19264	X_71454630	X_71239070
583	19265	X_71454630	X_71243391
583	19266	X_71454630	X_71243571
583	19268	X_71454630	X_71246350
583	19269	X_71454630	X_71248907
583	19272	X_71454630	X_71254423
583	19108	X_71454630	X_71401626
583	19302	X_71454630	X_71463393
583	19303	X_71454630	X_71730632
583	19304	X_71454630	X_71735602
583	19305	X_71454630	X_71737344
583	19306	X_71454630	X_71743619
583	19307	X_71454630	X_71745193
583	19285	X_71454630	X_71756392
583	19286	X_71454630	X_71760393
583	19308	X_71454630	X_71760880
583	19287	X_71454630	X_71783427
583	19309	X_71454630	X_71784369
583	19288	X_71454630	X_71796765
583	19310	X_71454630	X_71929914
583	3474	X_71454630	X_71932959
583	19311	X_71454630	X_72435619
583	18162	X_71454630	X_73162400
583	19296	X_71454630	X_73212131
583	19312	X_71454630	X_73212302
583	19313	X_71454630	X_73230555
583	19314	X_71454630	X_73239720
583	19315	X_71454630	X_73350553
583	19316	X_71454630	X_73351526
583	19317	X_71454630	X_73352208
583	3477	X_71454630	X_73505909
583	18163	X_71454630	X_73508137
584	569	X_72777977	X_68380729
584	582	X_72777977	X_71396915
584	583	X_72777977	X_71454630
584	3472	X_72777977	X_71520175
584	3475	X_72777977	X_72433976
584	19318	X_72777977	X_72616651
584	3477	X_72777977	X_73505909
584	585	X_72777977	X_73512504
584	587	X_72777977	X_73832696
584	588	X_72777977	X_74143772
584	3479	X_72777977	X_74371809
584	589	X_72777977	X_74493460
585	18166	X_73512504	X_37711308
585	18447	X_73512504	X_51636608
585	18448	X_73512504	X_53024732
585	18580	X_73512504	X_62973605
585	18893	X_73512504	X_62974249
585	18978	X_73512504	X_64918280
585	3454	X_73512504	X_67707999
585	19105	X_73512504	X_69351908
585	3465	X_73512504	X_70328237
585	3466	X_73512504	X_70576738
585	580	X_73512504	X_70752379
