from	to	ver[el[, 1], ]	ver2[el[, 2], ]
35	1594	14_24636970	14_24579089
35	293	14_24636970	14_24583394
35	1595	14_24636970	14_24585246
35	1596	14_24636970	14_24586904
35	1597	14_24636970	14_24590136
35	1598	14_24636970	14_24593446
35	1599	14_24636970	14_24621488
35	297	14_24636970	14_24629125
35	1600	14_24636970	14_24654986
35	1601	14_24636970	14_24656814
35	1602	14_24636970	14_24665809
35	1603	14_24636970	14_24670910
35	1604	14_24636970	14_24672647
35	1605	14_24636970	14_24673965
35	1606	14_24636970	14_24674183
35	1607	14_24636970	14_24690280
35	300	14_24636970	14_24702554
35	1608	14_24636970	14_24716418
35	1609	14_24636970	14_24717167
35	1610	14_24636970	14_24727051
35	1611	14_24636970	14_24732696
35	1612	14_24636970	14_24734992
35	1613	14_24636970	14_24741468
35	1614	14_24636970	14_24744904
35	1615	14_24636970	14_24746649
35	1616	14_24636970	14_24747213
35	1617	14_24636970	14_24758902
35	1618	14_24636970	14_24759722
35	1619	14_24636970	14_24764074
35	302	14_24636970	14_24765344
35	1620	14_24636970	14_24784218
35	1621	14_24636970	14_24789270
35	1622	14_24636970	14_24791728
35	303	14_24636970	14_24800814
35	1623	14_24636970	14_24805366
35	1624	14_24636970	14_24805899
35	1625	14_24636970	14_24869498
35	1626	14_24636970	14_24880454
35	1627	14_24636970	14_24886784
35	1628	14_24636970	14_24888083
35	1629	14_24636970	14_24889512
35	1630	14_24636970	14_24890507
35	1631	14_24636970	14_24893288
35	306	14_24636970	14_24894613
35	307	14_24636970	14_24899592
35	1632	14_24636970	14_24905841
35	308	14_24636970	14_24908556
35	1633	14_24636970	14_24914921
36	1634	14_54414223	14_53897687
36	1635	14_54414223	14_53897913
36	1636	14_54414223	14_53994838
36	1637	14_54414223	14_53998026
36	1638	14_54414223	14_53998707
36	1639	14_54414223	14_54005077
36	1640	14_54414223	14_54005278
36	1641	14_54414223	14_54009569
36	1642	14_54414223	14_54017328
36	1643	14_54414223	14_54131867
36	1644	14_54414223	14_54411579
36	1645	14_54414223	14_54430900
36	1646	14_54414223	14_54431074
36	1647	14_54414223	14_54637698
36	1648	14_54414223	14_54638943
36	1649	14_54414223	14_54643558
36	1650	14_54414223	14_54644661
36	1651	14_54414223	14_54779904
36	1652	14_54414223	14_54789540
36	1653	14_54414223	14_54794069
36	1654	14_54414223	14_54796439
36	1655	14_54414223	14_54797923
36	1656	14_54414223	14_54799238
36	1657	14_54414223	14_54799440
36	1658	14_54414223	14_54800111
36	1659	14_54414223	14_54800962
36	1660	14_54414223	14_54804591
36	1661	14_54414223	14_54814680
36	1662	14_54414223	14_57422239
37	1663	14_77602082	14_77297078
37	1664	14_77602082	14_77320641
37	1665	14_77602082	14_77751747
37	1666	14_77602082	14_77770710
37	1667	14_77602082	14_77780598
37	1668	14_77602082	14_77781658
37	1669	14_77602082	14_78015883
37	1670	14_77602082	14_78016055
37	1671	14_77602082	14_78019547
38	1672	14_93579761	14_93296676
38	1673	14_93579761	14_93310237
38	1674	14_93579761	14_93310963
38	1675	14_93579761	14_93313076
38	1676	14_93579761	14_93343380
38	1677	14_93579761	14_93358673
38	1678	14_93579761	14_93388769
38	1679	14_93579761	14_93396847
38	1680	14_93579761	14_93400831
38	1681	14_93579761	14_93408428
38	1682	14_93579761	14_93410901
38	1683	14_93579761	14_93417119
38	1684	14_93579761	14_93426362
38	1685	14_93579761	14_93431183
38	1686	14_93579761	14_93433832
38	1687	14_93579761	14_93472619
38	1688	14_93579761	14_93487457
38	1689	14_93579761	14_93489901
38	1690	14_93579761	14_93492085
38	1691	14_93579761	14_93498816
38	1692	14_93579761	14_93503817
38	1693	14_93579761	14_93507159
38	1694	14_93579761	14_93510016
38	1695	14_93579761	14_93512737
38	1696	14_93579761	14_93514619
38	1697	14_93579761	14_93568396
38	1698	14_93579761	14_93602213
38	1699	14_93579761	14_93691101
38	1700	14_93579761	14_93691555
38	1701	14_93579761	14_94000427
38	1702	14_93579761	14_94084484
39	1703	14_100431709	14_99945358
39	1704	14_100431709	14_100146654
39	1705	14_100431709	14_100569793
39	1706	14_100431709	14_100621624
39	1707	14_100431709	14_100703289
39	1708	14_100431709	14_100707608
39	1709	14_100431709	14_100788214
39	1710	14_100431709	14_100806104
39	1711	14_100431709	14_100835243
40	1712	14_105935935	14_105385031
40	1713	14_105935935	14_105630619
40	315	14_105935935	14_105778656
40	1714	14_105935935	14_105843910
40	1715	14_105935935	14_105923975
41	1716	15_23082956	15_22889714
41	316	15_23082956	15_23032134
41	1717	15_23082956	15_23810362
41	1718	15_23082956	15_25682858
42	1719	16_20084693	16_20337960
43	1720	16_51666710	16_7604155
43	1721	16_51666710	16_51655057
44	1722	16_57017872	16_56609983
44	1723	16_57017872	16_56639667
44	1724	16_57017872	16_56645294
44	1725	16_57017872	16_56768137
44	1726	16_57017872	16_56892600
44	1727	16_57017872	16_56893584
44	1728	16_57017872	16_56893894
44	1729	16_57017872	16_56895594
44	1730	16_57017872	16_56900435
44	1731	16_57017872	16_56901731
44	1732	16_57017872	16_56909080
44	1733	16_57017872	16_56967279
44	1734	16_57017872	16_56970324
44	1735	16_57017872	16_56971198
44	1736	16_57017872	16_56971741
44	1737	16_57017872	16_56984280
44	322	16_57017872	16_56995565
44	1738	16_57017872	16_57000216
44	1739	16_57017872	16_57048310
44	1740	16_57017872	16_57062262
44	1741	16_57017872	16_57062807
44	1742	16_57017872	16_57063762
44	1743	16_57017872	16_57067568
44	1744	16_57017872	16_57072523
44	1745	16_57017872	16_57083343
44	1746	16_57017872	16_57087254
44	1747	16_57017872	16_57088247
44	1748	16_57017872	16_57089229
44	1749	16_57017872	16_57089587
44	1750	16_57017872	16_57103246
44	1751	16_57017872	16_57106960
44	1752	16_57017872	16_57109454
44	1753	16_57017872	16_57110418
44	1754	16_57017872	16_57110961
44	1755	16_57017872	16_57111206
44	1756	16_57017872	16_57112040
44	1757	16_57017872	16_57140071
44	1758	16_57017872	16_57141589
44	1759	16_57017872	16_57157776
44	1760	16_57017872	16_57159441
44	1761	16_57017872	16_57170388
44	1762	16_57017872	16_57173071
44	1763	16_57017872	16_57177350
44	1764	16_57017872	16_57179187
44	1765	16_57017872	16_57180298
44	1766	16_57017872	16_57183297
44	1767	16_57017872	16_57184134
44	1768	16_57017872	16_57187603
44	1769	16_57017872	16_57193510
44	1770	16_57017872	16_57194241
44	1771	16_57017872	16_57196654
44	1772	16_57017872	16_57197498
44	1773	16_57017872	16_57198028
44	1774	16_57017872	16_57199910
44	1775	16_57017872	16_57203709
44	1776	16_57017872	16_57204451
44	1777	16_57017872	16_57206681
44	1778	16_57017872	16_57212219
44	1779	16_57017872	16_57214012
44	1780	16_57017872	16_57215860
44	1781	16_57017872	16_57217036
44	1782	16_57017872	16_57221658
44	1783	16_57017872	16_57224457
44	1784	16_57017872	16_57225396
44	1785	16_57017872	16_57228855
44	1786	16_57017872	16_57230418
44	1787	16_57017872	16_57239427
44	1788	16_57017872	16_57239597
44	1789	16_57017872	16_57256715
44	1790	16_57017872	16_57257277
44	1791	16_57017872	16_57258573
44	1792	16_57017872	16_57261148
44	1793	16_57017872	16_57280057
44	1794	16_57017872	16_57333293
44	1795	16_57017872	16_57485552
44	1796	16_57017872	16_57488851
44	1797	16_57017872	16_57491389
44	1798	16_57017872	16_57498823
45	1799	16_79621450	16_78144841
45	1800	16_79621450	16_78146385
45	1801	16_79621450	16_78151692
45	1802	16_79621450	16_78152958
45	1803	16_79621450	16_78156384
45	1804	16_79621450	16_78159470
45	1805	16_79621450	16_78159622
45	1806	16_79621450	16_78160913
45	1807	16_79621450	16_78162768
45	1808	16_79621450	16_78163485
45	1809	16_79621450	16_78168689
45	1810	16_79621450	16_78169243
45	1811	16_79621450	16_78527304
45	1812	16_79621450	16_78534651
45	1813	16_79621450	16_78538304
45	1814	16_79621450	16_78541739
45	1815	16_79621450	16_78542062
45	1816	16_79621450	16_78546651
45	1817	16_79621450	16_78726264
45	1818	16_79621450	16_78732348
45	1819	16_79621450	16_78735203
45	1820	16_79621450	16_78739905
45	1821	16_79621450	16_78740396
45	1822	16_79621450	16_78742416
45	1823	16_79621450	16_78749704
45	1824	16_79621450	16_78753646
45	1825	16_79621450	16_78796172
45	1826	16_79621450	16_78800846
45	1827	16_79621450	16_78807020
45	1828	16_79621450	16_78920818
45	1829	16_79621450	16_78933894
45	1830	16_79621450	16_78945807
45	1831	16_79621450	16_78950388
45	1832	16_79621450	16_78950820
45	1833	16_79621450	16_78953860
45	1834	16_79621450	16_78954918
45	1835	16_79621450	16_78955887
45	1836	16_79621450	16_78958105
45	1837	16_79621450	16_78960118
45	1838	16_79621450	16_78962730
45	1839	16_79621450	16_78970281
45	1840	16_79621450	16_78973930
45	1841	16_79621450	16_79021442
45	1842	16_79621450	16_79081237
45	1843	16_79621450	16_79197985
45	1844	16_79621450	16_79289110
45	1845	16_79621450	16_79297881
45	1846	16_79621450	16_79298032
45	1847	16_79621450	16_79362515
46	318	16_90110927	16_125724
46	1848	16_90110927	16_90117572
46	1849	16_90110927	16_90118435
46	1850	16_90110927	16_90120395
47	1851	17_7307124	17_6928808
47	1852	17_7307124	17_6941133
47	1853	17_7307124	17_6976476
47	1854	17_7307124	17_7131682
47	328	17_7307124	17_7321835
47	1855	17_7307124	17_7334007
47	1856	17_7307124	17_7379914
47	1857	17_7307124	17_7390720
47	1858	17_7307124	17_7391204
47	1859	17_7307124	17_7397562
47	1860	17_7307124	17_7439545
47	1861	17_7307124	17_7440819
47	1862	17_7307124	17_7446771
47	330	17_7307124	17_7447343
47	1863	17_7307124	17_7495224
47	1864	17_7307124	17_7500778
47	1865	17_7307124	17_7507620
47	1866	17_7307124	17_7512528
47	1867	17_7307124	17_7578005
47	1868	17_7307124	17_7580683
47	1869	17_7307124	17_7598254
47	1870	17_7307124	17_7960470
47	1871	17_7307124	17_8023145
48	1872	17_25777938	17_25616262
48	1873	17_25777938	17_26125487
48	1874	17_25777938	17_26219311
49	1875	17_30222226	17_29658970
49	1876	17_30222226	17_29687306
49	1877	17_30222226	17_29694241
49	1878	17_30222226	17_29697258
49	342	17_30222226	17_29701174
49	1879	17_30222226	17_29707015
49	1880	17_30222226	17_29709316
49	1881	17_30222226	17_29710316
49	1882	17_30222226	17_29725629
49	1883	17_30222226	17_29734277
49	1884	17_30222226	17_29752543
49	1885	17_30222226	17_29753128
49	1886	17_30222226	17_29764084
49	1887	17_30222226	17_29764644
49	1888	17_30222226	17_29780009
49	1889	17_30222226	17_29790111
49	1890	17_30222226	17_29793924
49	1891	17_30222226	17_29802937
49	1892	17_30222226	17_29806847
49	1893	17_30222226	17_29808449
49	1894	17_30222226	17_29823761
49	1895	17_30222226	17_29825350
49	1896	17_30222226	17_29828128
49	1897	17_30222226	17_29850914
49	1898	17_30222226	17_29862378
49	1899	17_30222226	17_29866423
49	1900	17_30222226	17_29871591
49	1901	17_30222226	17_29880606
49	343	17_30222226	17_29885579
49	1902	17_30222226	17_29893140
49	1903	17_30222226	17_29907316
49	1904	17_30222226	17_30216889
49	1905	17_30222226	17_30218662
49	1906	17_30222226	17_30466029
50	1907	17_36998080	17_36977837
50	1908	17_36998080	17_37030171
50	1909	17_36998080	17_37031774
50	1910	17_36998080	17_37046271
50	1911	17_36998080	17_37054217
50	1912	17_36998080	17_37084353
50	1913	17_36998080	17_37104215
50	1914	17_36998080	17_37128166
50	1915	17_36998080	17_37134474
50	1916	17_36998080	17_37320502
50	1917	17_36998080	17_37320807
50	1918	17_36998080	17_37325508
50	1919	17_36998080	17_37351995
51	1920	17_42071847	17_41950335
51	1921	17_42071847	17_41955555
51	1922	17_42071847	17_41989946
51	1923	17_42071847	17_42005844
51	1924	17_42071847	17_42018216
52	1925	18_5622368	18_5106363
52	1926	18_5622368	18_5394217
52	1927	18_5622368	18_6494602
52	1928	18_5622368	18_6515260
52	1929	18_5622368	18_6538969
53	1930	18_20711775	18_20378394
53	1931	18_20711775	18_20390963
53	1932	18_20711775	18_20393116
53	1933	18_20711775	18_20505369
53	1934	18_20711775	18_20506694
53	1935	18_20711775	18_20510507
53	1936	18_20711775	18_20609486
53	1937	18_20711775	18_20610722
53	1938	18_20711775	18_20659132
53	1939	18_20711775	18_20710345
53	1940	18_20711775	18_20771541
53	1941	18_20711775	18_20774245
53	1942	18_20711775	18_20787557
53	1943	18_20711775	18_20789916
53	1944	18_20711775	18_20793171
53	1945	18_20711775	18_20794191
53	1946	18_20711775	18_20801917
53	1947	18_20711775	18_20805588
53	1948	18_20711775	18_20819652
53	1949	18_20711775	18_20821793
53	1950	18_20711775	18_20822440
53	1951	18_20711775	18_20829046
53	1952	18_20711775	18_20833713
53	1953	18_20711775	18_20840563
53	1954	18_20711775	18_20842622
53	1955	18_20711775	18_20849025
53	1956	18_20711775	18_20852966
53	1957	18_20711775	18_20857517
53	1958	18_20711775	18_20860581
53	1959	18_20711775	18_20872256
53	1960	18_20711775	18_20874399
53	1961	18_20711775	18_20874857
53	1962	18_20711775	18_20876674
53	1963	18_20711775	18_20889499
53	1964	18_20711775	18_20889783
53	1965	18_20711775	18_20907808
53	1966	18_20711775	18_20910299
53	1967	18_20711775	18_20920789
53	1968	18_20711775	18_20921679
53	1969	18_20711775	18_20934136
53	1970	18_20711775	18_20935789
53	1971	18_20711775	18_20940598
53	1972	18_20711775	18_20951004
53	1973	18_20711775	18_20960442
53	1974	18_20711775	18_20961431
53	1975	18_20711775	18_20965384
53	1976	18_20711775	18_20974610
53	1977	18_20711775	18_20978570
53	1978	18_20711775	18_20983343
53	1979	18_20711775	18_20995326
53	1980	18_20711775	18_20995699
53	1981	18_20711775	18_21003792
53	1982	18_20711775	18_21005904
53	1983	18_20711775	18_21006083
53	1984	18_20711775	18_21012145
53	358	18_20711775	18_21014101
53	1985	18_20711775	18_21019356
53	1986	18_20711775	18_21023997
53	1987	18_20711775	18_21027749
53	359	18_20711775	18_21027989
53	1988	18_20711775	18_21034022
53	1989	18_20711775	18_21038447
53	1990	18_20711775	18_21049873
53	1991	18_20711775	18_21053126
53	1992	18_20711775	18_21053765
53	1993	18_20711775	18_21054108
53	1994	18_20711775	18_21060106
53	1995	18_20711775	18_21061141
53	1996	18_20711775	18_21064675
53	1997	18_20711775	18_21065161
53	1998	18_20711775	18_21065325
53	1999	18_20711775	18_21086600
53	2000	18_20711775	18_21088193
53	2001	18_20711775	18_21089089
53	2002	18_20711775	18_21094800
53	2003	18_20711775	18_21096252
53	2004	18_20711775	18_21162224
53	2005	18_20711775	18_21163999
53	2006	18_20711775	18_21171042
53	2007	18_20711775	18_21177306
54	2008	18_71951773	18_71815990
54	2009	18_71951773	18_71853979
54	2010	18_71951773	18_71864536
54	2011	18_71951773	18_71921525
54	2012	18_71951773	18_71925386
54	2013	18_71951773	18_71926543
54	2014	18_71951773	18_71940716
54	2015	18_71951773	18_71941992
54	2016	18_71951773	18_72145996
54	2017	18_71951773	18_72169014
54	2018	18_71951773	18_72170012
54	2019	18_71951773	18_72175172
54	2020	18_71951773	18_72234761
54	2021	18_71951773	18_72248501
54	2022	18_71951773	18_72249896
54	2023	18_71951773	18_72252447
54	2024	18_71951773	18_72255352
54	2025	18_71951773	18_72257286
54	2026	18_71951773	18_72257998
54	2027	18_71951773	18_72260349
54	2028	18_71951773	18_72263359
54	2029	18_71951773	18_72265713
54	2030	18_71951773	18_72267852
55	2031	19_1266236	19_1359086
55	2032	19_1266236	19_1370686
55	2033	19_1266236	19_1794657
56	2034	19_12909375	19_12775096
56	2035	19_12909375	19_12801807
56	2036	19_12909375	19_12849664
56	2037	19_12909375	19_12873740
56	2038	19_12909375	19_12875887
56	368	19_12909375	19_12914752
56	2039	19_12909375	19_12918185
56	369	19_12909375	19_12948280
57	2040	19_23929223	19_23574689
57	2041	19_23929223	19_23922206
57	2042	19_23929223	19_23923997
57	2043	19_23929223	19_23926558
57	2044	19_23929223	19_23926894
58	2045	19_37996982	19_36705755
58	2046	19_37996982	19_36706787
58	2047	19_37996982	19_36910736
58	2048	19_37996982	19_37017641
58	373	19_37996982	19_37094586
58	2049	19_37996982	19_37175224
58	2050	19_37996982	19_37176964
58	375	19_37996982	19_37177995
58	2051	19_37996982	19_37183682
58	376	19_37996982	19_37340147
58	2052	19_37996982	19_37341274
58	377	19_37996982	19_37341541
58	2053	19_37996982	19_37395623
58	378	19_37996982	19_37662459
58	383	19_37996982	19_37856678
58	397	19_37996982	19_44483713
58	2054	19_37996982	19_44527975
58	2055	19_37996982	19_44545943
58	2056	19_37996982	19_44571757
58	403	19_37996982	19_44616755
58	404	19_37996982	19_44643003
58	2057	19_37996982	19_44706916
58	2058	19_37996982	19_44709879
58	2059	19_37996982	19_44710775
58	405	19_37996982	19_44715761
58	2060	19_37996982	19_44721444
58	407	19_37996982	19_44808745
58	2061	19_37996982	19_44987122
58	410	19_37996982	19_44996138
58	2062	19_37996982	19_45006147
58	412	19_37996982	19_52406394
58	2063	19_37996982	19_52422302
58	413	19_37996982	19_52429440
58	2064	19_37996982	19_52431617
58	2065	19_37996982	19_52487566
58	2066	19_37996982	19_52487875
58	414	19_37996982	19_52489558
58	2067	19_37996982	19_52496181
58	415	19_37996982	19_52507278
58	2068	19_37996982	19_52524218
58	417	19_37996982	19_52548366
58	422	19_37996982	19_52900677
58	424	19_37996982	19_53604849
58	425	19_37996982	19_54023282
58	2069	19_37996982	19_54024239
58	426	19_37996982	19_56443577
58	427	19_37996982	19_56901262
58	428	19_37996982	19_56910693
58	2070	19_37996982	19_56923137
58	2071	19_37996982	19_56924932
58	2072	19_37996982	19_56934153
58	429	19_37996982	19_56983605
58	2073	19_37996982	19_57016663
58	430	19_37996982	19_57018797
58	2074	19_37996982	19_57065942
58	432	19_37996982	19_57074833
58	433	19_37996982	19_57179043
58	2075	19_37996982	19_57733025
58	2076	19_37996982	19_57750318
58	434	19_37996982	19_57751949
58	435	19_37996982	19_57786719
58	2077	19_37996982	19_57865268
58	438	19_37996982	19_57874301
58	441	19_37996982	19_57944415
58	2078	19_37996982	19_57963294
58	442	19_37996982	19_57981755
58	444	19_37996982	19_58070618
58	2079	19_37996982	19_58090603
58	446	19_37996982	19_58092191
58	2080	19_37996982	19_58117306
58	447	19_37996982	19_58125187
58	450	19_37996982	19_58232633
58	2081	19_37996982	19_58278485
58	451	19_37996982	19_58280962
58	2082	19_37996982	19_58418564
58	2083	19_37996982	19_58453519
58	453	19_37996982	19_58513303
58	64	19_37996982	19_58569648
58	2084	19_37996982	19_58587072
58	2085	19_37996982	19_58627412
58	454	19_37996982	19_58660703
59	2086	19_38877104	19_38384227
59	2087	19_38877104	19_38387706
59	2088	19_38877104	19_38390494
59	2089	19_38877104	19_38709198
59	2090	19_38877104	19_38723922
59	2091	19_38877104	19_38724540
59	2092	19_38877104	19_38993054
59	2093	19_38877104	19_39007296
59	2094	19_38877104	19_39014969
59	2095	19_38877104	19_39015199
59	2096	19_38877104	19_39018986
59	2097	19_38877104	19_39027643
59	2098	19_38877104	19_39035801
59	2099	19_38877104	19_39066763
59	2100	19_38877104	19_39078602
59	2101	19_38877104	19_39084759
59	386	19_38877104	19_39095888
59	387	19_38877104	19_39109596
59	2102	19_38877104	19_39116565
59	388	19_38877104	19_39135953
59	2103	19_38877104	19_39144511
59	2104	19_38877104	19_39146834
59	2105	19_38877104	19_39157549
59	2106	19_38877104	19_39184548
59	2107	19_38877104	19_39194498
59	2108	19_38877104	19_39197061
59	2109	19_38877104	19_39256216
59	2110	19_38877104	19_39257980
59	2111	19_38877104	19_39267913
59	2112	19_38877104	19_39329290
59	2113	19_38877104	19_39335156
59	2114	19_38877104	19_39358437
59	2115	19_38877104	19_39372976
59	390	19_38877104	19_39386897
59	2116	19_38877104	19_39410412
59	2117	19_38877104	19_39410853
59	2118	19_38877104	19_39424132
59	2119	19_38877104	19_39424435
59	2120	19_38877104	19_39427071
60	2121	19_53658962	18_9121269
60	378	19_53658962	19_37662459
60	2122	19_53658962	19_38091365
60	2063	19_53658962	19_52422302
60	2064	19_53658962	19_52431617
60	2123	19_53658962	19_52806462
61	269	19_58107808	12_133706248
61	2124	19_58107808	19_36973494
61	2048	19_58107808	19_37017641
61	374	19_58107808	19_37154837
61	375	19_58107808	19_37177995
61	376	19_58107808	19_37340147
61	377	19_58107808	19_37341541
61	2125	19_58107808	19_37367372
61	378	19_58107808	19_37662459
61	380	19_58107808	19_37715190
61	381	19_58107808	19_37726761
61	383	19_58107808	19_37856678
61	403	19_58107808	19_44616755
61	405	19_58107808	19_44715761
61	415	19_58107808	19_52507278
61	441	19_58107808	19_57944415
61	442	19_58107808	19_57981755
61	2083	19_58107808	19_58453519
61	2126	19_58107808	19_58640070
61	454	19_58107808	19_58660703
61	2127	19_58107808	19_58678395
62	2128	19_58214985	12_133549657
62	2129	19_58214985	12_133575094
62	2130	19_58214985	12_133595796
62	2131	19_58214985	12_133620650
62	2132	19_58214985	12_133624676
62	2133	19_58214985	12_133635287
62	2134	19_58214985	12_133680752
62	2135	19_58214985	12_133694175
62	2136	19_58214985	12_133729680
62	2137	19_58214985	12_133781720
62	2138	19_58214985	19_36911299
62	2139	19_58214985	19_37005541
62	2140	19_58214985	19_37107638
62	2141	19_58214985	19_37133295
62	2142	19_58214985	19_37196220
62	2143	19_58214985	19_37243249
62	2144	19_58214985	19_37248132
62	2145	19_58214985	19_37308327
62	2146	19_58214985	19_37373771
62	2053	19_58214985	19_37395623
62	2147	19_58214985	19_37440575
62	2148	19_58214985	19_37632912
62	381	19_58214985	19_37726761
62	2149	19_58214985	19_37844792
62	2150	19_58214985	19_37934303
62	2151	19_58214985	19_38061087
62	2152	19_58214985	19_44377185
62	2153	19_58214985	19_44612713
62	2059	19_58214985	19_44710775
62	2060	19_58214985	19_44721444
62	2154	19_58214985	19_44722202
62	2155	19_58214985	19_58632925
62	2126	19_58214985	19_58640070
62	2156	19_58214985	19_58640916
62	454	19_58214985	19_58660703
62	2127	19_58214985	19_58678395
62	2157	19_58214985	19_58679607
63	383	19_58541870	19_37856678
63	429	19_58541870	19_56983605
63	2158	19_58541870	19_57626507
63	2159	19_58541870	19_57641360
63	2078	19_58541870	19_57963294
63	442	19_58541870	19_57981755
63	454	19_58541870	19_58660703
64	2160	19_58569648	12_133588214
64	2130	19_58569648	12_133595796
64	2161	19_58569648	12_133717841
64	2136	19_58569648	12_133729680
64	2162	19_58569648	12_133742503
64	373	19_58569648	19_37094586
64	2143	19_58569648	19_37243249
64	2053	19_58569648	19_37395623
64	2163	19_58569648	19_37413996
64	2164	19_58569648	19_37471665
64	2165	19_58569648	19_37474008
64	2148	19_58569648	19_37632912
64	381	19_58569648	19_37726761
64	406	19_58569648	19_44753788
64	432	19_58569648	19_57074833
64	2078	19_58569648	19_57963294
64	442	19_58569648	19_57981755
64	2166	19_58569648	4_230408
65	2167	2_20857075	2_17942534
65	2168	2_20857075	2_18732888
65	2169	2_20857075	2_18742699
65	2170	2_20857075	2_19544208
65	2171	2_20857075	2_19544644
65	2172	2_20857075	2_19546566
65	2173	2_20857075	2_19548808
65	462	2_20857075	2_19551658
65	2174	2_20857075	2_19560140
65	2175	2_20857075	2_20095124
65	2176	2_20857075	2_20096956
65	463	2_20857075	2_20099736
65	2177	2_20857075	2_20102870
65	2178	2_20857075	2_20105692
65	2179	2_20857075	2_20113751
65	2180	2_20857075	2_20153909
65	2181	2_20857075	2_20421479
65	2182	2_20857075	2_20422270
65	2183	2_20857075	2_20437727
65	2184	2_20857075	2_20440700
65	465	2_20857075	2_20444494
65	2185	2_20857075	2_20456966
65	2186	2_20857075	2_20462892
65	2187	2_20857075	2_20470173
65	2188	2_20857075	2_20477853
65	2189	2_20857075	2_20487133
65	2190	2_20857075	2_20488267
65	2191	2_20857075	2_20495022
65	2192	2_20857075	2_20495218
65	2193	2_20857075	2_20497248
65	2194	2_20857075	2_20502926
65	2195	2_20857075	2_20503187
65	2196	2_20857075	2_20516886
65	2197	2_20857075	2_20525149
65	2198	2_20857075	2_20526001
65	2199	2_20857075	2_20526890
65	2200	2_20857075	2_20534670
65	2201	2_20857075	2_20535904
65	2202	2_20857075	2_20536815
65	2203	2_20857075	2_20537258
65	2204	2_20857075	2_20542554
65	2205	2_20857075	2_20543363
65	2206	2_20857075	2_20544798
65	2207	2_20857075	2_20547256
65	2208	2_20857075	2_20549381
65	466	2_20857075	2_20549888
65	2209	2_20857075	2_20554553
65	2210	2_20857075	2_20559418
65	2211	2_20857075	2_20566685
65	2212	2_20857075	2_20569304
65	2213	2_20857075	2_20571619
65	2214	2_20857075	2_20577521
65	2215	2_20857075	2_20579182
65	2216	2_20857075	2_20581737
65	2217	2_20857075	2_20582593
65	2218	2_20857075	2_20583636
65	2219	2_20857075	2_20591737
65	2220	2_20857075	2_20592569
65	2221	2_20857075	2_20603251
65	2222	2_20857075	2_20604524
65	2223	2_20857075	2_20605155
65	2224	2_20857075	2_20607009
65	2225	2_20857075	2_20620649
65	2226	2_20857075	2_20622605
65	2227	2_20857075	2_20622758
65	2228	2_20857075	2_20623654
65	2229	2_20857075	2_20625255
65	2230	2_20857075	2_20627583
65	2231	2_20857075	2_20633715
65	2232	2_20857075	2_20636910
65	2233	2_20857075	2_20640056
65	2234	2_20857075	2_20644103
65	2235	2_20857075	2_20644268
65	467	2_20857075	2_20646104
65	2236	2_20857075	2_20649779
65	2237	2_20857075	2_20956152
65	2238	2_20857075	2_20959405
65	2239	2_20857075	2_21010066
65	2240	2_20857075	2_21012356
65	2241	2_20857075	2_21033058
65	2242	2_20857075	2_21037553
65	2243	2_20857075	2_21113224
65	2244	2_20857075	2_21118348
65	2245	2_20857075	2_21125414
65	2246	2_20857075	2_21126318
65	2247	2_20857075	2_21130742
65	2248	2_20857075	2_21138018
65	2249	2_20857075	2_21142281
65	2250	2_20857075	2_21143729
65	2251	2_20857075	2_21145706
65	2252	2_20857075	2_21147152
65	2253	2_20857075	2_21149966
65	2254	2_20857075	2_21152843
65	2255	2_20857075	2_21179411
65	2256	2_20857075	2_21188110
65	2257	2_20857075	2_21191401
65	2258	2_20857075	2_21193051
65	2259	2_20857075	2_21194908
65	2260	2_20857075	2_21196503
65	2261	2_20857075	2_21200156
65	2262	2_20857075	2_21200879
65	2263	2_20857075	2_21204851
65	2264	2_20857075	2_21210535
65	2265	2_20857075	2_21211434
65	2266	2_20857075	2_21215364
65	2267	2_20857075	2_21217467
65	2268	2_20857075	2_21218913
65	2269	2_20857075	2_21222795
65	2270	2_20857075	2_21224633
65	2271	2_20857075	2_21225184
65	2272	2_20857075	2_21229298
65	2273	2_20857075	2_21242973
65	2274	2_20857075	2_21249750
65	2275	2_20857075	2_21251842
65	2276	2_20857075	2_21335694
65	2277	2_20857075	2_21339435
65	2278	2_20857075	2_21340471
65	2279	2_20857075	2_21342454
65	2280	2_20857075	2_21343333
65	469	2_20857075	2_21344865
65	2281	2_20857075	2_21387879
65	2282	2_20857075	2_21388469
65	2283	2_20857075	2_21455578
65	2284	2_20857075	2_21541271
65	2285	2_20857075	2_21554276
65	486	2_20857075	2_75873721
66	2286	2_73114107	2_71751308
66	2287	2_73114107	2_71754513
66	475	2_73114107	2_72987425
66	2288	2_73114107	2_72995736
66	2289	2_73114107	2_73190229
66	2290	2_73114107	2_73210579
66	2291	2_73114107	2_73304628
66	2292	2_73114107	2_73309100
66	2293	2_73114107	2_73310125
66	2294	2_73114107	2_73312705
66	2295	2_73114107	2_73317335
66	2296	2_73114107	2_73318774
66	2297	2_73114107	2_73337798
66	2298	2_73114107	2_73343816
66	2299	2_73114107	2_73344539
66	2300	2_73114107	2_73346063
66	2301	2_73114107	2_73361550
66	2302	2_73114107	2_73365513
66	2303	2_73114107	2_73365736
66	2304	2_73114107	2_73368044
66	477	2_73114107	2_73372284
