from	to	ver[el[, 1], ]	ver2[el[, 2], ]
1652	11409	3_143563882	3_142719635
1652	7314	3_143563882	3_146260593
1653	7315	3_147107290	3_147796068
1654	1653	3_147122943	3_147107290
1654	7315	3_147122943	3_147796068
1655	7317	3_148707279	3_148802102
1655	1656	3_148707279	3_149051742
1655	7320	3_148707279	3_149469804
1655	1657	3_148707279	3_149525633
1656	7316	3_149051742	3_148672315
1656	7318	3_149051742	3_148838546
1657	7157	3_149525633	3_93780765
1657	7202	3_149525633	3_114864956
1657	7316	3_149525633	3_148672315
1657	1655	3_149525633	3_148707279
1657	7317	3_149525633	3_148802102
1657	7318	3_149525633	3_148838546
1657	11413	3_149525633	3_149094683
1657	7319	3_149525633	3_149240919
1657	7320	3_149525633	3_149469804
1657	11414	3_149525633	3_149684214
1657	7322	3_149525633	3_150125820
1657	7323	3_149525633	3_150263050
1657	7324	3_149525633	3_150320580
1657	7325	3_149525633	3_150478091
1657	11415	3_149525633	3_150801268
1657	7345	3_149525633	3_156874674
1657	7355	3_149525633	3_167447672
1658	7325	3_150920484	3_150478091
1658	1659	3_150920484	3_150993361
1659	11416	3_150993361	3_151550856
1659	7329	3_150993361	3_151589491
1660	11416	3_151044880	3_151550856
1660	7329	3_151044880	3_151589491
1660	11417	3_151044880	3_152120356
1661	11416	3_151101727	3_151550856
1661	7329	3_151101727	3_151589491
1661	11418	3_151101727	3_152209124
1662	11419	3_158387933	3_155569956
1662	1663	3_158387933	3_158443544
1662	11420	3_158387933	3_158520463
1662	11421	3_158387933	3_159522426
1662	11422	3_158387933	3_159555708
1662	11423	3_158387933	3_160232234
1663	1662	3_158443544	3_158387933
1664	11424	3_160821239	3_160393372
1665	7373	3_176913576	3_176762517
1665	11425	3_176913576	3_177075049
1665	11426	3_176913576	3_177304235
1665	7375	3_176913576	3_177340561
1665	7376	3_176913576	3_177721416
1666	11427	3_181427106	3_182204196
1667	7384	3_183541034	3_183145678
1668	1669	3_183744652	3_183946371
1668	7399	3_183744652	3_183958078
1668	7400	3_183744652	3_183964339
1668	11428	3_183744652	3_183969954
1669	7390	3_183946371	3_183600865
1670	7251	3_184029363	3_127768808
1672	7224	3_185653522	3_122101562
1672	7403	3_185653522	3_186283614
1672	7404	3_185653522	3_186285711
1672	7405	3_185653522	3_186329664
1672	1673	3_185653522	3_186481538
1672	7409	3_185653522	3_186502291
1672	7410	3_185653522	3_186503540
1672	7411	3_185653522	3_186522541
1672	7412	3_185653522	3_186524905
1673	1672	3_186481538	3_185653522
1673	7404	3_186481538	3_186285711
1673	7405	3_186481538	3_186329664
1673	7406	3_186481538	3_186353599
1673	7411	3_186481538	3_186522541
1674	11429	3_187870750	3_187448669
1674	7415	3_187870750	3_187460429
1674	11430	3_187870750	3_187475955
1674	7419	3_187870750	3_188663787
1676	11431	3_194403842	3_194703671
1676	7427	3_194403842	3_194812046
1676	7428	3_194403842	3_194864153
1676	11432	3_194403842	3_194873401
1676	11433	3_194403842	3_194896180
1676	1677	3_194403842	3_194977828
1676	7430	3_194403842	3_195162417
1676	7431	3_194403842	3_195249742
1676	7432	3_194403842	3_195269445
1677	7426	3_194977828	3_194392913
1677	1676	3_194977828	3_194403842
1677	11434	3_194977828	3_194408301
1677	7430	3_194977828	3_195162417
1677	7431	3_194977828	3_195249742
1677	7432	3_194977828	3_195269445
1678	7437	3_196064888	3_196229776
1678	7438	3_196064888	3_196241199
1678	11435	3_196064888	3_196351848
1679	7430	3_196362169	3_195162417
1679	11436	3_196362169	3_195655378
1679	7433	3_196362169	3_195799613
1679	7434	3_196362169	3_195807776
1679	11437	3_196362169	3_195963352
1679	1678	3_196362169	3_196064888
1679	7437	3_196362169	3_196229776
1679	7438	3_196362169	3_196241199
1679	11438	3_196362169	3_196294343
1679	11439	3_196362169	3_196433898
1679	11440	3_196362169	3_196439825
1679	11441	3_196362169	3_196594034
1679	11442	3_196362169	3_196658093
1679	11443	3_196362169	3_196668758
1679	11444	3_196362169	3_196684650
1679	11445	3_196362169	3_196725135
1680	11446	4_1237760	4_1103158
1680	11447	4_1237760	4_1147790
1680	7445	4_1237760	4_1338697
1681	11446	4_1399556	4_1103158
1682	11448	4_2242494	4_2396703
1682	7449	4_2242494	4_2406464
1682	11449	4_2242494	4_2425105
1682	7451	4_2242494	4_2455567
1683	7452	4_2764434	4_2751986
1683	7453	4_2764434	4_2844877
1683	1684	4_2764434	4_2931354
1684	7447	4_2931354	4_2260880
1684	7452	4_2931354	4_2751986
1684	11450	4_2931354	4_2801680
1684	7453	4_2931354	4_2844877
1685	7447	4_2963293	4_2260880
1685	7448	4_2963293	4_2265344
1685	7449	4_2963293	4_2406464
1685	11449	4_2963293	4_2425105
1685	7452	4_2963293	4_2751986
1686	7455	4_3246028	4_3442195
1686	7456	4_3246028	4_3463268
1687	7459	4_5709841	4_5051135
1688	7462	4_6675206	4_6705941
1688	7463	4_6675206	4_6711924
1688	7464	4_6675206	4_6773429
1688	11451	4_6675206	4_6808597
1688	11452	4_6675206	4_6903125
1688	7465	4_6675206	4_6908960
1688	11453	4_6675206	4_6917215
1688	11454	4_6675206	4_6929272
1688	11455	4_6675206	4_6989254
1688	7466	4_6675206	4_7040401
1688	7467	4_6675206	4_7064676
1688	11456	4_6675206	4_7759791
1688	11457	4_6675206	4_8228101
1689	7461	4_6682999	4_6621165
1689	1688	4_6682999	4_6675206
1689	11452	4_6682999	4_6903125
1689	7465	4_6682999	4_6908960
1689	11453	4_6682999	4_6917215
1689	11455	4_6682999	4_6989254
1689	7466	4_6682999	4_7040401
1689	7467	4_6682999	4_7064676
1690	7476	4_10685316	4_11427959
1691	7475	4_17810109	4_10457681
1691	7477	4_17810109	4_13485199
1691	7478	4_17810109	4_13627599
1691	7479	4_17810109	4_15003365
1691	7482	4_17810109	4_15680358
1691	7484	4_17810109	4_16225280
1691	7485	4_17810109	4_17510275
1691	7486	4_17810109	4_17516733
1691	7487	4_17810109	4_17577519
1691	7488	4_17810109	4_17608919
1691	7489	4_17810109	4_18013641
1691	7490	4_17810109	4_20691704
1691	7491	4_17810109	4_24583657
1691	7493	4_17810109	4_25160051
1691	11458	4_17810109	4_47914185
1691	7537	4_17810109	4_57773611
1691	7539	4_17810109	4_57844956
1692	11459	4_24796081	4_24974607
1692	7492	4_24796081	4_24975857
1693	7491	4_25376576	4_24583657
1693	7493	4_25376576	4_25160051
1693	7521	4_25376576	4_47465343
1693	7537	4_25376576	4_57773611
1693	7539	4_25376576	4_57844956
1694	7509	4_40744135	4_40052036
1694	11460	4_40744135	4_40076143
1694	7510	4_40744135	4_40192478
1694	11461	4_40744135	4_40330577
1694	11462	4_40744135	4_40371343
1694	7511	4_40744135	4_40425370
1694	11463	4_40744135	4_40462512
1694	7512	4_40744135	4_40628019
1694	7513	4_40744135	4_40808768
1694	11464	4_40744135	4_40869861
1694	7515	4_40744135	4_41258198
1695	11465	4_47838702	4_48107812
1695	11466	4_47838702	4_48134249
1695	11467	4_47838702	4_48484633
1696	7519	4_54240673	4_44674228
1696	7522	4_54240673	4_52706588
1696	11468	4_54240673	4_53524173
1696	7523	4_54240673	4_53578144
1696	11469	4_54240673	4_53727789
1696	7526	4_54240673	4_54929596
1696	11470	4_54240673	4_54960668
1696	7528	4_54240673	4_55094598
1696	11471	4_54240673	4_56211365
1696	7529	4_54240673	4_56411438
1696	7530	4_54240673	4_56718447
1696	7533	4_54240673	4_57252367
1696	7535	4_54240673	4_57329893
1696	11472	4_54240673	4_57773092
1696	7537	4_54240673	4_57773611
1696	7538	4_54240673	4_57830884
1696	7539	4_54240673	4_57844956
1696	11473	4_54240673	4_57868590
1696	7581	4_54240673	4_95128457
1696	7654	4_54240673	4_146015816
1697	11474	4_57366242	4_57680635
1698	7541	4_68749569	4_68410110
1698	7545	4_68749569	4_69210989
1699	11475	4_75718771	4_75173029
1701	7553	4_77353399	4_77677498
1702	7559	4_81093511	4_79848688
1702	7560	4_81093511	4_79890720
1702	11476	4_81093511	4_81040988
1703	7559	4_81255023	4_79848688
1703	7560	4_81255023	4_79890720
1703	7561	4_81255023	4_81947362
1704	7548	4_83952607	4_76436564
1704	11477	4_83952607	4_76911969
1704	7562	4_83952607	4_83289216
1704	7563	4_83952607	4_83349270
1704	7564	4_83952607	4_83818684
1704	7566	4_83952607	4_83930052
1704	11478	4_83952607	4_84201598
1704	7567	4_83952607	4_84205549
1704	7568	4_83952607	4_84254438
1704	7569	4_83952607	4_84376783
1704	7610	4_83952607	4_109541262
1705	11479	4_88134863	4_87512883
1705	7571	4_88134863	4_87852276
1705	11480	4_88134863	4_88312475
1705	11481	4_88134863	4_88341542
1705	1707	4_88134863	4_90023814
1705	7607	4_88134863	4_108638070
1706	7575	4_89200469	4_89376709
1706	11482	4_89200469	4_89410331
1706	11483	4_89200469	4_89438088
1707	7581	4_90023814	4_95128457
1707	7607	4_90023814	4_108638070
1708	7581	4_100862144	4_95128457
1708	7582	4_100862144	4_95370467
1708	7583	4_100862144	4_99053201
1708	7584	4_100862144	4_99178856
1708	7586	4_100862144	4_99846712
1708	7587	4_100862144	4_99914025
1708	7588	4_100862144	4_100009667
1708	7589	4_100862144	4_100479583
1708	7590	4_100862144	4_100737628
1708	1709	4_100862144	4_102266031
1708	7594	4_100862144	4_103421575
1708	7598	4_100862144	4_103935166
1708	7600	4_100862144	4_104020108
1708	7601	4_100862144	4_104118546
1709	7592	4_102266031	4_102644430
1710	7594	4_103678311	4_103421575
1710	7596	4_103678311	4_103779780
1710	7597	4_103678311	4_103788991
1710	7598	4_103678311	4_103935166
1710	7599	4_103678311	4_104005313
1710	7600	4_103678311	4_104020108
1711	7604	4_108851426	4_106626291
1711	7605	4_108851426	4_107234896
1711	7606	4_108851426	4_107241501
1711	7607	4_108851426	4_108638070
1711	7608	4_108851426	4_108903076
1711	7610	4_108851426	4_109541262
1711	7611	4_108851426	4_109569711
1711	7612	4_108851426	4_109679489
1711	7613	4_108851426	4_110354879
1711	7617	4_108851426	4_110644807
1711	7618	4_108851426	4_110736003
1711	11484	4_108851426	4_111114981
1711	7620	4_108851426	4_111435499
1712	11485	4_110723120	4_108862338
1712	11486	4_110723120	4_108899676
1712	7613	4_110723120	4_110354879
1712	7614	4_110723120	4_110403243
1712	7620	4_110723120	4_111435499
1713	7548	4_130011978	4_76436564
1713	7633	4_130011978	4_128806102
1713	7634	4_130011978	4_128974476
1713	7635	4_130011978	4_129207424
1713	7636	4_130011978	4_129730071
1713	11487	4_130011978	4_129782073
1713	7637	4_130011978	4_139162896
1713	1714	4_130011978	4_139935712
1713	7641	4_130011978	4_140222224
1713	7644	4_130011978	4_140366226
1713	11488	4_130011978	4_140480866
1713	1719	4_130011978	4_144103156
1713	7660	4_130011978	4_149364533
1713	7661	4_130011978	4_152019427
1713	7665	4_130011978	4_155470188
1713	7672	4_130011978	4_160021754
1713	7677	4_130011978	4_169239392
1714	7635	4_139935712	4_129207424
1714	7636	4_139935712	4_129730071
1714	1713	4_139935712	4_130011978
1714	7637	4_139935712	4_139162896
1714	7641	4_139935712	4_140222224
1714	7642	4_139935712	4_140223552
1714	7645	4_139935712	4_140473050
1714	11488	4_139935712	4_140480866
1714	7646	4_139935712	4_140585623
1714	7654	4_139935712	4_146015816
1714	7676	4_139935712	4_166247377
1715	11489	4_141176696	4_140655894
1715	11490	4_141176696	4_140721143
1715	11491	4_141176696	4_140735714
1715	11492	4_141176696	4_141011821
1715	7648	4_141176696	4_141074989
1716	11493	4_141416556	4_139725605
1716	1715	4_141416556	4_141176696
1716	7649	4_141416556	4_141196042
1716	11494	4_141416556	4_141345843
1716	11495	4_141416556	4_141488517
1716	11496	4_141416556	4_141632168
1717	7635	4_141439359	4_129207424
1717	11488	4_141439359	4_140480866
1717	7648	4_141439359	4_141074989
1717	1719	4_141439359	4_144103156
1717	7654	4_141439359	4_146015816
1718	11488	4_141671742	4_140480866
1719	7546	4_144103156	4_73932444
1719	7548	4_144103156	4_76436564
1719	7635	4_144103156	4_129207424
1719	7636	4_144103156	4_129730071
1719	1713	4_144103156	4_130011978
1719	7641	4_144103156	4_140222224
1719	11488	4_144103156	4_140480866
1719	7648	4_144103156	4_141074989
1719	7650	4_144103156	4_142130185
1719	7651	4_144103156	4_142137354
1719	11497	4_144103156	4_142213884
1719	11498	4_144103156	4_142557428
1719	11499	4_144103156	4_143765116
1719	7652	4_144103156	4_144253937
1719	7653	4_144103156	4_144432260
1719	7654	4_144103156	4_146015816
1719	7655	4_144103156	4_146099479
1719	7656	4_144103156	4_146533445
1719	7658	4_144103156	4_147095474
1719	7659	4_144103156	4_148538242
1719	7661	4_144103156	4_152019427
1719	7665	4_144103156	4_155470188
1719	7677	4_144103156	4_169239392
1720	7654	4_148651638	4_146015816
1720	7655	4_148651638	4_146099479
1720	7657	4_148651638	4_146859717
1720	11500	4_148651638	4_147043195
1720	7658	4_148651638	4_147095474
1720	7659	4_148651638	4_148538242
1720	7660	4_148651638	4_149364533
1721	11501	4_154380269	4_154068661
1721	7664	4_154380269	4_154260455
1721	11502	4_154380269	4_154352274
1721	11503	4_154380269	4_154677309
1722	7665	4_155699832	4_155470188
1722	7666	4_155699832	4_155484013
1722	7667	4_155699832	4_155540337
1722	7668	4_155699832	4_156273862
1723	11504	4_164407053	4_164028891
1726	7635	4_183836471	4_129207424
1726	7686	4_183836471	4_175202395
1726	7687	4_183836471	4_177116226
1726	7688	4_183836471	4_177240056
1726	7689	4_183836471	4_184158294
1726	7690	4_183836471	4_184190638
1726	11505	4_183836471	4_184316738
1726	7691	4_183836471	4_184364513
1726	7692	4_183836471	4_184417283
1726	11506	4_183836471	4_184577212
1726	7701	4_183836471	4_186316560
1726	11507	4_183836471	4_187108469
1727	11508	4_187474212	4_190627730
1728	7704	5_190407	5_888551
1729	7703	5_605310	5_442067
1729	11509	5_605310	5_446672
1729	11510	5_605310	5_1474246
1730	7710	5_1073554	5_1436465
1731	11511	5_14141000	5_14149940
1731	11512	5_14141000	5_14170606
1731	7731	5_14141000	5_14662205
1731	7732	5_14141000	5_14871218
1732	7735	5_32173432	5_31521725
1732	11513	5_32173432	5_31637290
1732	11514	5_32173432	5_31824413
1732	7739	5_32173432	5_32309492
1732	7740	5_32173432	5_32378290
1732	11515	5_32173432	5_32388178
1732	7741	5_32173432	5_32439264
1732	7742	5_32173432	5_33439509
1732	7745	5_32173432	5_34928579
1732	11516	5_32173432	5_36154945
1732	11517	5_32173432	5_43484367
1732	11518	5_32173432	5_43555723
1734	7745	5_37246087	5_34928579
1734	11516	5_37246087	5_36154945
1734	11519	5_37246087	5_36724674
1734	7751	5_37246087	5_37361550
1735	11520	5_40678180	5_39420757
1735	7756	5_40678180	5_40268202
1735	11521	5_40678180	5_40436906
1736	7752	5_40793690	5_39072805
1736	11522	5_40793690	5_39199596
1736	7753	5_40793690	5_39271312
1736	11520	5_40793690	5_39420757
1736	7754	5_40793690	5_39423944
1736	7755	5_40793690	5_39462185
1736	1737	5_40793690	5_40829231
1736	7758	5_40793690	5_40835353
1736	7759	5_40793690	5_41867296
1736	7770	5_40793690	5_44807482
1737	11522	5_40829231	5_39199596
1737	7753	5_40829231	5_39271312
1737	11520	5_40829231	5_39420757
1737	7754	5_40829231	5_39423944
1737	7759	5_40829231	5_41867296
1737	11523	5_40829231	5_42949158
1737	11517	5_40829231	5_43484367
1737	11518	5_40829231	5_43555723
1737	7769	5_40829231	5_43557746
1738	7754	5_40908232	5_39423944
1738	7755	5_40908232	5_39462185
1738	11524	5_40908232	5_41260274
1739	7745	5_41923918	5_34928579
1739	1737	5_41923918	5_40829231
1739	7758	5_41923918	5_40835353
1739	7759	5_41923918	5_41867296
1739	7761	5_41923918	5_42755738
1739	7762	5_41923918	5_42886908
1739	11523	5_41923918	5_42949158
1739	7765	5_41923918	5_43310396
1739	7766	5_41923918	5_43411373
1739	11517	5_41923918	5_43484367
1739	11518	5_41923918	5_43555723
1739	7769	5_41923918	5_43557746
1739	1740	5_41923918	5_43601534
1739	7770	5_41923918	5_44807482
1740	7745	5_43601534	5_34928579
1740	7759	5_43601534	5_41867296
1740	7760	5_43601534	5_41901764
1740	1739	5_43601534	5_41923918
1740	11523	5_43601534	5_42949158
1740	11525	5_43601534	5_42991347
1740	7765	5_43601534	5_43310396
1740	11517	5_43601534	5_43484367
1740	11518	5_43601534	5_43555723
1740	7769	5_43601534	5_43557746
1740	7770	5_43601534	5_44807482
1741	11526	5_53812428	5_54047849
1741	7774	5_53812428	5_54146426
1741	7776	5_53812428	5_54451961
1741	7777	5_53812428	5_54464866
1742	11527	5_54396954	5_54251996
1744	7799	5_60455031	5_60625183
1744	11528	5_60455031	5_60920847
1744	7800	5_60455031	5_60930891
1744	7801	5_60455031	5_60954164
1745	7803	5_63254218	5_61733019
1745	11529	5_63254218	5_63458341
1746	7808	5_66487809	5_66296832
1746	11530	5_66487809	5_66460887
1746	7810	5_66487809	5_67509585
1746	11531	5_66487809	5_67512420
1746	11532	5_66487809	5_67580460
1746	11533	5_66487809	5_67729308
1747	7802	5_70745842	5_61698932
1747	7806	5_70745842	5_64857911
1747	7807	5_70745842	5_64917583
1747	11534	5_70745842	5_65016932
1747	7808	5_70745842	5_66296832
1747	7811	5_70745842	5_68431573
1747	7812	5_70745842	5_68455173
1747	7813	5_70745842	5_68471391
1747	7814	5_70745842	5_68473550
1747	7815	5_70745842	5_68512641
1747	11535	5_70745842	5_68530142
1747	7816	5_70745842	5_68660962
1747	7817	5_70745842	5_68665829
1747	7818	5_70745842	5_70878192
1747	11536	5_70745842	5_71014255
1747	11537	5_70745842	5_71605552
1747	11538	5_70745842	5_72793438
1747	7821	5_70745842	5_72859378
1749	7823	5_74530411	5_74060220
1749	11539	5_74530411	5_74158257
1749	7825	5_74530411	5_74325771
1749	11540	5_74530411	5_74346515
1749	7826	5_74530411	5_74805271
1749	7828	5_74530411	5_75004555
1749	7829	5_74530411	5_75007972
1750	11541	5_75917913	5_75371107
1750	7830	5_75917913	5_76010304
1751	7829	5_76114326	5_75007972
1751	11542	5_76114326	5_75902778
1751	1750	5_76114326	5_75917913
1751	7830	5_76114326	5_76010304
1751	11543	5_76114326	5_76367878
1751	11544	5_76114326	5_76375974
1751	11545	5_76114326	5_76933543
1754	7840	5_80686668	5_81365873
1755	7843	5_83017307	5_85910328
1755	7844	5_83017307	5_85915558
1755	7845	5_83017307	5_85957198
1756	7850	5_88175844	5_89698938
1757	7860	5_95153550	5_94978641
1757	11546	5_95153550	5_96078487
1758	7857	5_96077963	5_94851442
1758	1757	5_96077963	5_95153550
1758	7871	5_96077963	5_96418341
1758	1760	5_96077963	5_96476902
1758	11547	5_96077963	5_96495434
1758	7872	5_96077963	5_96510379
1758	7875	5_96077963	5_98103123
1758	7876	5_96077963	5_98106651
1758	7877	5_96077963	5_98216452
1758	7878	5_96077963	5_98258843
1759	1757	5_96140940	5_95153550
1759	7865	5_96140940	5_95295169
1759	7868	5_96140940	5_96117403
1759	7869	5_96140940	5_96210582
1759	7870	5_96140940	5_96269877
1759	7871	5_96140940	5_96418341
1759	1760	5_96140940	5_96476902
1759	11547	5_96140940	5_96495434
1759	7872	5_96140940	5_96510379
1759	7875	5_96140940	5_98103123
1759	7876	5_96140940	5_98106651
1759	7877	5_96140940	5_98216452
1759	7878	5_96140940	5_98258843
1760	1758	5_96476902	5_96077963
1760	11546	5_96476902	5_96078487
1760	7868	5_96476902	5_96117403
1760	7869	5_96476902	5_96210582
1761	7883	5_108074608	5_108743128
1761	7884	5_108074608	5_109024485
1761	7885	5_108074608	5_110072720
1762	7887	5_114937005	5_112196833
1762	7889	5_114937005	5_112848082
1762	7890	5_114937005	5_114513366
1762	7891	5_114937005	5_114596817
1762	7892	5_114937005	5_114629207
1762	7893	5_114937005	5_114879660
1762	7896	5_114937005	5_115150333
1762	7897	5_114937005	5_115168471
1762	7898	5_114937005	5_115378790
1762	7906	5_114937005	5_121295891
1764	7887	5_118600720	5_112196833
1764	7889	5_118600720	5_112848082
1764	7893	5_118600720	5_114879660
1764	7894	5_118600720	5_114956787
1764	7899	5_118600720	5_118320592
1764	7900	5_118600720	5_118331140
1764	7901	5_118600720	5_118369840
1764	7902	5_118600720	5_118397519
1764	7903	5_118600720	5_118470669
1764	11548	5_118600720	5_118609296
1764	11549	5_118600720	5_118675622
1764	11550	5_118600720	5_118676755
1764	11551	5_118600720	5_118686257
1764	7904	5_118600720	5_118784429
1764	7905	5_118600720	5_118804593
1764	7906	5_118600720	5_121295891
1764	1766	5_118600720	5_122109131
1764	7907	5_118600720	5_122111880
1764	7915	5_118600720	5_126110688
1765	7906	5_121463776	5_121295891
1766	7889	5_122109131	5_112848082
1766	7893	5_122109131	5_114879660
1766	1762	5_122109131	5_114937005
1766	7894	5_122109131	5_114956787
1766	7895	5_122109131	5_114966358
1766	7899	5_122109131	5_118320592
1766	11548	5_122109131	5_118609296
1766	7906	5_122109131	5_121295891
1766	7908	5_122109131	5_122176504
1766	11552	5_122109131	5_122334221
1766	11553	5_122109131	5_122424227
1766	7910	5_122109131	5_122758590
1766	7911	5_122109131	5_122845227
1766	7912	5_122109131	5_125929950
1766	7913	5_122109131	5_125932863
1766	7914	5_122109131	5_126091020
1766	7915	5_122109131	5_126110688
1766	1767	5_122109131	5_126849254
1766	7983	5_122109131	5_140699383
1766	8011	5_122109131	5_145824140
1766	8042	5_122109131	5_154320308
1766	8062	5_122109131	5_162863336
1766	8063	5_122109131	5_162886379
1766	8064	5_122109131	5_162917790
1766	8065	5_122109131	5_162926334
1766	8066	5_122109131	5_167911435
1767	7906	5_126849254	5_121295891
1767	1766	5_126849254	5_122109131
1767	7907	5_126849254	5_122111880
1767	7912	5_126849254	5_125929950
1767	7913	5_126849254	5_125932863
1767	7914	5_126849254	5_126091020
1767	7915	5_126849254	5_126110688
1767	7916	5_126849254	5_126361828
1767	7918	5_126849254	5_127415848
1768	7927	5_134212885	5_133337730
1768	7928	5_134212885	5_133560687
1768	7929	5_134212885	5_133733373
1768	11554	5_134212885	5_133858909
1768	11555	5_134212885	5_133907439
1768	7930	5_134212885	5_133967443
1768	11556	5_134212885	5_134071257
1768	7932	5_134212885	5_134093734
1768	11557	5_134212885	5_134181295
1768	11558	5_134212885	5_137387520
1769	11559	5_134729571	5_134769499
1770	1769	5_134783765	5_134729571
1770	11560	5_134783765	5_134869195
1770	11561	5_134783765	5_134891687
1770	11562	5_134783765	5_134907115
1770	11563	5_134783765	5_135048409
1770	7935	5_134783765	5_135169484
1770	1771	5_134783765	5_135362850
1770	11564	5_134783765	5_135469462
1771	11559	5_135362850	5_134769499
1771	7936	5_135362850	5_135287159
1771	11565	5_135362850	5_135369252
1771	11566	5_135362850	5_151057790
1772	7951	5_138607717	5_137891683
1772	7952	5_138607717	5_137904348
1772	7953	5_138607717	5_137942871
1772	7954	5_138607717	5_137957181
1772	7955	5_138607717	5_138085055
1774	11567	5_138840157	5_138624870
1774	7957	5_138840157	5_138736542
1774	11568	5_138840157	5_138777478
1774	1775	5_138840157	5_139025934
1775	7957	5_139025934	5_138736542
1775	11569	5_139025934	5_139030278
1775	11570	5_139025934	5_139085620
1775	11571	5_139025934	5_139131758
1776	7959	5_139552703	5_139721188
1776	7960	5_139552703	5_139732694
1776	11572	5_139552703	5_140077236
1777	7965	5_140602105	5_140163769
1777	7966	5_140602105	5_140170289
1777	7967	5_140602105	5_140178618
1777	7968	5_140602105	5_140185894
1777	7969	5_140602105	5_140197662
1777	7970	5_140602105	5_140211436
1777	7971	5_140602105	5_140227249
1777	11573	5_140602105	5_140248659
1777	7973	5_140602105	5_140427756
1777	7977	5_140602105	5_140546581
1777	1778	5_140602105	5_140622170
1777	7985	5_140602105	5_140718378
1777	7986	5_140602105	5_140722400
1777	7987	5_140602105	5_140726083
1777	7988	5_140602105	5_140760752
1777	7989	5_140602105	5_140766977
1777	11574	5_140602105	5_140771839
1777	7990	5_140602105	5_140786566
1777	11575	5_140602105	5_140892856
1777	7994	5_140602105	5_140935964
1778	7965	5_140622170	5_140163769
1778	7966	5_140622170	5_140170289
1778	7967	5_140622170	5_140178618
1778	7968	5_140622170	5_140185894
1778	7969	5_140622170	5_140197662
1778	7970	5_140622170	5_140211436
1778	7971	5_140622170	5_140227249
1778	7973	5_140622170	5_140427756
1778	7975	5_140622170	5_140526352
1778	7977	5_140622170	5_140546581
1778	7979	5_140622170	5_140558467
1778	7980	5_140622170	5_140566407
1778	1777	5_140622170	5_140602105
1778	7982	5_140622170	5_140680831
1778	7983	5_140622170	5_140699383
1778	7984	5_140622170	5_140708552
1778	7985	5_140622170	5_140718378
1778	7986	5_140622170	5_140722400
1778	7987	5_140622170	5_140726083
1778	7988	5_140622170	5_140760752
1778	7989	5_140622170	5_140766977
1778	11574	5_140622170	5_140771839
1778	7990	5_140622170	5_140786566
1778	7991	5_140622170	5_140792101
1778	11576	5_140622170	5_140863634
1778	7994	5_140622170	5_140935964
1779	7997	5_141061196	5_141240754
1779	11577	5_141061196	5_141260778
1779	7998	5_141061196	5_141292664
1779	11578	5_141061196	5_141319834
1779	11579	5_141061196	5_141328942
1779	7999	5_141061196	5_141334175
1779	8000	5_141061196	5_141347193
1779	1780	5_141061196	5_141391682
1779	1781	5_141061196	5_141487267
1779	8003	5_141061196	5_142077052
1780	11580	5_141391682	5_141052150
1780	1779	5_141391682	5_141061196
1780	1781	5_141391682	5_141487267
1780	8003	5_141391682	5_142077052
1781	1779	5_141487267	5_141061196
1781	1780	5_141487267	5_141391682
1781	11581	5_141487267	5_141440981
1781	8003	5_141487267	5_142077052
1782	11582	5_143189753	5_142780673
1783	8007	5_145892727	5_145482193
1783	8012	5_145892727	5_146600978
1784	8015	5_148520758	5_148647907
1784	8016	5_148520758	5_148655638
1784	8019	5_148520758	5_148751415
1785	8014	5_148723916	5_148201249
1785	8015	5_148723916	5_148647907
1785	1788	5_148723916	5_148926713
1785	8020	5_148723916	5_148931319
1785	8022	5_148723916	5_149338010
1785	8023	5_148723916	5_149376555
1785	11583	5_148723916	5_150469588
1787	8015	5_148809493	5_148647907
1787	8019	5_148809493	5_148751415
1787	1788	5_148809493	5_148926713
1787	8020	5_148809493	5_148931319
1787	8021	5_148809493	5_148978642
1788	8015	5_148926713	5_148647907
1788	1785	5_148926713	5_148723916
1788	8017	5_148926713	5_148733854
1788	8018	5_148926713	5_148737283
1788	8019	5_148926713	5_148751415
1788	1786	5_148926713	5_148800556
1788	1787	5_148926713	5_148809493
1788	8022	5_148926713	5_149338010
1788	8023	5_148926713	5_149376555
1789	1790	5_149786723	5_149823278
1789	8026	5_149786723	5_150078500
1789	11583	5_149786723	5_150469588
1789	8028	5_149786723	5_150529904
1790	11584	5_149823278	5_149907907
1790	8025	5_149823278	5_150040268
1790	8026	5_149823278	5_150078500
1790	1792	5_149823278	5_150156689
1792	1790	5_150156689	5_149823278
1792	8026	5_150156689	5_150078500
1793	8033	5_154222767	5_153416650
1793	8037	5_154222767	5_153820579
1793	11585	5_154222767	5_154025380
1793	8039	5_154222767	5_154045364
1793	8040	5_154222767	5_154091142
1793	11586	5_154222767	5_154138292
1793	11587	5_154222767	5_154149850
1793	8044	5_154222767	5_156524601
1793	11588	5_154222767	5_156535832
1793	8062	5_154222767	5_162863336
1794	11589	5_158632136	5_156695204
1794	8054	5_158632136	5_158689921
1794	8056	5_158632136	5_159435129
1795	11590	5_158754122	5_157233422
1795	8055	5_158754122	5_159341749
1795	8056	5_158754122	5_159435129
1795	8060	5_158754122	5_159766712
1796	8056	5_159790786	5_159435129
1796	8059	5_159790786	5_159612756
1797	7802	5_159844198	5_61698932
1797	7893	5_159844198	5_114879660
1797	8033	5_159844198	5_153416650
1797	8037	5_159844198	5_153820579
1797	8041	5_159844198	5_154313363
1797	8042	5_159844198	5_154320308
