gene_names	ID	CpG_logFC	Gene_logFC	Gene_P.value	AveExpr	Gene_log2_P.value
RPL39P	20_55029819	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
RPL39P25	10_77009614	DOWN	-0.578178208264509	0.12702538967713353	0.08319262296219511	2.9768112049740885
RPL41	12_56499407	"NA"	-0.08668113510424469	0.6286621699444819	26.165189440706893	0.669643144043244
RPL7AP73	13_23376831	"NA"	-0.01265896823121393	0.9769564282098581	0.19024920970783574	0.03363387476874842
RPL7P51	19_52143468	"NA"	0.16980020857455003	0.6731024043248635	0.23175159588615613	0.5711020848916033
RPS11	19_49996008	"NA"	-0.08802730230647349	0.5518870718427662	129.87684381518466	0.8575550046228109
RPS15	19_1426729	"NA"	-0.12401018401723185	0.5957333061860617	46.165115749042975	0.7472614755301876
RPS19	19_42362412	"NA"	-0.24946512201097804	0.19655430117347836	80.13105727606504	2.347000160462664
RPS20	8_56986793	"NA"	-0.08944136897913602	0.6292237703167276	102.98060882557124	0.6683549221148463
RPS21	20_60958237	"NA"	-0.25362701398312826	0.15750980441759674	49.35120536534094	2.6664864609135033
RPS26	12_56434788	"NA"	-0.4451229194635973	0.20564571202386564	34.185041659194795	2.2817671047723813
RPS3A	4_152019427	"NA"	-0.1387801710494756	0.46273537978500934	94.86346517606867	1.1117406863039305
RPS4X	X_71488734	DOWN	-0.20584377360473916	0.2714569421408654	185.45990662379364	1.8812047155914176
RPS4XP13	11_57330427	"NA"	-0.23072683236412228	0.4522236481297701	0.904330783116806	1.1448916579781747
RPS6KA1	1_26877973	"NA"	0.3466986873628537	0.15620119347433406	38.97583895853759	2.6785226182773467
RPS6KA1	1_26855141	"NA"	0.3466986873628537	0.15620119347433406	38.97583895853759	2.6785226182773467
RPS6KA4	11_64121969	"NA"	0.15559022144713364	0.5827174807197533	25.06838557773691	0.779131504693937
RPS7	2_3621510	"NA"	-0.10937968518429564	0.508531182074254	64.38766707133155	0.975591855033433
RPS9	19_54703387	"NA"	-0.13034051366667576	0.40469537973593284	93.24421725603561	1.3050917165252116
RPSA	3_39445857	"NA"	-0.1582369671900441	0.26043583703804585	94.7882710189816	1.9410001119763334
RPTOR	17_78518325	"NA"	-0.3597369054829347	0.03640020283018372	23.537104992170793	4.779909700304464
RPUSD1	16_836760	"NA"	-0.13623122532713783	0.5928700518367452	10.473062210328278	0.7542121724349813
RPUSD3	3_9883802	"NA"	-0.3888788642110734	0.06823204998007318	14.12004170302003	3.873406628148944
RQCD1	2_219431826	"NA"	0	1	0	-0
RRAD	16_66950553	DOWN	-0.9943889104135537	0.0479539414536576	0.3305119515760175	4.382206790966082
RRAGC	1_39323109	"NA"	0.07710789207796065	0.576830921104717	7.858553118861155	0.7937795923600185
RRM2	2_10261498	"NA"	-0.20298235425261613	0.49389157424804664	21.048300724228923	1.0177337382265765
RRNAD1	1_156696068	"NA"	0.022565477828931257	0.9096109124609391	9.258627864661063	0.1366785327648917
RSAD2	2_7004499	"NA"	-0.3775061062521581	0.3518501758459883	5.805772514169026	1.5069668608482916
RSRC1	3_157823026	"NA"	0.15328765927225874	0.3844191084003432	11.351612504791891	1.3792480446517421
RSU1	10_16859354	"NA"	0.13053269594231587	0.3909801052526609	19.982510784577794	1.354832896008329
RTFDC1	20_55042694	"NA"	0	1	0	-0
RTN4	2_55339661	"NA"	0.0873377311657002	0.49948545087884577	53.15242027227681	1.0014854393934634
RTN4RL2	11_57218405	"NA"	-0.11143274574513118	0.752184653937931	1.5644760513818945	0.4108412220553933
RUNDC3A	17_42380428	"NA"	-0.46294548765552357	0.4650202541613574	1.111128840772382	1.1046345400822184
RUSC1	1_155290566	DOWN	0.02293712416783311	0.9008239487947634	11.853746499446457	0.1506829122869794
RUSC1-AS1	1_155290566	DOWN	-0.08801658065434115	0.48385281876608766	8.919867481653304	1.0473598282306062
RUVBL1	3_127790589	"NA"	-0.0380287366357015	0.8199850919701809	16.09618651218142	0.2863304143471323
RUVBL1-AS1	3_127790589	"NA"	-0.014617566642818991	0.9636671924355678	0.5452182613891786	0.05339310478342032
RYBP	3_72491005	"NA"	-0.20269392209999282	0.3037731263596057	24.46971092641102	1.7189338490849368
S1PR1	1_101680367	"NA"	-0.6352253317218661	0.245538940587988	5.006194240693066	2.0259762518621223
S1PR5	19_10626941	"NA"	-0.4817666818129206	0.4337822872210483	1.6858136724779238	1.2049569507293592
SALL2	14_22002312	DOWN	-0.845946859852502	0.2617590500317538	1.0751931881253665	1.9336886772719757
SAMD4B	19_39826841	"NA"	-0.15673334954910612	0.15152118361584432	34.21738274911394	2.722408589234798
SAMM50	22_44389095	DOWN	-0.043532376068809775	0.6946904821169602	16.373678595481177	0.5255577636377169
SAP18	13_21714449	"NA"	-0.10625214025974472	0.4289133176050165	24.235345247593262	1.2212419830537193
SAP30L	5_153820579	"NA"	-0.20699627675895904	0.3324422303698338	13.99845124184201	1.588824434574343
SAP30L-AS1	5_153820579	"NA"	0.03874697951365391	0.8672581531739689	3.7241775812102906	0.20546659640267284
SAPCD1	6_31729710	"NA"	-0.25887867398092124	0.26553024670014297	3.1558592791160467	1.9130518862916022
SAPCD1-AS1	6_31729710	"NA"	-0.1989997974448423	0.6834759950784766	0.1451822226889998	0.5490374262431481
SARS2	19_39414548	"NA"	-0.23761659515857536	0.2688638625979506	4.774510598374181	1.8950522361223283
SARS2	19_39386897	"NA"	-0.23761659515857536	0.2688638625979506	4.774510598374181	1.8950522361223283
SATB2	2_200335376	"NA"	1.1126694811101432	0.06428838301065688	1.3629715125369088	3.959298125426477
SBF2	11_10311659	"NA"	0.3409006796954106	0.28373730055297036	18.763864163019498	1.8173722728424306
SBNO2	19_1155128	DOWN	0.11592476570821653	0.6357967728770852	24.850218916129624	0.6533624011010629
SBNO2	19_1086677	"NA"	0.11592476570821653	0.6357967728770852	24.850218916129624	0.6533624011010629
SCAF8	6_155052352	"NA"	-0.06106759921365956	0.5745397455234228	27.834771704777946	0.7995213957737861
SCARNA1	1_28160590	"NA"	0.41899976836570185	0.2721955202547081	0.36940298505404867	1.8772847714675687
SCARNA10	12_6609864	"NA"	0.6106935467933703	0.2489320628995886	0.5575333617037853	2.0061760308716945
SCGB1A1	11_62158091	"NA"	-0.32073837561111107	0.6508862460729408	0.21678517915651987	0.6195226660377375
SCLT1	4_130011978	"NA"	0.4159534048914937	0.03196586601487327	12.8069102334782	4.967324010106623
SCML1	X_17755143	"NA"	-0.6781463041677238	0.19840223058574344	2.5130032280360957	2.3334998492185197
SCN2B	11_118047283	DOWN	0.2138667360426041	0.6685883427246296	0.14190543140139852	0.5808098940450908
SCNN1A	12_6472406	"NA"	-0.11142883118420488	0.6603032604367531	1.555586236193404	0.5987993251985538
SCRN1	7_30020860	"NA"	-0.29166661808645333	0.740870093850665	8.170776028548884	0.43270749619888066
SCRN2	17_45915207	"NA"	-0.3422899218967883	0.15024689696619015	8.81086433007936	2.7345928994764765
SCRN3	2_175259478	"NA"	0.007714602332822729	0.9603476402895652	9.315091332258172	0.05837134724761084
SCUBE2	11_9153840	"NA"	0.009669692648679118	0.9836648099448596	0.6202713685938872	0.023761303115456444
SCYL3	1_169856423	"NA"	-0.054513362434338575	0.7165221493776087	11.585657449566261	0.48091679262836984
SDC2	8_97494204	"NA"	-0.4326141016710954	0.6687443860580482	0.4613908182901404	0.5804732194996121
SDC4	20_43972502	"NA"	-0.4661208847492184	0.43738022797027376	3.1612390565792543	1.1930400909027497
SDCBP	8_59461647	"NA"	0.34026210171865134	0.16042936689763063	42.645895880882	2.6399898408774587
SDCCAG3	9_139300346	"NA"	0	1	0	-0
SDE2	1_226186235	"NA"	-0.2602550419053493	0.2247204863916935	19.5741616368261	2.153796442695049
SDHAF1	19_36482725	"NA"	-0.18110221279245886	0.32962017476312	3.9315272466791953	1.601123547936762
SDHD	11_112037372	"NA"	0.1996297742851878	0.26177743977573953	16.433034783936694	1.9335873250530613
SDPR	2_192705523	DOWN	0	1	0	-0
SDR42E2	16_22166957	DOWN	-0.5215476680195184	0.14525273940613648	0.48975856730786493	2.783362722373702
SEC13	3_10355544	"NA"	0.021221962424520235	0.8546385790044841	21.788719715809407	0.2266136520993026
SEC16A	9_139370394	"NA"	0.16174562418215466	0.1327835542793957	51.27308926376071	2.9128516201060193
SEC24B	4_110354879	"NA"	-0.023796866926002913	0.8505234743252698	26.94974952178239	0.23357704027407158
SEC24B-AS1	4_110354879	"NA"	-0.1663204818701628	0.5278776033853281	1.847822897812866	0.9217246377637626
SEC61G	7_54827315	"NA"	0.09553373110383134	0.6618399656913855	8.827228269044136	0.5954456824090729
SEC61G	7_54824893	"NA"	0.09553373110383134	0.6618399656913855	8.827228269044136	0.5954456824090729
SEMA3F	3_50188990	DOWN	-0.4762755533020358	0.4853805508311497	1.02225341970827	1.042811793941801
SEMA3F	3_50209863	"NA"	-0.4762755533020358	0.4853805508311497	1.02225341970827	1.042811793941801
SEMA4A	1_156107982	"NA"	0.05756607742705633	0.8815197415206968	21.661424840145475	0.1819352160111143
SENP3	17_7457282	"NA"	0.10068424808875598	0.49804975249514283	8.864263055474074	1.0056382279096832
SENP3	17_7466839	"NA"	0.10068424808875598	0.49804975249514283	8.864263055474074	1.0056382279096832
SENP6	6_76299843	"NA"	-0.06776391644057966	0.6331557528973168	40.10746926997586	0.6593676563833202
SENP6	6_76352390	"NA"	-0.06776391644057966	0.6331557528973168	40.10746926997586	0.6593676563833202
SENP7	3_101228074	"NA"	-0.17496707501698516	0.41981363687527096	20.426556061161968	1.2521790641963406
SEPSECS	4_25160051	"NA"	-0.1502615017256721	0.36890711757425987	12.20261985139912	1.438670470695973
SEPT10	2_110370212	"NA"	0	1	0	-0
SERP1	3_150263050	"NA"	0.05531695174235818	0.6626102246196144	45.29305788176118	0.5937676293280758
SERPINB1	6_2840902	"NA"	-0.2934115973955258	0.2520694001666611	89.79396051439939	1.9881071012734397
SERPINB13	18_61253387	"NA"	0.0840630714134818	0.8643648387492154	0.08811003369662193	0.21028770847647402
SERPINB5	18_61143017	"NA"	-0.6016759021057956	0.07798014664861282	0.0773870654597405	3.6807493219200746
SERPING1	11_57360220	"NA"	-0.5681340667140287	0.3618970546924405	13.402921750502973	1.4663487285361287
SERPINH1P1	9_34300322	"NA"	-0.5244577215967792	0.11343702650891273	0.41979434557496403	3.1400364736383164
SERPINI1	3_167447672	"NA"	-0.18135028350326832	0.6309085593572694	1.7920686479451091	0.6644971713297984
SESTD1	2_180127943	"NA"	-0.9075689932848663	0.17155572112961637	11.507401318984542	2.543250856443281
SESTD1	2_179985855	"NA"	-0.9075689932848663	0.17155572112961637	11.507401318984542	2.543250856443281
SETD5	3_9435330	"NA"	-0.1460822810190896	0.19113961309134472	56.70149467178635	2.387301291517108
SETD5-AS1	3_9435330	"NA"	0	1	0	-0
SETD9	5_56200127	"NA"	0.14139158227761284	0.5668172715691577	4.080488186536537	0.8190443753972487
SF3A2	19_2235550	"NA"	-0.16509237935909393	0.3975430784155136	26.590641156083613	1.3308168932349609
SF3B1	2_198299043	"NA"	-0.030461722030754146	0.8400111705999125	114.85187906832597	0.2515195816841287
SF3B1	2_198266117	"NA"	-0.030461722030754146	0.8400111705999125	114.85187906832597	0.2515195816841287
SFN	1_27188039	DOWN	0.14001008386333313	0.6710505399217541	0.5333116094918378	0.5755066683297443
SFPQ	1_35656943	"NA"	-0.04881907932163898	0.6945345975898254	114.5046303870306	0.5258815323897754
SFTPA2	10_81317183	"NA"	-0.2567257586993792	0.5819676376506338	0.10352566190343555	0.7809891656353682
SGCG	13_23750195	"NA"	0.21067027777167713	0.6776860216037859	0.1619626223314363	0.561311081102142
SH2D2A	1_156778196	"NA"	-0.16319724732026097	0.7286465364320505	2.952233217149561	0.45670895633185477
SH2D4B	10_82283662	"NA"	-1.3831685549092938	0.04180673758050827	0.3822939553375589	4.580120723767984
SH3KBP1	X_19902646	"NA"	0.1376411369194157	0.4116738486864143	40.490766303534286	1.2804262895819147
SHANK1	19_51169584	DOWN	-3.047868599128911	0.024374292499989795	5.957932955891294	5.358495846669185
SHANK1	19_51169584	DOWN	-3.047868599128911	0.024374292499989795	5.957932955891294	5.358495846669185
SHBG	17_7516998	"NA"	-0.2850251609934322	0.3183388665337625	0.6924397466721144	1.651364786068164
SHFM1	7_96132429	"NA"	0	1	0	-0
SHISA7	19_55937874	DOWN	-0.4770585695379276	0.5062282247040342	0.9446949536736879	0.9821401478785918
SHOC2	10_112678100	"NA"	0.05491724466874981	0.7198017526172524	25.953715112607863	0.4743284798584807
SHOX2	3_157823026	"NA"	0.6172122317051683	0.475115745652976	0.24334132792449192	1.0736490754695984
SHROOM1	5_132156356	DOWN	0.4747404771692157	0.4549637986561935	1.2321230773068537	1.1361763398551314
SHROOM2	X_9752452	"NA"	-0.9772715877575107	0.1796749185987319	0.20520513185946945	2.476539062437326
SIGLEC14	19_52143468	"NA"	0.49319150278117707	0.3394627535570418	9.01320949733896	1.5586748067395988
SIGLEC5	19_52143468	"NA"	-0.04479015013287291	0.9326731650713174	2.5065215169015027	0.1005564861990093
SIGLECL1	19_51760252	"NA"	0.4618749062863996	0.4044406002151758	0.3820505949258443	1.3060002638457409
SIRT2	19_39386897	"NA"	0.053872747094489526	0.7515732464341632	17.521948558313138	0.4120143824717552
SIRT6	19_4151586	"NA"	-0.04513248379976531	0.8359058005650988	7.803955931596796	0.2585877228141497
SIT1	9_35649677	"NA"	-0.5203183544364303	0.32861365947643995	1.9944417202394904	1.6055356448813396
SIX5	19_46258116	"NA"	-0.33222616690825013	0.5933627087115099	1.2142975751320544	0.753013834815948
SKAP1	17_46229768	DOWN	-0.634682393040404	0.2527525020116601	4.174474657811258	1.9842027213665967
SKAP1	17_46505978	"NA"	-0.634682393040404	0.2527525020116601	4.174474657811258	1.9842027213665967
SKIDA1	10_21813815	DOWN	0.6267644133015549	0.5208775408536875	2.4814558027514266	0.9409838624398378
SLA2	20_35272753	"NA"	-0.12394993646730423	0.7584857668308548	10.052605448293608	0.39880598668295686
SLC16A11	17_6943311	"NA"	0.07913075476161424	0.867804227095432	0.7024174581016707	0.20455848131306606
SLC16A13	17_6939121	"NA"	0.07254983752232613	0.8359702980294657	3.212275386014892	0.258476410531958
SLC17A5	6_74360315	"NA"	0.20057446952917957	0.23508071753028217	8.390916589927704	2.08877188794373
SLC22A11	11_64322632	"NA"	-0.4157632016686006	0.5376749705277737	0.3338454850032233	0.895193781049554
SLC22A15	1_116513092	"NA"	-0.19746563413548657	0.8355307321436048	7.170858466795473	0.2592352010164945
SLC22A18	11_2914488	"NA"	0.1406176508473731	0.7251588164651036	5.4035141062022864	0.4636311016429895
SLC22A18AS	11_2904920	DOWN	0.21880447346809706	0.6127305358186856	0.5661418950932289	0.7066753441491687
SLC22A18AS	11_2904920	DOWN	0.21880447346809706	0.6127305358186856	0.5661418950932289	0.7066753441491687
SLC22A18AS	11_2914488	"NA"	0.21880447346809706	0.6127305358186856	0.5661418950932289	0.7066753441491687
SLC22A18AS	11_2904920	DOWN	0.21880447346809706	0.6127305358186856	0.5661418950932289	0.7066753441491687
SLC22A18AS	11_2904920	DOWN	0.21880447346809706	0.6127305358186856	0.5661418950932289	0.7066753441491687
SLC22A4	5_131626959	"NA"	-0.3201909058796022	0.37348359736341596	6.432033105708388	1.4208832107003921
SLC22A5	5_131704172	"NA"	-0.5014613195148825	0.24284837710361232	8.866031735682522	2.041872249672088
SLC23A3	2_220024772	"NA"	0.024403951337257923	0.9416436556447119	1.3422320778016754	0.08674688801763497
SLC25A11	17_4840206	"NA"	0.16130629400301189	0.39627887267709605	14.898320619394458	1.3354120417790016
SLC25A12	2_172859773	"NA"	0.045086093957834805	0.7500970968359415	12.242368388219678	0.41485073653636545
SLC25A13	7_95944636	"NA"	0.27778139449823236	0.13474755279292186	9.689399390822189	2.8916690230641313
SLC25A13	7_95932648	"NA"	0.27778139449823236	0.13474755279292186	9.689399390822189	2.8916690230641313
SLC25A20P1	6_52107437	"NA"	0.18180437843755914	0.615461229318847	0.07208510086441394	0.7002601171884671
SLC25A3	12_98986764	"NA"	0.04165060026225831	0.7568666680585913	66.12049950200728	0.4018889218530989
SLC25A38	3_39423971	"NA"	-0.28333172016724095	0.10950411612747889	12.556115748917286	3.190942994877416
SLC25A43	X_118531883	"NA"	0.06836717790569313	0.7360290193446976	10.298274846367713	0.4421654464863927
SLC25A44	1_156159422	"NA"	0.0800582864520143	0.46845782375273326	19.857661500861063	1.094008930037704
SLC26A10	12_57992706	DOWN	-1.0396946366202249	0.11559425704847094	0.1523842281084152	3.1128583712140245
SLC26A2	5_149338010	"NA"	0.23235521020608285	0.3706979296826165	14.993438646560298	1.4316840370406871
SLC2A4	17_7182998	"NA"	-1.0369603229748052	0.14240731600262566	0.9670875257399255	2.8119048299764255
SLC30A2	1_26370521	"NA"	-0.1517870335012792	0.7654492944907225	0.20372329888850568	0.3856212821650989
SLC30A3	2_27497320	"NA"	0.16667644349671584	0.7573305962169213	0.37983924083954207	0.4010048800045424
SLC30A9	4_41986935	"NA"	0.05186006104156338	0.7066925458172544	20.299952647361057	0.5008454033309062
SLC33A1	3_155571457	"NA"	0.059711487463734336	0.5824102360215271	15.62913575389432	0.7798923833622164
SLC34A3	9_140124473	"NA"	-0.24197751632423375	0.4814175080956773	1.081818868393074	1.0546394844760758
SLC35A5	3_112279729	"NA"	0.19804681924934986	0.2668034811345706	15.493395018671004	1.906150604591185
SLC35B1	17_47786088	"NA"	-0.13794355027389749	0.2654257843835493	13.844878244659254	1.91361956895921
SLC35B3	6_8425567	"NA"	0.2573398639833169	0.08557573776678461	8.770714714411417	3.546654364702704
SLC35D3	6_137242673	"NA"	0.9749562604612438	0.12282073221218083	0.15319946152814434	3.0253739858476485
SLC35E2	1_1648711	"NA"	0	1	0	-0
SLC35G6	17_7381160	"NA"	-0.3733589500463202	0.16690110372035272	1.367966930215569	2.5829345995840085
SLC38A11	2_165808925	DOWN	-0.3066488112587421	0.6741135528046598	0.6408137897220432	0.5689364645044563
SLC38A11	2_165808925	DOWN	-0.3066488112587421	0.6741135528046598	0.6408137897220432	0.5689364645044563
SLC38A11	2_165808925	DOWN	-0.3066488112587421	0.6741135528046598	0.6408137897220432	0.5689364645044563
SLC38A5	X_48321100	"NA"	-0.4638074233937619	0.11558031699531347	12.087924364163554	3.1130323630612473
SLC39A3	19_2738484	"NA"	-0.4409779176958901	0.14003197448295965	16.84073968261034	2.8361718094237487
SLC3A2	11_62622072	"NA"	-0.03849385750951484	0.7956966670426271	24.322222926078684	0.3297095389378043
SLC41A2	12_105347867	"NA"	0.5475689636034725	0.3143893856529926	1.1586784825453489	1.6693755844291651
SLC43A1	11_57280663	"NA"	-0.0688915853226062	0.7658779276505218	17.652059986444822	0.3848136338176891
SLC43A2	17_1529960	"NA"	0.6855556362200224	0.15963895161569347	13.66051973826335	2.6471153853918796
SLC44A4	6_31836415	"NA"	-0.2925803476780211	0.6750231029297472	0.5064789055318253	0.5669912150767895
SLC45A4	8_142315209	"NA"	0.34326804004412725	0.37088015651001605	7.565095396476277	1.430975014618389
SLC4A10	2_162278434	"NA"	0.8233984307251498	0.15150416164776648	0.6386993328816761	2.722570671445687
SLC4A1AP	2_27881357	"NA"	-0.034439121650374105	0.7376819948741318	12.001449082670234	0.43892907168009515
SLC4A3	2_220487654	"NA"	-0.11640116660965383	0.8967375938382743	1.1593778469977942	0.15724221392598098
SLC4A7	3_27516306	"NA"	0.03661336984458696	0.9144876737178074	20.106491159608776	0.1289643707154913
SLC5A7	2_108590218	DOWN	0.3635470564631387	0.2684497562090255	0.06557487670709465	1.8972760001628348
SLC5A7	2_108590218	DOWN	0.3635470564631387	0.2684497562090255	0.06557487670709465	1.8972760001628348
SLC6A5	11_20620436	"NA"	-0.24533192737324416	0.3725607321630693	0.059167933729164374	1.4244524724033871
SLC7A8	14_23647194	DOWN	-0.13285046579628745	0.8155077060837903	2.462178679866819	0.2942295852385637
SLC8A2	19_47920757	"NA"	0.007310905145630819	0.986988668589809	0.2775505936375395	0.018894573390219337
SLC9A3R2	16_2053710	DOWN	-0.10646595606400755	0.8441074992659902	5.28992581854145	0.2445013533221368
SLC9A4	2_103087870	"NA"	-0.5458557837865872	0.08576007347843319	0.07643858592390768	3.543550047890819
SLC9A5	16_67272239	"NA"	-0.21921321313286413	0.47994288059181034	3.8079001561245462	1.0590653782002815
SLC9A6	X_135064405	"NA"	0.24477597881832214	0.12817546343309902	11.206982980151688	2.9638079809132223
SLC9B1	4_103935166	"NA"	-0.8413895196077338	0.005456249243436324	1.5329256014869501	7.517874735964131
SLC9B2	4_104005313	"NA"	-0.24925178483898236	0.39176172313728863	10.332918752528162	1.351951648118096
SLCO4A1	20_61272978	"NA"	-0.2120953287315812	0.6111980587669816	7.677036320594922	0.7102881336663451
SLCO4A1	20_61286054	"NA"	-0.2120953287315812	0.6111980587669816	7.677036320594922	0.7102881336663451
SLFN12	17_33758189	"NA"	0.33697117830733037	0.3948217591118429	6.253527354916933	1.3407265942072495
SLITRK3	3_164910499	DOWN	0.5620310748968187	0.15441895044563816	0.06314332691244609	2.695078282460787
SLU7	5_159844198	"NA"	0.2409044130520357	0.11594120548463413	19.978969065080694	3.108534703837458
SMAD3	15_67354356	"NA"	0.11535459391677882	0.6472771954172627	24.18938654930583	0.6275444185095488
SMARCA5	4_144432260	"NA"	0.015718716643304376	0.9259160697191825	34.632269980695746	0.11104666953111808
SMARCA5-AS1	4_144432260	"NA"	-0.041433218481473855	0.9286145912769175	0.32138591506419517	0.10684814480610955
SMARCB1	22_24121031	"NA"	-0.040753305085379665	0.7890167299388942	20.972022268341515	0.34187220409857927
SMARCC2	12_56581323	"NA"	0.004855582660058033	0.961196122772062	49.18133397543156	0.05709726588358666
SMC1A	X_53446896	"NA"	-0.014075759053833181	0.9389764562339404	51.71850649461604	0.09083911049113443
SMC3	10_112327256	"NA"	-0.04177907411754589	0.8227097970390108	32.67707365578743	0.2815444712947346
SMC4	3_160112782	"NA"	0.5012004408700657	0.06269828218688378	39.636271574485804	3.9954302732930835
SMCO4	11_93274740	"NA"	0.3309132508490191	0.38579601263444185	3.884975479013468	1.3740898622889524
SMG5	1_156252139	"NA"	-0.14380934780071541	0.39961110818709467	40.206155811213435	1.32333140789393
SMG9	19_44258490	"NA"	-0.1988635524158724	0.16059345476009196	17.920271049488964	2.6385150001490834
SMIM13	6_11093430	"NA"	-0.16314028952126192	0.34495187153142304	6.665073121520194	1.5355330070445556
SMIM4	3_52545794	DOWN	0.0379393194258002	0.8362087177694282	3.4607035991099155	0.25806501082465994
SMNDC1	10_112061091	"NA"	0.03584483329221033	0.7775652670781641	14.704686320144397	0.36296431798742723
SMO	7_128820431	"NA"	-0.44010888239146917	0.48624733859150027	2.483710830918533	1.0402377411614934
SMTNL1	11_57303988	"NA"	-0.28451597648237037	0.36701598906931954	4.193247805393046	1.4460851793705274
SMUG1	12_54580445	"NA"	0.02197276787730784	0.8676774962070526	6.702852176505802	0.20476918249425693
SNAI1	20_48596604	"NA"	-0.2488298513960172	0.6850750087301338	2.1425220547961423	0.5456661377651955
SNAPC1	14_62224562	"NA"	0.001479154825314577	0.9939669875359165	4.747154893727807	0.008730158300127414
SNHG1	11_62620085	"NA"	-0.3093197910991812	0.17156194975380287	37.76027786428787	2.543198477880537
SNHG1	11_62622072	"NA"	-0.3093197910991812	0.17156194975380287	37.76027786428787	2.543198477880537
SNHG11	20_37058114	DOWN	-0.016748046139073214	0.9548500482803521	3.744136191086529	0.06665390790467951
SNHG15	7_45022708	"NA"	-0.15918594215492732	0.4890085852118162	12.640895813192367	1.0320683010109035
SNHG17	20_37058114	DOWN	-0.1071211022264471	0.6182416472975083	15.828181837662644	0.693757251552158
SNN	16_11754546	"NA"	0.23404908082152165	0.30832130469460495	11.329531519877259	1.6974935132096756
SNORA1.1	8_56812601	"NA"	0	1	0	-0
SNORA13	5_111489948	"NA"	-0.05870094468163711	0.8712693325477245	0.5093831414677614	0.19880933166952452
SNORA16.1	X_17060741	"NA"	0	1	0	-0
SNORA25.16	X_99348496	"NA"	0	1	0	-0
SNORA26.10	1_156159422	"NA"	0	1	0	-0
SNORA3	11_8704733	"NA"	0	1	0	-0
SNORA3.3	4_74128241	"NA"	0	1	0	-0
SNORA34	12_49047606	"NA"	0	1	0	-0
SNORA36.2	2_27861986	"NA"	0	1	0	-0
SNORA38	6_31585092	"NA"	-0.23547829321114344	0.5384497685804412	0.6398407846800752	0.8931163313621697
SNORA4.3	2_198268820	"NA"	0	1	0	-0
SNORA40.13	10_23455757	"NA"	0	1	0	-0
SNORA40.3	17_41082543	"NA"	0	1	0	-0
SNORA43.1	3_8970367	"NA"	0	1	0	-0
SNORA45	11_8704733	"NA"	0	1	0	-0
SNORA48	17_7477838	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
SNORA48.3	16_11361730	"NA"	0	1	0	-0
SNORA50.1	5_68455173	"NA"	0	1	0	-0
SNORA5A	7_45139085	"NA"	0.17484474071184097	0.6334411509618127	0.3212058112721392	0.6587175010291718
SNORA5B	7_45139085	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
SNORA5C	7_45139085	"NA"	0.07937213383486874	0.7813124356878728	0.7574598390984402	0.35602851799085417
SNORA6	3_39445857	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
SNORA60	20_37058114	DOWN	-0.08321650443776063	0.8294074064799394	0.20750329311166915	0.26984716454224617
SNORA67	17_7477838	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
SNORA67	17_7466839	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
SNORA68.5	5_158657094	"NA"	0	1	0	-0
SNORA71.1	10_80123098	"NA"	0	1	0	-0
SNORA71.2	20_37058114	DOWN	0	1	0	-0
SNORA71C	20_37058114	DOWN	-0.12440331897632961	0.6313171580826187	1.9096588845756586	0.6635631333566834
SNORA71D	20_37058114	DOWN	-0.11396132003513582	0.7203786905018159	0.688781203623906	0.4731725893262036
SNORA72	8_99046073	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
SNORA72.2	1_224357606	DOWN	0	1	0	-0
SNORA72.6	2_105343328	"NA"	0	1	0	-0
SNORA8.1	6_41799558	"NA"	0	1	0	-0
SNORA80B	2_10585660	"NA"	0.27155271077922816	0.5558140357127173	0.3436152974596141	0.847325828183616
SNORD10	17_7477838	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
SNORD112.20	1_172316003	"NA"	0	1	0	-0
SNORD112.21	19_42644877	"NA"	0	1	0	-0
SNORD117	6_31497462	"NA"	0.010935033460398896	0.9688777961847481	1.0715168955514678	0.04561338379421467
SNORD118	17_8069789	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
SNORD27.2	13_21709066	"NA"	0	1	0	-0
SNORD32B	6_29547936	"NA"	-0.3793833964492297	0.118044629608909	0.06139439938177887	3.082595686635794
SNORD35B	19_49996008	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
SNORD36.3	13_23376831	"NA"	0	1	0	-0
SNORD37	19_3980731	"NA"	-0.25884704704735806	0.5015922661155725	0.389802296753787	0.9954129910112219
SNORD44.1	13_112706169	"NA"	0	1	0	-0
SNORD48	6_31788101	"NA"	-0.3858368103138714	0.4376509607761261	0.12261063577218824	1.1921473572633194
SNORD52	6_31803288	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
SNORD54	8_56978677	"NA"	-0.014067445096596742	0.8754755725592371	0.052500885897730186	0.19186116961436145
