"logFC","AveExpr","P.Value","hgnc_symbol"
2.97623607305996,2.2250293742278,0.000284257552419495,"RTL8C"
1.94058944599006,5.07586295237121,4.71816573786221e-05,"PIWIL4"
3.10362249134361,0.443393530618958,0.0048529425470148,"DTNA"
-1.75779701263014,-1.65427529492998,0.003423677014034,"CBLIF"
-1.50741552381629,4.22492317345926,0.0269607773390963,"BIVM"
1.83862525419864,2.30647400513047,0.00289752124696593,"CTSL"
-2.06650755833168,-1.03336352441037,0.0368953513129957,"CCNJL"
-2.84933815053714,-0.598832648914342,0.034154000639037,"UGT2B28"
-2.02271893155338,4.7934552895112,0.0116931141315916,"PRR5L"
2.44750305450554,3.10068392109045,2.72197168430939e-05,"ITGA7"
-2.18636939473386,6.16101531699749,0.00361238795158524,"TESPA1"
1.81648845029233,0.29814194230573,0.0120676469770628,"PKIB"
